identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constAddition_001.st;0.90;0.07;0:00.63;153%;(0avgtext+0avgdata 89524maxresident)k;0inputs+80outputs;(0major+12790minor)pagefaults;0swaps
nuXmv_constAddition_002.st;0.97;0.05;0:00.52;195%;(0avgtext+0avgdata 87752maxresident)k;0inputs+80outputs;(0major+13981minor)pagefaults;0swaps
nuXmv_constAddition_003.st;0.94;0.04;0:00.49;200%;(0avgtext+0avgdata 89296maxresident)k;0inputs+80outputs;(0major+13653minor)pagefaults;0swaps
nuXmv_constAddition_004.st;0.94;0.04;0:00.50;195%;(0avgtext+0avgdata 91124maxresident)k;0inputs+80outputs;(0major+13073minor)pagefaults;0swaps
nuXmv_constAddition_005.st;0.95;0.05;0:00.49;203%;(0avgtext+0avgdata 85544maxresident)k;0inputs+80outputs;(0major+13311minor)pagefaults;0swaps
nuXmv_constAddition_006.st;0.89;0.08;0:00.49;198%;(0avgtext+0avgdata 86280maxresident)k;0inputs+80outputs;(0major+13463minor)pagefaults;0swaps
nuXmv_constAddition_007.st;0.93;0.06;0:00.49;202%;(0avgtext+0avgdata 86652maxresident)k;0inputs+80outputs;(0major+13631minor)pagefaults;0swaps
nuXmv_constAddition_008.st;0.95;0.05;0:00.49;203%;(0avgtext+0avgdata 88248maxresident)k;0inputs+80outputs;(0major+13035minor)pagefaults;0swaps
nuXmv_constAddition_009.st;0.94;0.07;0:00.50;204%;(0avgtext+0avgdata 86924maxresident)k;0inputs+80outputs;(0major+13898minor)pagefaults;0swaps
nuXmv_constAddition_010.st;0.96;0.05;0:00.51;195%;(0avgtext+0avgdata 86580maxresident)k;0inputs+80outputs;(0major+13108minor)pagefaults;0swaps
nuXmv_constAddition_011.st;0.96;0.06;0:00.51;201%;(0avgtext+0avgdata 87620maxresident)k;0inputs+80outputs;(0major+13232minor)pagefaults;0swaps
nuXmv_constAddition_012.st;1.02;0.06;0:00.54;199%;(0avgtext+0avgdata 88136maxresident)k;0inputs+80outputs;(0major+13651minor)pagefaults;0swaps
