identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_varAddition_001.st;0.94;0.08;0:01.04;99%;(0avgtext+0avgdata 78592maxresident)k;0inputs+80outputs;(0major+13354minor)pagefaults;0swaps
nuXmv_varAddition_002.st;0.93;0.09;0:00.53;193%;(0avgtext+0avgdata 87360maxresident)k;0inputs+80outputs;(0major+13676minor)pagefaults;0swaps
nuXmv_varAddition_003.st;0.95;0.04;0:00.50;200%;(0avgtext+0avgdata 87448maxresident)k;0inputs+80outputs;(0major+12866minor)pagefaults;0swaps
nuXmv_varAddition_004.st;0.91;0.09;0:00.51;197%;(0avgtext+0avgdata 86844maxresident)k;0inputs+80outputs;(0major+13875minor)pagefaults;0swaps
nuXmv_varAddition_005.st;0.97;0.06;0:00.55;186%;(0avgtext+0avgdata 85632maxresident)k;0inputs+80outputs;(0major+12963minor)pagefaults;0swaps
nuXmv_varAddition_006.st;0.99;0.05;0:00.54;194%;(0avgtext+0avgdata 88908maxresident)k;0inputs+80outputs;(0major+13928minor)pagefaults;0swaps
nuXmv_varAddition_007.st;0.94;0.05;0:00.51;194%;(0avgtext+0avgdata 87220maxresident)k;0inputs+80outputs;(0major+13198minor)pagefaults;0swaps
nuXmv_varAddition_008.st;0.95;0.05;0:00.50;199%;(0avgtext+0avgdata 85052maxresident)k;0inputs+80outputs;(0major+13689minor)pagefaults;0swaps
nuXmv_varAddition_009.st;0.98;0.03;0:00.51;199%;(0avgtext+0avgdata 87580maxresident)k;0inputs+80outputs;(0major+13939minor)pagefaults;0swaps
nuXmv_varAddition_010.st;0.94;0.04;0:00.51;192%;(0avgtext+0avgdata 87856maxresident)k;0inputs+80outputs;(0major+13541minor)pagefaults;0swaps
nuXmv_varAddition_011.st;1.04;0.04;0:00.76;142%;(0avgtext+0avgdata 85268maxresident)k;0inputs+88outputs;(0major+12948minor)pagefaults;0swaps
nuXmv_varAddition_012.st;0.99;0.05;0:00.51;205%;(0avgtext+0avgdata 87252maxresident)k;0inputs+88outputs;(0major+13958minor)pagefaults;0swaps
nuXmv_varAddition_013.st;0.98;0.04;0:00.52;196%;(0avgtext+0avgdata 85528maxresident)k;0inputs+88outputs;(0major+13342minor)pagefaults;0swaps
nuXmv_varAddition_014.st;1.03;0.03;0:00.54;198%;(0avgtext+0avgdata 87360maxresident)k;0inputs+88outputs;(0major+13938minor)pagefaults;0swaps
nuXmv_varAddition_015.st;1.02;0.08;0:00.56;197%;(0avgtext+0avgdata 87836maxresident)k;0inputs+88outputs;(0major+13067minor)pagefaults;0swaps
nuXmv_varAddition_016.st;1.00;0.08;0:00.56;191%;(0avgtext+0avgdata 85356maxresident)k;0inputs+88outputs;(0major+13378minor)pagefaults;0swaps
nuXmv_varAddition_017.st;1.04;0.05;0:00.52;208%;(0avgtext+0avgdata 83480maxresident)k;0inputs+88outputs;(0major+13859minor)pagefaults;0swaps
nuXmv_varAddition_018.st;1.03;0.05;0:00.52;208%;(0avgtext+0avgdata 88068maxresident)k;0inputs+88outputs;(0major+13528minor)pagefaults;0swaps
