identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constAddition_001.st;0.88;0.05;0:00.60;156%;(0avgtext+0avgdata 85612maxresident)k;0inputs+168outputs;(0major+11855minor)pagefaults;0swaps
smteta_constAddition_002.st;0.77;0.06;0:00.46;180%;(0avgtext+0avgdata 79348maxresident)k;0inputs+72outputs;(0major+11414minor)pagefaults;0swaps
smteta_constAddition_003.st;0.93;0.05;0:05.52;17%;(0avgtext+0avgdata 81944maxresident)k;0inputs+72outputs;(0major+12013minor)pagefaults;0swaps
smteta_constAddition_004.st;0.89;0.06;0:00.50;189%;(0avgtext+0avgdata 84308maxresident)k;0inputs+72outputs;(0major+11852minor)pagefaults;0swaps
smteta_constAddition_005.st;0.84;0.05;0:00.44;200%;(0avgtext+0avgdata 81512maxresident)k;0inputs+72outputs;(0major+12243minor)pagefaults;0swaps
smteta_constAddition_006.st;0.84;0.07;0:00.44;205%;(0avgtext+0avgdata 81640maxresident)k;0inputs+72outputs;(0major+12072minor)pagefaults;0swaps
smteta_constAddition_007.st;0.88;0.03;0:00.45;202%;(0avgtext+0avgdata 82656maxresident)k;0inputs+72outputs;(0major+12459minor)pagefaults;0swaps
smteta_constAddition_008.st;0.83;0.05;0:00.47;187%;(0avgtext+0avgdata 84924maxresident)k;0inputs+72outputs;(0major+11268minor)pagefaults;0swaps
smteta_constAddition_009.st;0.83;0.03;0:00.45;192%;(0avgtext+0avgdata 79852maxresident)k;0inputs+72outputs;(0major+12104minor)pagefaults;0swaps
smteta_constAddition_010.st;0.89;0.04;0:00.45;204%;(0avgtext+0avgdata 84892maxresident)k;0inputs+136outputs;(0major+12045minor)pagefaults;0swaps
smteta_constAddition_011.st;0.91;0.03;0:00.46;203%;(0avgtext+0avgdata 84680maxresident)k;0inputs+72outputs;(0major+12065minor)pagefaults;0swaps
smteta_constAddition_012.st;0.82;0.07;0:00.47;189%;(0avgtext+0avgdata 84504maxresident)k;0inputs+80outputs;(0major+12149minor)pagefaults;0swaps
smteta_constAddition_013.st;0.91;0.04;0:00.46;206%;(0avgtext+0avgdata 85828maxresident)k;0inputs+80outputs;(0major+12232minor)pagefaults;0swaps
smteta_constAddition_014.st;0.84;0.05;0:00.45;197%;(0avgtext+0avgdata 83936maxresident)k;0inputs+80outputs;(0major+11670minor)pagefaults;0swaps
smteta_constAddition_015.st;0.86;0.06;0:00.46;199%;(0avgtext+0avgdata 83804maxresident)k;0inputs+80outputs;(0major+12065minor)pagefaults;0swaps
smteta_constAddition_016.st;0.87;0.03;0:00.46;198%;(0avgtext+0avgdata 81160maxresident)k;0inputs+80outputs;(0major+11893minor)pagefaults;0swaps
smteta_constAddition_017.st;0.85;0.05;0:00.46;196%;(0avgtext+0avgdata 83324maxresident)k;0inputs+80outputs;(0major+11868minor)pagefaults;0swaps
smteta_constAddition_018.st;0.95;0.03;0:00.47;207%;(0avgtext+0avgdata 82528maxresident)k;0inputs+80outputs;(0major+12507minor)pagefaults;0swaps
smteta_constAddition_019.st;0.90;0.03;0:00.47;200%;(0avgtext+0avgdata 83492maxresident)k;0inputs+80outputs;(0major+11427minor)pagefaults;0swaps
smteta_constAddition_020.st;0.91;0.03;0:00.48;196%;(0avgtext+0avgdata 81132maxresident)k;0inputs+80outputs;(0major+11378minor)pagefaults;0swaps
smteta_constAddition_021.st;0.94;0.05;0:00.47;213%;(0avgtext+0avgdata 81992maxresident)k;0inputs+80outputs;(0major+12920minor)pagefaults;0swaps
smteta_constAddition_022.st;0.94;0.06;0:00.47;210%;(0avgtext+0avgdata 85608maxresident)k;0inputs+80outputs;(0major+12520minor)pagefaults;0swaps
smteta_constAddition_023.st;0.96;0.03;0:00.47;209%;(0avgtext+0avgdata 83464maxresident)k;0inputs+80outputs;(0major+12265minor)pagefaults;0swaps
smteta_constAddition_024.st;0.90;0.07;0:00.46;208%;(0avgtext+0avgdata 84668maxresident)k;0inputs+80outputs;(0major+11780minor)pagefaults;0swaps
smteta_constAddition_025.st;0.98;0.05;0:00.48;214%;(0avgtext+0avgdata 84400maxresident)k;0inputs+80outputs;(0major+12581minor)pagefaults;0swaps
smteta_constAddition_026.st;0.93;0.02;0:00.47;202%;(0avgtext+0avgdata 85196maxresident)k;0inputs+80outputs;(0major+11795minor)pagefaults;0swaps
smteta_constAddition_027.st;0.98;0.06;0:00.49;212%;(0avgtext+0avgdata 83900maxresident)k;0inputs+80outputs;(0major+12342minor)pagefaults;0swaps
smteta_constAddition_028.st;0.91;0.05;0:00.47;204%;(0avgtext+0avgdata 84728maxresident)k;0inputs+88outputs;(0major+11697minor)pagefaults;0swaps
smteta_constAddition_029.st;0.94;0.04;0:00.48;205%;(0avgtext+0avgdata 82328maxresident)k;0inputs+88outputs;(0major+12200minor)pagefaults;0swaps
smteta_constAddition_030.st;0.91;0.08;0:00.49;201%;(0avgtext+0avgdata 86812maxresident)k;0inputs+88outputs;(0major+11853minor)pagefaults;0swaps
smteta_constAddition_031.st;0.94;0.06;0:00.48;207%;(0avgtext+0avgdata 84672maxresident)k;0inputs+88outputs;(0major+12174minor)pagefaults;0swaps
smteta_constAddition_032.st;1.00;0.06;0:00.48;219%;(0avgtext+0avgdata 86620maxresident)k;0inputs+88outputs;(0major+12506minor)pagefaults;0swaps
smteta_constAddition_033.st;1.08;0.04;0:00.49;229%;(0avgtext+0avgdata 92104maxresident)k;0inputs+88outputs;(0major+13943minor)pagefaults;0swaps
smteta_constAddition_034.st;0.93;0.06;0:00.47;209%;(0avgtext+0avgdata 82872maxresident)k;0inputs+88outputs;(0major+11283minor)pagefaults;0swaps
smteta_constAddition_035.st;1.03;0.06;0:00.49;222%;(0avgtext+0avgdata 91408maxresident)k;0inputs+88outputs;(0major+14500minor)pagefaults;0swaps
smteta_constAddition_036.st;1.10;0.05;0:00.49;233%;(0avgtext+0avgdata 95728maxresident)k;0inputs+88outputs;(0major+15716minor)pagefaults;0swaps
smteta_constAddition_037.st;1.07;0.03;0:00.49;224%;(0avgtext+0avgdata 93328maxresident)k;0inputs+88outputs;(0major+14997minor)pagefaults;0swaps
smteta_constAddition_038.st;1.13;0.04;0:00.53;221%;(0avgtext+0avgdata 91000maxresident)k;0inputs+88outputs;(0major+15516minor)pagefaults;0swaps
smteta_constAddition_039.st;1.09;0.02;0:00.49;223%;(0avgtext+0avgdata 92092maxresident)k;0inputs+88outputs;(0major+15171minor)pagefaults;0swaps
smteta_constAddition_040.st;0.96;0.04;0:00.48;205%;(0avgtext+0avgdata 78340maxresident)k;0inputs+88outputs;(0major+12190minor)pagefaults;0swaps
smteta_constAddition_041.st;1.04;0.06;0:00.49;223%;(0avgtext+0avgdata 91428maxresident)k;0inputs+88outputs;(0major+15537minor)pagefaults;0swaps
smteta_constAddition_042.st;0.96;0.03;0:00.49;204%;(0avgtext+0avgdata 84988maxresident)k;0inputs+88outputs;(0major+12269minor)pagefaults;0swaps
smteta_constAddition_043.st;1.10;0.06;0:00.50;233%;(0avgtext+0avgdata 94896maxresident)k;0inputs+96outputs;(0major+15597minor)pagefaults;0swaps
smteta_constAddition_044.st;1.03;0.01;0:00.49;212%;(0avgtext+0avgdata 93480maxresident)k;0inputs+96outputs;(0major+15263minor)pagefaults;0swaps
smteta_constAddition_045.st;1.09;0.08;0:00.51;228%;(0avgtext+0avgdata 91744maxresident)k;0inputs+96outputs;(0major+15117minor)pagefaults;0swaps
smteta_constAddition_046.st;1.07;0.07;0:00.90;128%;(0avgtext+0avgdata 91988maxresident)k;0inputs+96outputs;(0major+14187minor)pagefaults;0swaps
smteta_constAddition_047.st;1.15;0.03;0:00.50;235%;(0avgtext+0avgdata 97392maxresident)k;0inputs+96outputs;(0major+15387minor)pagefaults;0swaps
smteta_constAddition_048.st;1.09;0.06;0:00.50;226%;(0avgtext+0avgdata 94600maxresident)k;0inputs+96outputs;(0major+15522minor)pagefaults;0swaps
smteta_constAddition_049.st;1.11;0.06;0:00.51;232%;(0avgtext+0avgdata 103620maxresident)k;0inputs+96outputs;(0major+18130minor)pagefaults;0swaps
smteta_constAddition_050.st;1.10;0.04;0:00.51;221%;(0avgtext+0avgdata 99704maxresident)k;0inputs+96outputs;(0major+18258minor)pagefaults;0swaps
smteta_constAddition_051.st;1.13;0.06;0:00.51;235%;(0avgtext+0avgdata 94768maxresident)k;0inputs+96outputs;(0major+15003minor)pagefaults;0swaps
smteta_constAddition_052.st;1.09;0.07;0:00.51;228%;(0avgtext+0avgdata 95880maxresident)k;0inputs+96outputs;(0major+15710minor)pagefaults;0swaps
smteta_constAddition_053.st;1.16;0.05;0:00.52;230%;(0avgtext+0avgdata 94616maxresident)k;0inputs+96outputs;(0major+15592minor)pagefaults;0swaps
smteta_constAddition_054.st;1.09;0.06;0:00.50;228%;(0avgtext+0avgdata 91312maxresident)k;0inputs+96outputs;(0major+14475minor)pagefaults;0swaps
smteta_constAddition_055.st;1.16;0.06;0:00.51;239%;(0avgtext+0avgdata 103624maxresident)k;0inputs+128outputs;(0major+18375minor)pagefaults;0swaps
smteta_constAddition_056.st;1.13;0.06;0:00.51;233%;(0avgtext+0avgdata 103080maxresident)k;0inputs+96outputs;(0major+18444minor)pagefaults;0swaps
smteta_constAddition_057.st;1.14;0.03;0:00.51;229%;(0avgtext+0avgdata 93124maxresident)k;0inputs+96outputs;(0major+14908minor)pagefaults;0swaps
smteta_constAddition_058.st;1.16;0.05;0:00.52;232%;(0avgtext+0avgdata 105128maxresident)k;0inputs+96outputs;(0major+17958minor)pagefaults;0swaps
smteta_constAddition_059.st;1.18;0.07;0:00.53;233%;(0avgtext+0avgdata 104788maxresident)k;0inputs+104outputs;(0major+18214minor)pagefaults;0swaps
smteta_constAddition_060.st;1.20;0.06;0:00.53;238%;(0avgtext+0avgdata 101420maxresident)k;0inputs+104outputs;(0major+17380minor)pagefaults;0swaps
smteta_constAddition_061.st;1.20;0.07;0:00.53;237%;(0avgtext+0avgdata 103620maxresident)k;0inputs+104outputs;(0major+18463minor)pagefaults;0swaps
smteta_constAddition_062.st;1.24;0.09;0:00.57;230%;(0avgtext+0avgdata 101044maxresident)k;0inputs+104outputs;(0major+18192minor)pagefaults;0swaps
smteta_constAddition_063.st;1.17;0.05;0:00.53;229%;(0avgtext+0avgdata 96460maxresident)k;0inputs+104outputs;(0major+14757minor)pagefaults;0swaps
smteta_constAddition_064.st;1.18;0.06;0:00.53;232%;(0avgtext+0avgdata 103200maxresident)k;0inputs+104outputs;(0major+18164minor)pagefaults;0swaps
smteta_constAddition_065.st;1.19;0.06;0:00.98;127%;(0avgtext+0avgdata 98756maxresident)k;0inputs+168outputs;(0major+15412minor)pagefaults;0swaps
smteta_constAddition_066.st;1.25;0.07;0:00.53;248%;(0avgtext+0avgdata 106956maxresident)k;0inputs+104outputs;(0major+19146minor)pagefaults;0swaps
smteta_constAddition_067.st;1.27;0.06;0:00.53;250%;(0avgtext+0avgdata 108024maxresident)k;0inputs+104outputs;(0major+18995minor)pagefaults;0swaps
smteta_constAddition_068.st;1.27;0.06;0:00.53;248%;(0avgtext+0avgdata 104668maxresident)k;0inputs+104outputs;(0major+18471minor)pagefaults;0swaps
smteta_constAddition_069.st;1.24;0.08;0:00.53;248%;(0avgtext+0avgdata 103544maxresident)k;0inputs+104outputs;(0major+18485minor)pagefaults;0swaps
smteta_constAddition_070.st;1.28;0.06;0:00.52;254%;(0avgtext+0avgdata 106996maxresident)k;0inputs+104outputs;(0major+18725minor)pagefaults;0swaps
smteta_constAddition_071.st;1.30;0.04;0:00.53;250%;(0avgtext+0avgdata 97896maxresident)k;0inputs+104outputs;(0major+18524minor)pagefaults;0swaps
smteta_constAddition_072.st;1.25;0.05;0:00.53;245%;(0avgtext+0avgdata 107448maxresident)k;0inputs+104outputs;(0major+18177minor)pagefaults;0swaps
smteta_constAddition_073.st;1.30;0.05;0:00.55;243%;(0avgtext+0avgdata 98864maxresident)k;0inputs+104outputs;(0major+18883minor)pagefaults;0swaps
smteta_constAddition_074.st;1.24;0.05;0:00.52;246%;(0avgtext+0avgdata 108644maxresident)k;0inputs+104outputs;(0major+19196minor)pagefaults;0swaps
smteta_constAddition_075.st;1.29;0.05;0:00.55;244%;(0avgtext+0avgdata 108540maxresident)k;0inputs+112outputs;(0major+19063minor)pagefaults;0swaps
smteta_constAddition_076.st;1.25;0.07;0:00.54;243%;(0avgtext+0avgdata 105936maxresident)k;0inputs+112outputs;(0major+18309minor)pagefaults;0swaps
smteta_constAddition_077.st;1.24;0.03;0:00.53;238%;(0avgtext+0avgdata 105464maxresident)k;0inputs+112outputs;(0major+17539minor)pagefaults;0swaps
smteta_constAddition_078.st;1.26;0.06;0:00.54;243%;(0avgtext+0avgdata 99672maxresident)k;0inputs+112outputs;(0major+17656minor)pagefaults;0swaps
