identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_varAddition_100.st;1.62;0.06;0:00.68;248%;(0avgtext+0avgdata 112676maxresident)k;16inputs+192outputs;(0major+19197minor)pagefaults;0swaps
smteta_varAddition_10.st;0.93;0.03;0:00.49;194%;(0avgtext+0avgdata 81800maxresident)k;16inputs+80outputs;(0major+12109minor)pagefaults;0swaps
smteta_varAddition_11.st;0.89;0.04;0:00.48;195%;(0avgtext+0avgdata 82012maxresident)k;16inputs+88outputs;(0major+11573minor)pagefaults;0swaps
smteta_varAddition_12.st;0.93;0.04;0:00.52;185%;(0avgtext+0avgdata 80380maxresident)k;16inputs+88outputs;(0major+12189minor)pagefaults;0swaps
smteta_varAddition_13.st;0.94;0.07;0:00.50;200%;(0avgtext+0avgdata 81040maxresident)k;16inputs+88outputs;(0major+12548minor)pagefaults;0swaps
smteta_varAddition_14.st;0.91;0.06;0:00.48;203%;(0avgtext+0avgdata 82736maxresident)k;16inputs+88outputs;(0major+11712minor)pagefaults;0swaps
smteta_varAddition_15.st;0.93;0.06;0:00.49;203%;(0avgtext+0avgdata 82324maxresident)k;16inputs+88outputs;(0major+11762minor)pagefaults;0swaps
smteta_varAddition_16.st;0.98;0.06;0:00.49;210%;(0avgtext+0avgdata 82512maxresident)k;16inputs+88outputs;(0major+12837minor)pagefaults;0swaps
smteta_varAddition_17.st;0.90;0.04;0:00.50;190%;(0avgtext+0avgdata 79848maxresident)k;16inputs+88outputs;(0major+12200minor)pagefaults;0swaps
smteta_varAddition_18.st;0.95;0.04;0:00.51;194%;(0avgtext+0avgdata 80600maxresident)k;16inputs+96outputs;(0major+12348minor)pagefaults;0swaps
smteta_varAddition_19.st;0.95;0.04;0:00.50;199%;(0avgtext+0avgdata 85052maxresident)k;16inputs+96outputs;(0major+11304minor)pagefaults;0swaps
smteta_varAddition_1.st;0.83;0.04;0:00.46;189%;(0avgtext+0avgdata 80188maxresident)k;16inputs+72outputs;(0major+12214minor)pagefaults;0swaps
smteta_varAddition_20.st;0.95;0.03;0:00.48;203%;(0avgtext+0avgdata 85060maxresident)k;16inputs+96outputs;(0major+11944minor)pagefaults;0swaps
smteta_varAddition_21.st;0.99;0.02;0:00.49;207%;(0avgtext+0avgdata 85744maxresident)k;16inputs+128outputs;(0major+12011minor)pagefaults;0swaps
smteta_varAddition_22.st;0.99;0.05;0:00.51;204%;(0avgtext+0avgdata 87068maxresident)k;16inputs+96outputs;(0major+11813minor)pagefaults;0swaps
