identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_varAddition_001.st;0.96;0.06;0:00.53;193%;(0avgtext+0avgdata 87600maxresident)k;0inputs+96outputs;(0major+17612minor)pagefaults;0swaps
nuXmv_varAddition_002.st;0.99;0.04;0:00.54;191%;(0avgtext+0avgdata 87060maxresident)k;0inputs+96outputs;(0major+18728minor)pagefaults;0swaps
nuXmv_varAddition_003.st;1.08;0.06;0:00.65;174%;(0avgtext+0avgdata 85424maxresident)k;0inputs+96outputs;(0major+18759minor)pagefaults;0swaps
nuXmv_varAddition_004.st;1.19;0.07;0:00.75;167%;(0avgtext+0avgdata 87332maxresident)k;0inputs+96outputs;(0major+18853minor)pagefaults;0swaps
nuXmv_varAddition_005.st;1.37;0.07;0:00.95;152%;(0avgtext+0avgdata 85644maxresident)k;0inputs+96outputs;(0major+21210minor)pagefaults;0swaps
nuXmv_varAddition_006.st;1.85;0.05;0:01.36;139%;(0avgtext+0avgdata 82068maxresident)k;0inputs+96outputs;(0major+21417minor)pagefaults;0swaps
nuXmv_varAddition_007.st;2.58;0.07;0:02.15;123%;(0avgtext+0avgdata 82372maxresident)k;0inputs+96outputs;(0major+22550minor)pagefaults;0swaps
nuXmv_varAddition_008.st;3.48;0.05;0:03.01;117%;(0avgtext+0avgdata 82840maxresident)k;0inputs+96outputs;(0major+23968minor)pagefaults;0swaps
nuXmv_varAddition_009.st;6.09;0.07;0:05.66;108%;(0avgtext+0avgdata 85300maxresident)k;0inputs+160outputs;(0major+26520minor)pagefaults;0swaps
nuXmv_varAddition_010.st;8.03;0.07;0:07.58;106%;(0avgtext+0avgdata 88400maxresident)k;0inputs+96outputs;(0major+25516minor)pagefaults;0swaps
nuXmv_varAddition_011.st;10.98;0.05;0:10.50;105%;(0avgtext+0avgdata 84892maxresident)k;0inputs+224outputs;(0major+29365minor)pagefaults;0swaps
nuXmv_varAddition_012.st;19.17;0.07;0:18.71;102%;(0avgtext+0avgdata 95084maxresident)k;0inputs+96outputs;(0major+29968minor)pagefaults;0swaps
nuXmv_varAddition_013.st;27.75;0.08;0:27.30;101%;(0avgtext+0avgdata 100744maxresident)k;0inputs+96outputs;(0major+33076minor)pagefaults;0swaps
nuXmv_varAddition_014.st;33.39;0.04;0:32.91;101%;(0avgtext+0avgdata 113096maxresident)k;0inputs+136outputs;(0major+31461minor)pagefaults;0swaps
nuXmv_varAddition_015.st;43.52;0.08;0:43.06;101%;(0avgtext+0avgdata 110084maxresident)k;0inputs+152outputs;(0major+31680minor)pagefaults;0swaps
nuXmv_varAddition_016.st;63.83;0.13;1:03.38;100%;(0avgtext+0avgdata 124284maxresident)k;0inputs+160outputs;(0major+35822minor)pagefaults;0swaps
Command exited with non-zero status 124
nuXmv_varAddition_017.st;100.46;0.13;1:40.02;100%;(0avgtext+0avgdata 148184maxresident)k;0inputs+264outputs;(0major+41982minor)pagefaults;0swaps
Command exited with non-zero status 124
nuXmv_varAddition_018.st;100.41;0.11;1:40.02;100%;(0avgtext+0avgdata 130384maxresident)k;0inputs+192outputs;(0major+36075minor)pagefaults;0swaps
Command exited with non-zero status 124
nuXmv_varAddition_019.st;100.48;0.11;1:40.02;100%;(0avgtext+0avgdata 129584maxresident)k;0inputs+256outputs;(0major+36683minor)pagefaults;0swaps
Command exited with non-zero status 124
nuXmv_varAddition_020.st;100.42;0.13;1:40.02;100%;(0avgtext+0avgdata 151544maxresident)k;0inputs+256outputs;(0major+37884minor)pagefaults;0swaps
Command exited with non-zero status 124
nuXmv_varAddition_021.st;100.44;0.14;1:40.02;100%;(0avgtext+0avgdata 125092maxresident)k;0inputs+160outputs;(0major+36415minor)pagefaults;0swaps
Command exited with non-zero status 124
nuXmv_varAddition_022.st;100.39;0.15;1:40.02;100%;(0avgtext+0avgdata 129788maxresident)k;0inputs+168outputs;(0major+30760minor)pagefaults;0swaps
Command exited with non-zero status 124
nuXmv_varAddition_023.st;100.45;0.12;1:40.02;100%;(0avgtext+0avgdata 106272maxresident)k;0inputs+256outputs;(0major+34537minor)pagefaults;0swaps
Command exited with non-zero status 124
nuXmv_varAddition_024.st;100.45;0.11;1:40.02;100%;(0avgtext+0avgdata 145604maxresident)k;0inputs+160outputs;(0major+39775minor)pagefaults;0swaps
Command exited with non-zero status 124
nuXmv_varAddition_025.st;100.45;0.11;1:40.02;100%;(0avgtext+0avgdata 118872maxresident)k;0inputs+160outputs;(0major+34511minor)pagefaults;0swaps
