identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constAddition_001.st;0.88;0.05;0:00.62;150%;(0avgtext+0avgdata 82804maxresident)k;0inputs+168outputs;(0major+11533minor)pagefaults;0swaps
smteta_constAddition_002.st;0.87;0.04;0:00.46;197%;(0avgtext+0avgdata 81912maxresident)k;0inputs+72outputs;(0major+11517minor)pagefaults;0swaps
smteta_constAddition_003.st;0.81;0.05;0:00.47;184%;(0avgtext+0avgdata 82972maxresident)k;0inputs+72outputs;(0major+11816minor)pagefaults;0swaps
smteta_constAddition_004.st;0.84;0.05;0:00.44;200%;(0avgtext+0avgdata 83604maxresident)k;0inputs+72outputs;(0major+12222minor)pagefaults;0swaps
smteta_constAddition_005.st;0.86;0.04;0:00.44;203%;(0avgtext+0avgdata 83176maxresident)k;0inputs+72outputs;(0major+12728minor)pagefaults;0swaps
smteta_constAddition_006.st;0.85;0.05;0:00.44;202%;(0avgtext+0avgdata 85428maxresident)k;0inputs+72outputs;(0major+12439minor)pagefaults;0swaps
smteta_constAddition_007.st;0.85;0.06;0:00.45;200%;(0avgtext+0avgdata 84224maxresident)k;0inputs+72outputs;(0major+11993minor)pagefaults;0swaps
smteta_constAddition_008.st;0.85;0.06;0:00.49;187%;(0avgtext+0avgdata 83900maxresident)k;0inputs+72outputs;(0major+11546minor)pagefaults;0swaps
smteta_constAddition_009.st;0.89;0.02;0:00.46;200%;(0avgtext+0avgdata 82336maxresident)k;0inputs+72outputs;(0major+12451minor)pagefaults;0swaps
smteta_constAddition_010.st;0.78;0.08;0:00.45;190%;(0avgtext+0avgdata 83700maxresident)k;0inputs+72outputs;(0major+11515minor)pagefaults;0swaps
smteta_constAddition_011.st;0.93;0.03;0:00.47;207%;(0avgtext+0avgdata 83480maxresident)k;0inputs+104outputs;(0major+12273minor)pagefaults;0swaps
smteta_constAddition_012.st;0.94;0.04;0:00.50;197%;(0avgtext+0avgdata 81652maxresident)k;0inputs+80outputs;(0major+11942minor)pagefaults;0swaps
smteta_constAddition_013.st;0.86;0.05;0:00.46;197%;(0avgtext+0avgdata 80188maxresident)k;0inputs+80outputs;(0major+12301minor)pagefaults;0swaps
smteta_constAddition_014.st;0.91;0.04;0:00.46;206%;(0avgtext+0avgdata 81444maxresident)k;0inputs+80outputs;(0major+11787minor)pagefaults;0swaps
smteta_constAddition_015.st;0.96;0.03;0:00.50;199%;(0avgtext+0avgdata 86220maxresident)k;0inputs+80outputs;(0major+12798minor)pagefaults;0swaps
smteta_constAddition_016.st;0.90;0.06;0:00.45;212%;(0avgtext+0avgdata 82940maxresident)k;0inputs+80outputs;(0major+11718minor)pagefaults;0swaps
smteta_constAddition_017.st;0.94;0.03;0:00.47;208%;(0avgtext+0avgdata 83460maxresident)k;0inputs+80outputs;(0major+13021minor)pagefaults;0swaps
smteta_constAddition_018.st;0.87;0.02;0:00.45;198%;(0avgtext+0avgdata 81940maxresident)k;0inputs+80outputs;(0major+11611minor)pagefaults;0swaps
smteta_constAddition_019.st;0.94;0.03;0:00.47;208%;(0avgtext+0avgdata 84416maxresident)k;0inputs+80outputs;(0major+12553minor)pagefaults;0swaps
smteta_constAddition_020.st;0.92;0.05;0:00.47;207%;(0avgtext+0avgdata 83112maxresident)k;0inputs+80outputs;(0major+12284minor)pagefaults;0swaps
smteta_constAddition_021.st;0.89;0.06;0:00.47;201%;(0avgtext+0avgdata 83752maxresident)k;0inputs+80outputs;(0major+12620minor)pagefaults;0swaps
smteta_constAddition_022.st;0.93;0.03;0:00.47;203%;(0avgtext+0avgdata 83320maxresident)k;0inputs+80outputs;(0major+11871minor)pagefaults;0swaps
smteta_constAddition_023.st;0.94;0.05;0:00.47;208%;(0avgtext+0avgdata 81248maxresident)k;0inputs+80outputs;(0major+11709minor)pagefaults;0swaps
smteta_constAddition_024.st;0.95;0.05;0:00.47;210%;(0avgtext+0avgdata 84148maxresident)k;0inputs+80outputs;(0major+11858minor)pagefaults;0swaps
smteta_constAddition_025.st;1.00;0.03;0:00.52;198%;(0avgtext+0avgdata 83860maxresident)k;0inputs+80outputs;(0major+12090minor)pagefaults;0swaps
smteta_constAddition_026.st;0.96;0.07;0:00.49;211%;(0avgtext+0avgdata 87256maxresident)k;0inputs+80outputs;(0major+12236minor)pagefaults;0swaps
smteta_constAddition_027.st;0.91;0.04;0:00.47;201%;(0avgtext+0avgdata 83176maxresident)k;0inputs+88outputs;(0major+11425minor)pagefaults;0swaps
smteta_constAddition_028.st;0.98;0.06;0:00.48;214%;(0avgtext+0avgdata 86312maxresident)k;0inputs+88outputs;(0major+12123minor)pagefaults;0swaps
smteta_constAddition_029.st;0.92;0.04;0:00.47;203%;(0avgtext+0avgdata 85168maxresident)k;0inputs+88outputs;(0major+11927minor)pagefaults;0swaps
smteta_constAddition_030.st;0.89;0.07;0:00.48;201%;(0avgtext+0avgdata 83068maxresident)k;0inputs+88outputs;(0major+12327minor)pagefaults;0swaps
smteta_constAddition_031.st;0.93;0.06;0:00.48;206%;(0avgtext+0avgdata 84984maxresident)k;0inputs+88outputs;(0major+12573minor)pagefaults;0swaps
smteta_constAddition_032.st;1.00;0.03;0:00.49;212%;(0avgtext+0avgdata 86596maxresident)k;0inputs+88outputs;(0major+12084minor)pagefaults;0swaps
smteta_constAddition_033.st;1.05;0.07;0:00.49;229%;(0avgtext+0avgdata 93352maxresident)k;0inputs+88outputs;(0major+13764minor)pagefaults;0swaps
smteta_constAddition_034.st;1.01;0.06;0:00.53;203%;(0avgtext+0avgdata 87992maxresident)k;0inputs+88outputs;(0major+12713minor)pagefaults;0swaps
smteta_constAddition_035.st;1.04;0.04;0:00.49;220%;(0avgtext+0avgdata 90860maxresident)k;0inputs+88outputs;(0major+13735minor)pagefaults;0swaps
smteta_constAddition_036.st;1.04;0.05;0:00.49;223%;(0avgtext+0avgdata 91420maxresident)k;0inputs+88outputs;(0major+15149minor)pagefaults;0swaps
smteta_constAddition_037.st;0.93;0.05;0:00.48;204%;(0avgtext+0avgdata 86532maxresident)k;0inputs+88outputs;(0major+11223minor)pagefaults;0swaps
