identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constAddition_001.st;0.86;0.07;0:00.61;153%;(0avgtext+0avgdata 85484maxresident)k;0inputs+72outputs;(0major+11860minor)pagefaults;0swaps
smteta_constAddition_002.st;0.88;0.05;0:00.50;187%;(0avgtext+0avgdata 83288maxresident)k;0inputs+72outputs;(0major+11934minor)pagefaults;0swaps
smteta_constAddition_003.st;0.85;0.04;0:00.48;187%;(0avgtext+0avgdata 82076maxresident)k;0inputs+72outputs;(0major+12173minor)pagefaults;0swaps
smteta_constAddition_004.st;0.84;0.05;0:00.45;198%;(0avgtext+0avgdata 82436maxresident)k;0inputs+72outputs;(0major+12204minor)pagefaults;0swaps
smteta_constAddition_005.st;0.89;0.05;0:00.45;207%;(0avgtext+0avgdata 80224maxresident)k;0inputs+80outputs;(0major+11715minor)pagefaults;0swaps
smteta_constAddition_006.st;0.86;0.05;0:00.46;200%;(0avgtext+0avgdata 81716maxresident)k;0inputs+80outputs;(0major+12026minor)pagefaults;0swaps
smteta_constAddition_007.st;0.91;0.05;0:00.46;207%;(0avgtext+0avgdata 82368maxresident)k;0inputs+80outputs;(0major+12279minor)pagefaults;0swaps
smteta_constAddition_008.st;0.91;0.05;0:00.46;209%;(0avgtext+0avgdata 83056maxresident)k;0inputs+80outputs;(0major+11919minor)pagefaults;0swaps
smteta_constAddition_009.st;0.96;0.03;0:00.47;209%;(0avgtext+0avgdata 84740maxresident)k;0inputs+80outputs;(0major+12252minor)pagefaults;0swaps
smteta_constAddition_010.st;0.90;0.04;0:00.50;189%;(0avgtext+0avgdata 83456maxresident)k;0inputs+80outputs;(0major+11453minor)pagefaults;0swaps
smteta_constAddition_011.st;0.91;0.05;0:00.47;205%;(0avgtext+0avgdata 79144maxresident)k;0inputs+80outputs;(0major+11967minor)pagefaults;0swaps
smteta_constAddition_012.st;0.89;0.04;0:00.47;197%;(0avgtext+0avgdata 80440maxresident)k;0inputs+80outputs;(0major+12249minor)pagefaults;0swaps
smteta_constAddition_013.st;0.91;0.04;0:00.47;202%;(0avgtext+0avgdata 82556maxresident)k;0inputs+88outputs;(0major+12329minor)pagefaults;0swaps
smteta_constAddition_014.st;0.93;0.03;0:00.49;196%;(0avgtext+0avgdata 82536maxresident)k;0inputs+88outputs;(0major+11841minor)pagefaults;0swaps
smteta_constAddition_015.st;0.93;0.05;0:00.48;204%;(0avgtext+0avgdata 85220maxresident)k;0inputs+88outputs;(0major+12341minor)pagefaults;0swaps
smteta_constAddition_016.st;1.00;0.04;0:00.48;213%;(0avgtext+0avgdata 82120maxresident)k;0inputs+88outputs;(0major+12869minor)pagefaults;0swaps
smteta_constAddition_017.st;0.90;0.05;0:00.48;199%;(0avgtext+0avgdata 80220maxresident)k;0inputs+88outputs;(0major+11712minor)pagefaults;0swaps
smteta_constAddition_018.st;1.03;0.06;0:00.52;206%;(0avgtext+0avgdata 83224maxresident)k;0inputs+88outputs;(0major+12945minor)pagefaults;0swaps
smteta_constAddition_019.st;1.01;0.04;0:00.49;213%;(0avgtext+0avgdata 81584maxresident)k;0inputs+88outputs;(0major+12321minor)pagefaults;0swaps
smteta_constAddition_020.st;1.03;0.04;0:00.50;216%;(0avgtext+0avgdata 87948maxresident)k;0inputs+96outputs;(0major+12008minor)pagefaults;0swaps
smteta_constAddition_021.st;1.00;0.03;0:00.48;215%;(0avgtext+0avgdata 86740maxresident)k;0inputs+96outputs;(0major+11739minor)pagefaults;0swaps
smteta_constAddition_022.st;0.93;0.06;0:00.49;203%;(0avgtext+0avgdata 86328maxresident)k;0inputs+96outputs;(0major+11704minor)pagefaults;0swaps
smteta_constAddition_023.st;0.99;0.02;0:00.48;210%;(0avgtext+0avgdata 82392maxresident)k;0inputs+96outputs;(0major+11812minor)pagefaults;0swaps
smteta_constAddition_024.st;1.01;0.07;0:00.54;201%;(0avgtext+0avgdata 80612maxresident)k;0inputs+96outputs;(0major+11255minor)pagefaults;0swaps
smteta_constAddition_025.st;0.99;0.05;0:00.48;213%;(0avgtext+0avgdata 82652maxresident)k;0inputs+96outputs;(0major+11792minor)pagefaults;0swaps
smteta_constAddition_026.st;1.03;0.04;0:00.49;218%;(0avgtext+0avgdata 85768maxresident)k;0inputs+96outputs;(0major+11565minor)pagefaults;0swaps
smteta_constAddition_027.st;1.07;0.05;0:00.49;226%;(0avgtext+0avgdata 88388maxresident)k;0inputs+104outputs;(0major+12168minor)pagefaults;0swaps
smteta_constAddition_028.st;1.01;0.07;0:00.50;219%;(0avgtext+0avgdata 86088maxresident)k;0inputs+104outputs;(0major+11625minor)pagefaults;0swaps
smteta_constAddition_029.st;1.05;0.05;0:00.50;219%;(0avgtext+0avgdata 83796maxresident)k;0inputs+104outputs;(0major+12548minor)pagefaults;0swaps
smteta_constAddition_030.st;1.05;0.04;0:00.51;214%;(0avgtext+0avgdata 86720maxresident)k;0inputs+168outputs;(0major+12163minor)pagefaults;0swaps
smteta_constAddition_031.st;1.04;0.05;0:00.50;216%;(0avgtext+0avgdata 83896maxresident)k;0inputs+104outputs;(0major+12202minor)pagefaults;0swaps
smteta_constAddition_032.st;1.17;0.03;0:00.52;228%;(0avgtext+0avgdata 83876maxresident)k;0inputs+104outputs;(0major+13148minor)pagefaults;0swaps
smteta_constAddition_033.st;1.15;0.06;0:00.51;233%;(0avgtext+0avgdata 91816maxresident)k;0inputs+104outputs;(0major+14819minor)pagefaults;0swaps
smteta_constAddition_034.st;1.10;0.08;0:00.52;228%;(0avgtext+0avgdata 86528maxresident)k;0inputs+112outputs;(0major+12594minor)pagefaults;0swaps
smteta_constAddition_035.st;1.13;0.05;0:00.55;215%;(0avgtext+0avgdata 88716maxresident)k;0inputs+112outputs;(0major+13061minor)pagefaults;0swaps
