identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_varMultiplication_001.st;0.96;0.07;0:00.69;148%;(0avgtext+0avgdata 84024maxresident)k;0inputs+80outputs;(0major+13461minor)pagefaults;0swaps
nuXmv_varMultiplication_002.st;0.95;0.05;0:00.53;189%;(0avgtext+0avgdata 87264maxresident)k;0inputs+80outputs;(0major+13438minor)pagefaults;0swaps
nuXmv_varMultiplication_003.st;0.95;0.06;0:00.52;195%;(0avgtext+0avgdata 85212maxresident)k;0inputs+80outputs;(0major+12980minor)pagefaults;0swaps
nuXmv_varMultiplication_004.st;0.89;0.08;0:00.49;199%;(0avgtext+0avgdata 89300maxresident)k;0inputs+80outputs;(0major+13456minor)pagefaults;0swaps
nuXmv_varMultiplication_005.st;0.92;0.07;0:00.51;196%;(0avgtext+0avgdata 84828maxresident)k;0inputs+80outputs;(0major+13365minor)pagefaults;0swaps
nuXmv_varMultiplication_006.st;0.98;0.05;0:00.53;196%;(0avgtext+0avgdata 87356maxresident)k;0inputs+80outputs;(0major+13506minor)pagefaults;0swaps
nuXmv_varMultiplication_007.st;0.93;0.06;0:00.49;198%;(0avgtext+0avgdata 88384maxresident)k;0inputs+80outputs;(0major+13497minor)pagefaults;0swaps
nuXmv_varMultiplication_008.st;0.97;0.05;0:00.54;189%;(0avgtext+0avgdata 86480maxresident)k;0inputs+80outputs;(0major+13079minor)pagefaults;0swaps
nuXmv_varMultiplication_009.st;0.96;0.06;0:00.50;203%;(0avgtext+0avgdata 85540maxresident)k;0inputs+80outputs;(0major+12919minor)pagefaults;0swaps
nuXmv_varMultiplication_010.st;0.95;0.05;0:00.50;200%;(0avgtext+0avgdata 89196maxresident)k;0inputs+80outputs;(0major+13278minor)pagefaults;0swaps
nuXmv_varMultiplication_011.st;0.96;0.06;0:00.51;199%;(0avgtext+0avgdata 87708maxresident)k;0inputs+80outputs;(0major+13338minor)pagefaults;0swaps
nuXmv_varMultiplication_012.st;0.96;0.04;0:00.50;199%;(0avgtext+0avgdata 85984maxresident)k;0inputs+80outputs;(0major+12860minor)pagefaults;0swaps
nuXmv_varMultiplication_013.st;0.95;0.05;0:00.50;199%;(0avgtext+0avgdata 84484maxresident)k;0inputs+80outputs;(0major+13487minor)pagefaults;0swaps
nuXmv_varMultiplication_014.st;0.98;0.05;0:00.50;206%;(0avgtext+0avgdata 85076maxresident)k;0inputs+80outputs;(0major+13945minor)pagefaults;0swaps
nuXmv_varMultiplication_015.st;1.00;0.04;0:00.51;205%;(0avgtext+0avgdata 80540maxresident)k;0inputs+88outputs;(0major+13859minor)pagefaults;0swaps
