identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_varAddition_001.st;0.99;0.04;0:00.82;126%;(0avgtext+0avgdata 87784maxresident)k;0inputs+80outputs;(0major+13568minor)pagefaults;0swaps
nuXmv_varAddition_002.st;0.91;0.09;0:00.54;184%;(0avgtext+0avgdata 80764maxresident)k;0inputs+80outputs;(0major+12730minor)pagefaults;0swaps
nuXmv_varAddition_003.st;0.96;0.05;0:00.52;192%;(0avgtext+0avgdata 87236maxresident)k;0inputs+80outputs;(0major+13422minor)pagefaults;0swaps
nuXmv_varAddition_004.st;0.93;0.04;0:00.50;194%;(0avgtext+0avgdata 87760maxresident)k;0inputs+80outputs;(0major+13582minor)pagefaults;0swaps
nuXmv_varAddition_005.st;0.92;0.04;0:00.50;190%;(0avgtext+0avgdata 86076maxresident)k;0inputs+176outputs;(0major+12468minor)pagefaults;0swaps
nuXmv_varAddition_006.st;0.92;0.06;0:00.51;190%;(0avgtext+0avgdata 87280maxresident)k;0inputs+80outputs;(0major+13170minor)pagefaults;0swaps
nuXmv_varAddition_007.st;0.96;0.04;0:00.50;198%;(0avgtext+0avgdata 86180maxresident)k;0inputs+80outputs;(0major+13827minor)pagefaults;0swaps
nuXmv_varAddition_008.st;0.99;0.03;0:00.51;201%;(0avgtext+0avgdata 87232maxresident)k;0inputs+80outputs;(0major+13963minor)pagefaults;0swaps
nuXmv_varAddition_009.st;0.95;0.04;0:00.50;196%;(0avgtext+0avgdata 86928maxresident)k;0inputs+80outputs;(0major+13026minor)pagefaults;0swaps
nuXmv_varAddition_010.st;0.96;0.05;0:00.51;199%;(0avgtext+0avgdata 84588maxresident)k;0inputs+80outputs;(0major+13281minor)pagefaults;0swaps
nuXmv_varAddition_011.st;0.93;0.07;0:00.52;192%;(0avgtext+0avgdata 88012maxresident)k;0inputs+80outputs;(0major+12834minor)pagefaults;0swaps
nuXmv_varAddition_012.st;0.96;0.04;0:00.50;198%;(0avgtext+0avgdata 86408maxresident)k;0inputs+80outputs;(0major+12677minor)pagefaults;0swaps
nuXmv_varAddition_013.st;0.98;0.05;0:00.52;200%;(0avgtext+0avgdata 86776maxresident)k;0inputs+80outputs;(0major+13163minor)pagefaults;0swaps
nuXmv_varAddition_014.st;0.98;0.06;0:00.52;201%;(0avgtext+0avgdata 87308maxresident)k;0inputs+80outputs;(0major+13316minor)pagefaults;0swaps
nuXmv_varAddition_015.st;0.99;0.05;0:00.51;201%;(0avgtext+0avgdata 86356maxresident)k;0inputs+88outputs;(0major+13923minor)pagefaults;0swaps
nuXmv_varAddition_016.st;1.02;0.06;0:00.55;196%;(0avgtext+0avgdata 85072maxresident)k;0inputs+88outputs;(0major+13948minor)pagefaults;0swaps
nuXmv_varAddition_017.st;0.98;0.05;0:00.52;197%;(0avgtext+0avgdata 87996maxresident)k;0inputs+88outputs;(0major+13065minor)pagefaults;0swaps
nuXmv_varAddition_018.st;1.02;0.06;0:00.53;202%;(0avgtext+0avgdata 87552maxresident)k;0inputs+88outputs;(0major+13971minor)pagefaults;0swaps
nuXmv_varAddition_019.st;1.06;0.05;0:00.57;197%;(0avgtext+0avgdata 85500maxresident)k;0inputs+88outputs;(0major+13189minor)pagefaults;0swaps
nuXmv_varAddition_020.st;1.04;0.05;0:00.55;196%;(0avgtext+0avgdata 86820maxresident)k;0inputs+88outputs;(0major+12945minor)pagefaults;0swaps
nuXmv_varAddition_021.st;1.01;0.08;0:00.52;206%;(0avgtext+0avgdata 89472maxresident)k;0inputs+88outputs;(0major+13272minor)pagefaults;0swaps
nuXmv_varAddition_022.st;1.08;0.07;0:00.58;200%;(0avgtext+0avgdata 89288maxresident)k;0inputs+88outputs;(0major+13990minor)pagefaults;0swaps
nuXmv_varAddition_023.st;1.06;0.03;0:00.52;208%;(0avgtext+0avgdata 85048maxresident)k;0inputs+88outputs;(0major+13248minor)pagefaults;0swaps
nuXmv_varAddition_024.st;1.02;0.06;0:00.52;207%;(0avgtext+0avgdata 86948maxresident)k;0inputs+88outputs;(0major+13659minor)pagefaults;0swaps
nuXmv_varAddition_025.st;1.04;0.08;0:00.55;202%;(0avgtext+0avgdata 82220maxresident)k;0inputs+88outputs;(0major+13954minor)pagefaults;0swaps
nuXmv_varAddition_026.st;1.09;0.06;0:00.56;204%;(0avgtext+0avgdata 87628maxresident)k;0inputs+88outputs;(0major+13479minor)pagefaults;0swaps
nuXmv_varAddition_027.st;1.04;0.07;0:00.55;199%;(0avgtext+0avgdata 89176maxresident)k;0inputs+88outputs;(0major+13189minor)pagefaults;0swaps
nuXmv_varAddition_028.st;1.09;0.04;0:00.54;207%;(0avgtext+0avgdata 89956maxresident)k;0inputs+152outputs;(0major+13399minor)pagefaults;0swaps
nuXmv_varAddition_029.st;1.10;0.05;0:00.54;214%;(0avgtext+0avgdata 86000maxresident)k;0inputs+88outputs;(0major+13410minor)pagefaults;0swaps
nuXmv_varAddition_030.st;1.11;0.04;0:00.54;214%;(0avgtext+0avgdata 89008maxresident)k;0inputs+88outputs;(0major+13331minor)pagefaults;0swaps
nuXmv_varAddition_031.st;1.12;0.05;0:00.53;217%;(0avgtext+0avgdata 88200maxresident)k;0inputs+88outputs;(0major+13349minor)pagefaults;0swaps
nuXmv_varAddition_032.st;1.19;0.05;0:00.54;227%;(0avgtext+0avgdata 94120maxresident)k;0inputs+88outputs;(0major+15733minor)pagefaults;0swaps
nuXmv_varAddition_033.st;1.08;0.04;0:00.54;208%;(0avgtext+0avgdata 90000maxresident)k;0inputs+96outputs;(0major+13146minor)pagefaults;0swaps
nuXmv_varAddition_034.st;1.16;0.04;0:00.54;220%;(0avgtext+0avgdata 90664maxresident)k;0inputs+96outputs;(0major+13637minor)pagefaults;0swaps
nuXmv_varAddition_035.st;1.21;0.06;0:00.55;231%;(0avgtext+0avgdata 97664maxresident)k;0inputs+96outputs;(0major+15860minor)pagefaults;0swaps
nuXmv_varAddition_036.st;1.11;0.04;0:00.53;216%;(0avgtext+0avgdata 91464maxresident)k;0inputs+96outputs;(0major+13482minor)pagefaults;0swaps
nuXmv_varAddition_037.st;1.11;0.10;0:00.58;206%;(0avgtext+0avgdata 87880maxresident)k;0inputs+96outputs;(0major+13906minor)pagefaults;0swaps
nuXmv_varAddition_038.st;1.10;0.07;0:00.54;216%;(0avgtext+0avgdata 92192maxresident)k;0inputs+96outputs;(0major+13612minor)pagefaults;0swaps
nuXmv_varAddition_039.st;1.13;0.04;0:00.54;216%;(0avgtext+0avgdata 87996maxresident)k;0inputs+96outputs;(0major+13099minor)pagefaults;0swaps
nuXmv_varAddition_040.st;1.13;0.05;0:00.53;219%;(0avgtext+0avgdata 90712maxresident)k;0inputs+96outputs;(0major+13419minor)pagefaults;0swaps
nuXmv_varAddition_041.st;1.09;0.08;0:00.55;215%;(0avgtext+0avgdata 88580maxresident)k;0inputs+96outputs;(0major+14485minor)pagefaults;0swaps
nuXmv_varAddition_042.st;1.23;0.06;0:00.55;233%;(0avgtext+0avgdata 98440maxresident)k;0inputs+96outputs;(0major+16655minor)pagefaults;0swaps
nuXmv_varAddition_043.st;1.23;0.07;0:00.58;221%;(0avgtext+0avgdata 95296maxresident)k;0inputs+96outputs;(0major+16047minor)pagefaults;0swaps
nuXmv_varAddition_044.st;1.20;0.10;0:00.56;232%;(0avgtext+0avgdata 94448maxresident)k;0inputs+96outputs;(0major+16924minor)pagefaults;0swaps
nuXmv_varAddition_045.st;1.21;0.07;0:00.55;232%;(0avgtext+0avgdata 93732maxresident)k;0inputs+96outputs;(0major+16196minor)pagefaults;0swaps
nuXmv_varAddition_046.st;1.23;0.09;0:00.55;237%;(0avgtext+0avgdata 95096maxresident)k;0inputs+96outputs;(0major+15937minor)pagefaults;0swaps
nuXmv_varAddition_047.st;1.27;0.08;0:00.79;170%;(0avgtext+0avgdata 96224maxresident)k;0inputs+96outputs;(0major+15707minor)pagefaults;0swaps
nuXmv_varAddition_048.st;1.26;0.09;0:00.60;222%;(0avgtext+0avgdata 98008maxresident)k;0inputs+96outputs;(0major+16616minor)pagefaults;0swaps
nuXmv_varAddition_049.st;1.26;0.07;0:00.61;218%;(0avgtext+0avgdata 95660maxresident)k;0inputs+96outputs;(0major+17298minor)pagefaults;0swaps
nuXmv_varAddition_050.st;1.27;0.06;0:00.60;219%;(0avgtext+0avgdata 97840maxresident)k;0inputs+96outputs;(0major+16124minor)pagefaults;0swaps
