identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constMultiplication_001.st;0.95;0.06;0:00.65;155%;(0avgtext+0avgdata 84828maxresident)k;0inputs+80outputs;(0major+13584minor)pagefaults;0swaps
nuXmv_constMultiplication_002.st;0.98;0.05;0:00.52;199%;(0avgtext+0avgdata 81324maxresident)k;0inputs+80outputs;(0major+13703minor)pagefaults;0swaps
nuXmv_constMultiplication_003.st;0.91;0.07;0:00.49;197%;(0avgtext+0avgdata 87620maxresident)k;0inputs+80outputs;(0major+13051minor)pagefaults;0swaps
nuXmv_constMultiplication_004.st;0.92;0.08;0:00.49;201%;(0avgtext+0avgdata 87664maxresident)k;0inputs+80outputs;(0major+12865minor)pagefaults;0swaps
nuXmv_constMultiplication_005.st;0.91;0.08;0:00.49;199%;(0avgtext+0avgdata 86972maxresident)k;0inputs+80outputs;(0major+13041minor)pagefaults;0swaps
nuXmv_constMultiplication_006.st;0.97;0.04;0:00.51;198%;(0avgtext+0avgdata 89804maxresident)k;0inputs+80outputs;(0major+13307minor)pagefaults;0swaps
nuXmv_constMultiplication_007.st;0.99;0.05;0:00.55;192%;(0avgtext+0avgdata 87220maxresident)k;0inputs+80outputs;(0major+13977minor)pagefaults;0swaps
nuXmv_constMultiplication_008.st;0.99;0.07;0:00.54;197%;(0avgtext+0avgdata 87780maxresident)k;0inputs+80outputs;(0major+13823minor)pagefaults;0swaps
nuXmv_constMultiplication_009.st;0.95;0.07;0:00.50;204%;(0avgtext+0avgdata 85304maxresident)k;0inputs+80outputs;(0major+12982minor)pagefaults;0swaps
nuXmv_constMultiplication_010.st;0.94;0.07;0:00.50;200%;(0avgtext+0avgdata 87360maxresident)k;0inputs+80outputs;(0major+13228minor)pagefaults;0swaps
nuXmv_constMultiplication_011.st;1.00;0.03;0:00.50;205%;(0avgtext+0avgdata 87408maxresident)k;0inputs+88outputs;(0major+14179minor)pagefaults;0swaps
nuXmv_constMultiplication_012.st;0.97;0.05;0:00.50;201%;(0avgtext+0avgdata 85472maxresident)k;0inputs+88outputs;(0major+12951minor)pagefaults;0swaps
nuXmv_constMultiplication_013.st;0.97;0.05;0:00.51;200%;(0avgtext+0avgdata 88100maxresident)k;0inputs+88outputs;(0major+13405minor)pagefaults;0swaps
nuXmv_constMultiplication_014.st;0.99;0.05;0:00.50;207%;(0avgtext+0avgdata 89048maxresident)k;0inputs+88outputs;(0major+13085minor)pagefaults;0swaps
nuXmv_constMultiplication_015.st;0.99;0.05;0:00.52;199%;(0avgtext+0avgdata 84856maxresident)k;0inputs+88outputs;(0major+13130minor)pagefaults;0swaps
nuXmv_constMultiplication_016.st;1.01;0.06;0:00.54;196%;(0avgtext+0avgdata 88008maxresident)k;0inputs+88outputs;(0major+13023minor)pagefaults;0swaps
nuXmv_constMultiplication_017.st;1.02;0.04;0:00.51;208%;(0avgtext+0avgdata 87264maxresident)k;0inputs+88outputs;(0major+13329minor)pagefaults;0swaps
nuXmv_constMultiplication_018.st;1.01;0.06;0:00.52;208%;(0avgtext+0avgdata 87156maxresident)k;0inputs+88outputs;(0major+13896minor)pagefaults;0swaps
