identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constDivision_001.st;0.96;0.05;0:00.66;152%;(0avgtext+0avgdata 87048maxresident)k;0inputs+96outputs;(0major+18073minor)pagefaults;0swaps
nuXmv_constDivision_002.st;0.99;0.04;0:00.55;187%;(0avgtext+0avgdata 86772maxresident)k;0inputs+96outputs;(0major+18327minor)pagefaults;0swaps
nuXmv_constDivision_003.st;0.99;0.05;0:00.54;191%;(0avgtext+0avgdata 85856maxresident)k;0inputs+96outputs;(0major+18906minor)pagefaults;0swaps
nuXmv_constDivision_004.st;1.06;0.07;0:00.63;180%;(0avgtext+0avgdata 86064maxresident)k;0inputs+96outputs;(0major+21420minor)pagefaults;0swaps
nuXmv_constDivision_005.st;1.01;0.10;0:00.61;183%;(0avgtext+0avgdata 86600maxresident)k;0inputs+96outputs;(0major+20368minor)pagefaults;0swaps
nuXmv_constDivision_006.st;1.06;0.04;0:00.60;182%;(0avgtext+0avgdata 86772maxresident)k;0inputs+88outputs;(0major+21983minor)pagefaults;0swaps
nuXmv_constDivision_007.st;1.12;0.10;0:00.72;169%;(0avgtext+0avgdata 87136maxresident)k;0inputs+96outputs;(0major+26461minor)pagefaults;0swaps
nuXmv_constDivision_008.st;1.03;0.10;0:00.63;179%;(0avgtext+0avgdata 88120maxresident)k;0inputs+96outputs;(0major+21812minor)pagefaults;0swaps
nuXmv_constDivision_009.st;1.18;0.07;0:00.72;173%;(0avgtext+0avgdata 88728maxresident)k;0inputs+96outputs;(0major+26906minor)pagefaults;0swaps
nuXmv_constDivision_010.st;1.14;0.06;0:00.68;175%;(0avgtext+0avgdata 88520maxresident)k;0inputs+128outputs;(0major+23469minor)pagefaults;0swaps
nuXmv_constDivision_011.st;1.18;0.11;0:00.75;171%;(0avgtext+0avgdata 88472maxresident)k;0inputs+96outputs;(0major+24973minor)pagefaults;0swaps
nuXmv_constDivision_012.st;1.20;0.06;0:00.72;175%;(0avgtext+0avgdata 85520maxresident)k;0inputs+96outputs;(0major+27194minor)pagefaults;0swaps
nuXmv_constDivision_013.st;1.24;0.05;0:00.75;173%;(0avgtext+0avgdata 85720maxresident)k;0inputs+96outputs;(0major+24683minor)pagefaults;0swaps
nuXmv_constDivision_014.st;1.28;0.05;0:00.78;171%;(0avgtext+0avgdata 88976maxresident)k;0inputs+96outputs;(0major+26002minor)pagefaults;0swaps
nuXmv_constDivision_015.st;1.55;0.08;0:01.10;148%;(0avgtext+0avgdata 103268maxresident)k;0inputs+104outputs;(0major+36488minor)pagefaults;0swaps
nuXmv_constDivision_016.st;1.56;0.05;0:01.07;151%;(0avgtext+0avgdata 104128maxresident)k;0inputs+104outputs;(0major+34410minor)pagefaults;0swaps
nuXmv_constDivision_017.st;1.39;0.08;0:00.91;161%;(0avgtext+0avgdata 92196maxresident)k;0inputs+104outputs;(0major+32404minor)pagefaults;0swaps
nuXmv_constDivision_018.st;1.26;0.10;0:00.81;167%;(0avgtext+0avgdata 87404maxresident)k;0inputs+96outputs;(0major+25453minor)pagefaults;0swaps
nuXmv_constDivision_019.st;1.57;0.08;0:01.11;149%;(0avgtext+0avgdata 107812maxresident)k;0inputs+104outputs;(0major+37157minor)pagefaults;0swaps
nuXmv_constDivision_020.st;1.34;0.08;0:00.86;166%;(0avgtext+0avgdata 90896maxresident)k;0inputs+104outputs;(0major+28129minor)pagefaults;0swaps
nuXmv_constDivision_021.st;1.39;0.08;0:00.88;165%;(0avgtext+0avgdata 93336maxresident)k;0inputs+104outputs;(0major+33284minor)pagefaults;0swaps
nuXmv_constDivision_022.st;1.53;0.07;0:01.01;158%;(0avgtext+0avgdata 102740maxresident)k;0inputs+104outputs;(0major+35213minor)pagefaults;0swaps
