identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constAddition_001.st;1.04;0.04;0:00.92;117%;(0avgtext+0avgdata 87428maxresident)k;31536inputs+88outputs;(2major+17675minor)pagefaults;0swaps
nuXmv_constAddition_002.st;1.00;0.05;0:00.58;179%;(0avgtext+0avgdata 84008maxresident)k;0inputs+96outputs;(0major+17892minor)pagefaults;0swaps
nuXmv_constAddition_003.st;0.98;0.09;0:00.58;185%;(0avgtext+0avgdata 90540maxresident)k;0inputs+96outputs;(0major+18798minor)pagefaults;0swaps
nuXmv_constAddition_004.st;1.04;0.04;0:00.58;185%;(0avgtext+0avgdata 87552maxresident)k;0inputs+96outputs;(0major+18356minor)pagefaults;0swaps
nuXmv_constAddition_005.st;1.14;0.04;0:00.66;177%;(0avgtext+0avgdata 87464maxresident)k;0inputs+96outputs;(0major+19342minor)pagefaults;0swaps
nuXmv_constAddition_006.st;1.10;0.06;0:00.67;174%;(0avgtext+0avgdata 84948maxresident)k;0inputs+96outputs;(0major+20161minor)pagefaults;0swaps
nuXmv_constAddition_007.st;1.25;0.05;0:00.79;163%;(0avgtext+0avgdata 87268maxresident)k;0inputs+96outputs;(0major+19982minor)pagefaults;0swaps
nuXmv_constAddition_008.st;1.37;0.06;0:00.93;154%;(0avgtext+0avgdata 82584maxresident)k;0inputs+96outputs;(0major+21826minor)pagefaults;0swaps
nuXmv_constAddition_009.st;1.41;0.06;0:00.93;157%;(0avgtext+0avgdata 85132maxresident)k;0inputs+96outputs;(0major+20724minor)pagefaults;0swaps
nuXmv_constAddition_010.st;1.65;0.08;0:01.22;142%;(0avgtext+0avgdata 86780maxresident)k;0inputs+96outputs;(0major+21512minor)pagefaults;0swaps
nuXmv_constAddition_011.st;1.75;0.07;0:01.30;140%;(0avgtext+0avgdata 87864maxresident)k;0inputs+96outputs;(0major+22184minor)pagefaults;0swaps
nuXmv_constAddition_012.st;1.62;0.07;0:01.16;145%;(0avgtext+0avgdata 84792maxresident)k;0inputs+96outputs;(0major+22340minor)pagefaults;0swaps
nuXmv_constAddition_013.st;2.07;0.06;0:01.64;130%;(0avgtext+0avgdata 88892maxresident)k;0inputs+96outputs;(0major+25686minor)pagefaults;0swaps
nuXmv_constAddition_014.st;2.21;0.06;0:01.72;132%;(0avgtext+0avgdata 87548maxresident)k;0inputs+96outputs;(0major+26939minor)pagefaults;0swaps
nuXmv_constAddition_015.st;2.76;0.07;0:02.27;125%;(0avgtext+0avgdata 86764maxresident)k;0inputs+104outputs;(0major+27206minor)pagefaults;0swaps
nuXmv_constAddition_016.st;1.80;0.06;0:01.30;143%;(0avgtext+0avgdata 89712maxresident)k;0inputs+168outputs;(0major+24827minor)pagefaults;0swaps
nuXmv_constAddition_017.st;3.11;0.07;0:02.65;119%;(0avgtext+0avgdata 86500maxresident)k;0inputs+104outputs;(0major+26201minor)pagefaults;0swaps
nuXmv_constAddition_018.st;3.33;0.09;0:02.87;119%;(0avgtext+0avgdata 87740maxresident)k;0inputs+104outputs;(0major+26640minor)pagefaults;0swaps
nuXmv_constAddition_019.st;2.69;0.09;0:02.22;125%;(0avgtext+0avgdata 86120maxresident)k;0inputs+104outputs;(0major+26959minor)pagefaults;0swaps
nuXmv_constAddition_020.st;4.53;0.04;0:03.99;114%;(0avgtext+0avgdata 90476maxresident)k;0inputs+104outputs;(0major+27230minor)pagefaults;0swaps
nuXmv_constAddition_021.st;4.85;0.06;0:04.31;113%;(0avgtext+0avgdata 92740maxresident)k;0inputs+104outputs;(0major+28409minor)pagefaults;0swaps
nuXmv_constAddition_022.st;2.45;0.05;0:01.92;130%;(0avgtext+0avgdata 89768maxresident)k;0inputs+200outputs;(0major+28320minor)pagefaults;0swaps
nuXmv_constAddition_023.st;3.16;0.07;0:02.65;122%;(0avgtext+0avgdata 91140maxresident)k;0inputs+104outputs;(0major+27072minor)pagefaults;0swaps
nuXmv_constAddition_024.st;4.82;0.09;0:04.33;113%;(0avgtext+0avgdata 92412maxresident)k;0inputs+104outputs;(0major+30649minor)pagefaults;0swaps
nuXmv_constAddition_025.st;4.57;0.11;0:04.07;114%;(0avgtext+0avgdata 89768maxresident)k;0inputs+104outputs;(0major+29666minor)pagefaults;0swaps
nuXmv_constAddition_026.st;4.50;0.07;0:03.96;115%;(0avgtext+0avgdata 101528maxresident)k;0inputs+104outputs;(0major+34535minor)pagefaults;0swaps
