identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_varDivision_001.st;0.89;0.08;0:00.67;146%;(0avgtext+0avgdata 88608maxresident)k;0inputs+80outputs;(0major+13197minor)pagefaults;0swaps
nuXmv_varDivision_002.st;0.97;0.05;0:00.52;198%;(0avgtext+0avgdata 87620maxresident)k;0inputs+80outputs;(0major+13296minor)pagefaults;0swaps
nuXmv_varDivision_003.st;0.92;0.05;0:00.49;198%;(0avgtext+0avgdata 84776maxresident)k;0inputs+80outputs;(0major+13327minor)pagefaults;0swaps
nuXmv_varDivision_004.st;0.93;0.06;0:00.49;199%;(0avgtext+0avgdata 86480maxresident)k;0inputs+80outputs;(0major+13766minor)pagefaults;0swaps
nuXmv_varDivision_005.st;0.94;0.06;0:00.49;203%;(0avgtext+0avgdata 85008maxresident)k;0inputs+80outputs;(0major+13847minor)pagefaults;0swaps
nuXmv_varDivision_006.st;0.94;0.06;0:00.49;202%;(0avgtext+0avgdata 87012maxresident)k;0inputs+80outputs;(0major+13093minor)pagefaults;0swaps
nuXmv_varDivision_007.st;0.96;0.06;0:00.50;204%;(0avgtext+0avgdata 86656maxresident)k;0inputs+80outputs;(0major+13510minor)pagefaults;0swaps
nuXmv_varDivision_008.st;0.98;0.04;0:00.51;201%;(0avgtext+0avgdata 84888maxresident)k;0inputs+80outputs;(0major+13299minor)pagefaults;0swaps
nuXmv_varDivision_009.st;0.99;0.03;0:00.50;204%;(0avgtext+0avgdata 87700maxresident)k;0inputs+80outputs;(0major+13063minor)pagefaults;0swaps
nuXmv_varDivision_010.st;1.00;0.04;0:00.50;207%;(0avgtext+0avgdata 88812maxresident)k;0inputs+80outputs;(0major+13777minor)pagefaults;0swaps
nuXmv_varDivision_011.st;0.96;0.06;0:00.50;203%;(0avgtext+0avgdata 81464maxresident)k;0inputs+88outputs;(0major+13303minor)pagefaults;0swaps
nuXmv_varDivision_012.st;0.99;0.04;0:00.50;205%;(0avgtext+0avgdata 86824maxresident)k;0inputs+88outputs;(0major+13267minor)pagefaults;0swaps
nuXmv_varDivision_013.st;1.01;0.03;0:00.51;203%;(0avgtext+0avgdata 89264maxresident)k;0inputs+88outputs;(0major+13313minor)pagefaults;0swaps
nuXmv_varDivision_014.st;0.99;0.05;0:00.51;206%;(0avgtext+0avgdata 85900maxresident)k;0inputs+88outputs;(0major+13792minor)pagefaults;0swaps
nuXmv_varDivision_015.st;1.00;0.05;0:00.50;208%;(0avgtext+0avgdata 86240maxresident)k;0inputs+88outputs;(0major+12837minor)pagefaults;0swaps
nuXmv_varDivision_016.st;1.03;0.03;0:00.51;210%;(0avgtext+0avgdata 84376maxresident)k;0inputs+88outputs;(0major+13383minor)pagefaults;0swaps
nuXmv_varDivision_017.st;0.97;0.07;0:00.51;205%;(0avgtext+0avgdata 87240maxresident)k;0inputs+88outputs;(0major+13972minor)pagefaults;0swaps
nuXmv_varDivision_018.st;1.00;0.08;0:00.51;210%;(0avgtext+0avgdata 89168maxresident)k;0inputs+88outputs;(0major+13333minor)pagefaults;0swaps
nuXmv_varDivision_019.st;1.02;0.07;0:00.57;191%;(0avgtext+0avgdata 86732maxresident)k;0inputs+88outputs;(0major+13069minor)pagefaults;0swaps
nuXmv_varDivision_020.st;1.05;0.04;0:00.51;211%;(0avgtext+0avgdata 87520maxresident)k;0inputs+88outputs;(0major+13125minor)pagefaults;0swaps
nuXmv_varDivision_021.st;1.04;0.05;0:00.52;209%;(0avgtext+0avgdata 89276maxresident)k;0inputs+88outputs;(0major+14038minor)pagefaults;0swaps
nuXmv_varDivision_022.st;1.04;0.06;0:00.52;210%;(0avgtext+0avgdata 87808maxresident)k;0inputs+88outputs;(0major+13347minor)pagefaults;0swaps
nuXmv_varDivision_023.st;1.03;0.04;0:00.51;208%;(0avgtext+0avgdata 88744maxresident)k;0inputs+88outputs;(0major+13012minor)pagefaults;0swaps
nuXmv_varDivision_024.st;1.05;0.06;0:00.52;213%;(0avgtext+0avgdata 89152maxresident)k;0inputs+88outputs;(0major+13890minor)pagefaults;0swaps
nuXmv_varDivision_025.st;1.06;0.04;0:00.52;213%;(0avgtext+0avgdata 88616maxresident)k;0inputs+88outputs;(0major+13527minor)pagefaults;0swaps
nuXmv_varDivision_026.st;1.07;0.09;0:00.56;208%;(0avgtext+0avgdata 89412maxresident)k;0inputs+88outputs;(0major+13722minor)pagefaults;0swaps
nuXmv_varDivision_027.st;1.09;0.06;0:00.55;208%;(0avgtext+0avgdata 89692maxresident)k;0inputs+88outputs;(0major+13455minor)pagefaults;0swaps
nuXmv_varDivision_028.st;1.09;0.04;0:00.52;215%;(0avgtext+0avgdata 85796maxresident)k;0inputs+88outputs;(0major+14145minor)pagefaults;0swaps
nuXmv_varDivision_029.st;1.05;0.07;0:00.54;206%;(0avgtext+0avgdata 89048maxresident)k;0inputs+96outputs;(0major+13888minor)pagefaults;0swaps
nuXmv_varDivision_030.st;1.10;0.05;0:00.53;217%;(0avgtext+0avgdata 89616maxresident)k;0inputs+96outputs;(0major+14259minor)pagefaults;0swaps
nuXmv_varDivision_031.st;1.16;0.02;0:00.53;224%;(0avgtext+0avgdata 87832maxresident)k;0inputs+96outputs;(0major+13443minor)pagefaults;0swaps
nuXmv_varDivision_032.st;1.11;0.06;0:00.53;221%;(0avgtext+0avgdata 89720maxresident)k;0inputs+96outputs;(0major+13598minor)pagefaults;0swaps
nuXmv_varDivision_033.st;1.17;0.06;0:00.53;230%;(0avgtext+0avgdata 93960maxresident)k;0inputs+96outputs;(0major+14889minor)pagefaults;0swaps
nuXmv_varDivision_034.st;1.14;0.03;0:00.53;221%;(0avgtext+0avgdata 90932maxresident)k;0inputs+96outputs;(0major+13735minor)pagefaults;0swaps
nuXmv_varDivision_035.st;1.11;0.06;0:00.53;221%;(0avgtext+0avgdata 91876maxresident)k;0inputs+96outputs;(0major+13521minor)pagefaults;0swaps
nuXmv_varDivision_036.st;1.11;0.05;0:00.54;213%;(0avgtext+0avgdata 90012maxresident)k;0inputs+96outputs;(0major+14183minor)pagefaults;0swaps
nuXmv_varDivision_037.st;1.11;0.05;0:00.53;216%;(0avgtext+0avgdata 89732maxresident)k;0inputs+96outputs;(0major+13919minor)pagefaults;0swaps
nuXmv_varDivision_038.st;1.20;0.07;0:00.54;234%;(0avgtext+0avgdata 97640maxresident)k;0inputs+96outputs;(0major+16856minor)pagefaults;0swaps
nuXmv_varDivision_039.st;1.11;0.06;0:00.53;220%;(0avgtext+0avgdata 88272maxresident)k;0inputs+96outputs;(0major+13167minor)pagefaults;0swaps
nuXmv_varDivision_040.st;1.24;0.08;0:00.54;243%;(0avgtext+0avgdata 107952maxresident)k;0inputs+96outputs;(0major+19797minor)pagefaults;0swaps
nuXmv_varDivision_041.st;1.14;0.06;0:00.54;222%;(0avgtext+0avgdata 93280maxresident)k;0inputs+96outputs;(0major+14108minor)pagefaults;0swaps
nuXmv_varDivision_042.st;1.21;0.07;0:00.54;234%;(0avgtext+0avgdata 96484maxresident)k;0inputs+96outputs;(0major+16831minor)pagefaults;0swaps
nuXmv_varDivision_043.st;1.25;0.07;0:00.59;222%;(0avgtext+0avgdata 96436maxresident)k;0inputs+96outputs;(0major+15913minor)pagefaults;0swaps
nuXmv_varDivision_044.st;1.21;0.08;0:00.54;236%;(0avgtext+0avgdata 97044maxresident)k;0inputs+96outputs;(0major+16282minor)pagefaults;0swaps
