identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_varMultiplication_001.st;0.81;0.08;0:00.47;187%;(0avgtext+0avgdata 79832maxresident)k;16inputs+72outputs;(0major+12420minor)pagefaults;0swaps
smteta_varMultiplication_002.st;0.78;0.03;0:00.44;183%;(0avgtext+0avgdata 80408maxresident)k;16inputs+72outputs;(0major+11711minor)pagefaults;0swaps
smteta_varMultiplication_003.st;0.82;0.05;0:00.46;189%;(0avgtext+0avgdata 83456maxresident)k;16inputs+72outputs;(0major+11381minor)pagefaults;0swaps
smteta_varMultiplication_004.st;0.85;0.04;0:00.44;201%;(0avgtext+0avgdata 82744maxresident)k;16inputs+72outputs;(0major+12511minor)pagefaults;0swaps
smteta_varMultiplication_005.st;0.84;0.05;0:00.44;202%;(0avgtext+0avgdata 82960maxresident)k;16inputs+72outputs;(0major+12193minor)pagefaults;0swaps
smteta_varMultiplication_006.st;0.83;0.02;0:00.44;193%;(0avgtext+0avgdata 86412maxresident)k;16inputs+72outputs;(0major+11600minor)pagefaults;0swaps
smteta_varMultiplication_007.st;0.81;0.08;0:00.45;196%;(0avgtext+0avgdata 85392maxresident)k;16inputs+72outputs;(0major+12320minor)pagefaults;0swaps
smteta_varMultiplication_008.st;0.81;0.04;0:00.45;189%;(0avgtext+0avgdata 80892maxresident)k;16inputs+72outputs;(0major+11849minor)pagefaults;0swaps
smteta_varMultiplication_009.st;0.81;0.03;0:00.44;192%;(0avgtext+0avgdata 81936maxresident)k;16inputs+72outputs;(0major+12007minor)pagefaults;0swaps
smteta_varMultiplication_010.st;0.89;0.03;0:00.47;198%;(0avgtext+0avgdata 84748maxresident)k;16inputs+112outputs;(0major+12655minor)pagefaults;0swaps
smteta_varMultiplication_011.st;0.83;0.08;0:00.46;199%;(0avgtext+0avgdata 84964maxresident)k;16inputs+80outputs;(0major+12348minor)pagefaults;0swaps
smteta_varMultiplication_012.st;0.85;0.05;0:00.46;197%;(0avgtext+0avgdata 83832maxresident)k;16inputs+80outputs;(0major+12136minor)pagefaults;0swaps
smteta_varMultiplication_013.st;0.87;0.04;0:00.48;188%;(0avgtext+0avgdata 81232maxresident)k;16inputs+80outputs;(0major+11953minor)pagefaults;0swaps
smteta_varMultiplication_014.st;0.95;0.03;0:00.48;202%;(0avgtext+0avgdata 81596maxresident)k;16inputs+80outputs;(0major+12751minor)pagefaults;0swaps
smteta_varMultiplication_015.st;0.84;0.04;0:00.46;190%;(0avgtext+0avgdata 81548maxresident)k;16inputs+80outputs;(0major+12042minor)pagefaults;0swaps
smteta_varMultiplication_016.st;0.86;0.05;0:00.46;197%;(0avgtext+0avgdata 81752maxresident)k;16inputs+80outputs;(0major+12027minor)pagefaults;0swaps
smteta_varMultiplication_017.st;0.92;0.03;0:00.47;198%;(0avgtext+0avgdata 84092maxresident)k;16inputs+80outputs;(0major+11562minor)pagefaults;0swaps
smteta_varMultiplication_018.st;0.88;0.05;0:00.47;198%;(0avgtext+0avgdata 84976maxresident)k;16inputs+80outputs;(0major+12314minor)pagefaults;0swaps
smteta_varMultiplication_019.st;0.89;0.05;0:00.47;198%;(0avgtext+0avgdata 84300maxresident)k;16inputs+80outputs;(0major+12214minor)pagefaults;0swaps
smteta_varMultiplication_020.st;0.91;0.04;0:00.48;199%;(0avgtext+0avgdata 83696maxresident)k;16inputs+80outputs;(0major+11958minor)pagefaults;0swaps
smteta_varMultiplication_021.st;0.87;0.03;0:00.46;194%;(0avgtext+0avgdata 82924maxresident)k;16inputs+80outputs;(0major+11285minor)pagefaults;0swaps
smteta_varMultiplication_022.st;0.87;0.04;0:00.47;196%;(0avgtext+0avgdata 84372maxresident)k;16inputs+88outputs;(0major+11637minor)pagefaults;0swaps
smteta_varMultiplication_023.st;0.89;0.05;0:00.47;201%;(0avgtext+0avgdata 82732maxresident)k;16inputs+88outputs;(0major+12335minor)pagefaults;0swaps
smteta_varMultiplication_024.st;0.95;0.06;0:00.48;211%;(0avgtext+0avgdata 83344maxresident)k;16inputs+88outputs;(0major+12082minor)pagefaults;0swaps
smteta_varMultiplication_025.st;0.97;0.06;0:00.48;213%;(0avgtext+0avgdata 84056maxresident)k;16inputs+88outputs;(0major+12872minor)pagefaults;0swaps
smteta_varMultiplication_026.st;0.99;0.06;0:00.52;203%;(0avgtext+0avgdata 82212maxresident)k;16inputs+88outputs;(0major+12417minor)pagefaults;0swaps
smteta_varMultiplication_027.st;0.95;0.06;0:00.52;194%;(0avgtext+0avgdata 81412maxresident)k;16inputs+88outputs;(0major+12208minor)pagefaults;0swaps
smteta_varMultiplication_028.st;0.91;0.07;0:00.47;206%;(0avgtext+0avgdata 83460maxresident)k;16inputs+88outputs;(0major+12201minor)pagefaults;0swaps
smteta_varMultiplication_029.st;0.93;0.06;0:00.48;205%;(0avgtext+0avgdata 83268maxresident)k;16inputs+88outputs;(0major+12045minor)pagefaults;0swaps
smteta_varMultiplication_030.st;1.01;0.05;0:00.48;220%;(0avgtext+0avgdata 84084maxresident)k;16inputs+88outputs;(0major+12903minor)pagefaults;0swaps
smteta_varMultiplication_031.st;0.88;0.07;0:00.48;199%;(0avgtext+0avgdata 80032maxresident)k;16inputs+88outputs;(0major+12163minor)pagefaults;0swaps
smteta_varMultiplication_032.st;1.06;0.04;0:00.51;215%;(0avgtext+0avgdata 85572maxresident)k;16inputs+88outputs;(0major+14123minor)pagefaults;0swaps
smteta_varMultiplication_033.st;0.99;0.04;0:00.49;210%;(0avgtext+0avgdata 88024maxresident)k;16inputs+88outputs;(0major+12599minor)pagefaults;0swaps
smteta_varMultiplication_034.st;1.04;0.03;0:00.52;203%;(0avgtext+0avgdata 83856maxresident)k;16inputs+88outputs;(0major+12483minor)pagefaults;0swaps
smteta_varMultiplication_035.st;1.02;0.07;0:00.49;222%;(0avgtext+0avgdata 94628maxresident)k;16inputs+96outputs;(0major+15265minor)pagefaults;0swaps
smteta_varMultiplication_036.st;0.93;0.03;0:00.48;200%;(0avgtext+0avgdata 86420maxresident)k;16inputs+96outputs;(0major+11159minor)pagefaults;0swaps
smteta_varMultiplication_037.st;0.96;0.06;0:00.49;209%;(0avgtext+0avgdata 85648maxresident)k;16inputs+96outputs;(0major+12518minor)pagefaults;0swaps
smteta_varMultiplication_038.st;1.06;0.04;0:00.49;224%;(0avgtext+0avgdata 92060maxresident)k;16inputs+96outputs;(0major+14727minor)pagefaults;0swaps
smteta_varMultiplication_039.st;0.98;0.06;0:00.49;211%;(0avgtext+0avgdata 82292maxresident)k;16inputs+96outputs;(0major+11793minor)pagefaults;0swaps
smteta_varMultiplication_040.st;1.06;0.08;0:00.53;215%;(0avgtext+0avgdata 91820maxresident)k;16inputs+96outputs;(0major+14206minor)pagefaults;0swaps
smteta_varMultiplication_041.st;1.00;0.04;0:00.49;212%;(0avgtext+0avgdata 86720maxresident)k;16inputs+96outputs;(0major+11729minor)pagefaults;0swaps
smteta_varMultiplication_042.st;1.09;0.06;0:00.50;230%;(0avgtext+0avgdata 90964maxresident)k;16inputs+96outputs;(0major+15978minor)pagefaults;0swaps
smteta_varMultiplication_043.st;1.12;0.03;0:00.50;230%;(0avgtext+0avgdata 95452maxresident)k;16inputs+96outputs;(0major+14894minor)pagefaults;0swaps
smteta_varMultiplication_044.st;1.13;0.04;0:00.50;234%;(0avgtext+0avgdata 91184maxresident)k;16inputs+96outputs;(0major+14760minor)pagefaults;0swaps
smteta_varMultiplication_045.st;1.10;0.02;0:00.49;226%;(0avgtext+0avgdata 92848maxresident)k;16inputs+96outputs;(0major+15400minor)pagefaults;0swaps
smteta_varMultiplication_046.st;1.12;0.05;0:00.50;231%;(0avgtext+0avgdata 93892maxresident)k;16inputs+96outputs;(0major+15635minor)pagefaults;0swaps
smteta_varMultiplication_047.st;1.10;0.05;0:00.50;230%;(0avgtext+0avgdata 91004maxresident)k;16inputs+96outputs;(0major+15349minor)pagefaults;0swaps
smteta_varMultiplication_048.st;1.03;0.06;0:00.50;216%;(0avgtext+0avgdata 95100maxresident)k;16inputs+104outputs;(0major+15087minor)pagefaults;0swaps
smteta_varMultiplication_049.st;1.07;0.04;0:00.49;226%;(0avgtext+0avgdata 92612maxresident)k;16inputs+104outputs;(0major+14382minor)pagefaults;0swaps
smteta_varMultiplication_050.st;1.08;0.02;0:00.50;221%;(0avgtext+0avgdata 92612maxresident)k;16inputs+104outputs;(0major+14889minor)pagefaults;0swaps
smteta_varMultiplication_051.st;1.13;0.07;0:00.51;237%;(0avgtext+0avgdata 103764maxresident)k;16inputs+104outputs;(0major+18398minor)pagefaults;0swaps
smteta_varMultiplication_052.st;1.16;0.05;0:00.51;237%;(0avgtext+0avgdata 103052maxresident)k;16inputs+104outputs;(0major+17368minor)pagefaults;0swaps
smteta_varMultiplication_053.st;1.14;0.06;0:00.51;235%;(0avgtext+0avgdata 88744maxresident)k;16inputs+104outputs;(0major+15792minor)pagefaults;0swaps
smteta_varMultiplication_054.st;1.14;0.03;0:00.50;233%;(0avgtext+0avgdata 93368maxresident)k;16inputs+104outputs;(0major+15236minor)pagefaults;0swaps
smteta_varMultiplication_055.st;1.16;0.06;0:00.51;237%;(0avgtext+0avgdata 101180maxresident)k;16inputs+104outputs;(0major+17782minor)pagefaults;0swaps
smteta_varMultiplication_056.st;1.12;0.06;0:00.51;231%;(0avgtext+0avgdata 104760maxresident)k;16inputs+104outputs;(0major+18474minor)pagefaults;0swaps
smteta_varMultiplication_057.st;1.13;0.06;0:00.51;232%;(0avgtext+0avgdata 94468maxresident)k;16inputs+168outputs;(0major+15324minor)pagefaults;0swaps
smteta_varMultiplication_058.st;1.21;0.07;0:00.56;229%;(0avgtext+0avgdata 102448maxresident)k;16inputs+104outputs;(0major+18177minor)pagefaults;0swaps
smteta_varMultiplication_059.st;1.11;0.03;0:00.50;227%;(0avgtext+0avgdata 96092maxresident)k;16inputs+104outputs;(0major+14760minor)pagefaults;0swaps
smteta_varMultiplication_060.st;1.15;0.07;0:00.53;229%;(0avgtext+0avgdata 101400maxresident)k;16inputs+104outputs;(0major+17547minor)pagefaults;0swaps
smteta_varMultiplication_061.st;1.21;0.05;0:00.54;233%;(0avgtext+0avgdata 105156maxresident)k;16inputs+112outputs;(0major+18027minor)pagefaults;0swaps
smteta_varMultiplication_062.st;1.27;0.05;0:00.59;225%;(0avgtext+0avgdata 100696maxresident)k;16inputs+112outputs;(0major+17832minor)pagefaults;0swaps
smteta_varMultiplication_063.st;1.17;0.04;0:00.51;237%;(0avgtext+0avgdata 90444maxresident)k;16inputs+112outputs;(0major+15415minor)pagefaults;0swaps
smteta_varMultiplication_064.st;1.17;0.05;0:00.52;236%;(0avgtext+0avgdata 97484maxresident)k;16inputs+112outputs;(0major+15642minor)pagefaults;0swaps
smteta_varMultiplication_065.st;1.22;0.06;0:00.53;240%;(0avgtext+0avgdata 104348maxresident)k;16inputs+112outputs;(0major+18023minor)pagefaults;0swaps
smteta_varMultiplication_066.st;1.23;0.08;0:00.54;245%;(0avgtext+0avgdata 102928maxresident)k;16inputs+112outputs;(0major+18781minor)pagefaults;0swaps
smteta_varMultiplication_067.st;1.14;0.07;0:00.51;233%;(0avgtext+0avgdata 96032maxresident)k;16inputs+144outputs;(0major+15685minor)pagefaults;0swaps
smteta_varMultiplication_068.st;1.20;0.06;0:00.52;242%;(0avgtext+0avgdata 97660maxresident)k;16inputs+112outputs;(0major+16486minor)pagefaults;0swaps
smteta_varMultiplication_069.st;1.28;0.03;0:00.53;247%;(0avgtext+0avgdata 103716maxresident)k;16inputs+112outputs;(0major+17941minor)pagefaults;0swaps
smteta_varMultiplication_070.st;1.26;0.08;0:00.58;229%;(0avgtext+0avgdata 106592maxresident)k;16inputs+112outputs;(0major+17998minor)pagefaults;0swaps
smteta_varMultiplication_071.st;1.26;0.04;0:00.54;241%;(0avgtext+0avgdata 104180maxresident)k;16inputs+112outputs;(0major+18336minor)pagefaults;0swaps
smteta_varMultiplication_072.st;1.26;0.07;0:00.55;240%;(0avgtext+0avgdata 104252maxresident)k;16inputs+112outputs;(0major+17269minor)pagefaults;0swaps
smteta_varMultiplication_073.st;1.26;0.03;0:00.54;240%;(0avgtext+0avgdata 104636maxresident)k;16inputs+120outputs;(0major+17625minor)pagefaults;0swaps
smteta_varMultiplication_074.st;1.20;0.06;0:00.53;234%;(0avgtext+0avgdata 107284maxresident)k;16inputs+120outputs;(0major+18184minor)pagefaults;0swaps
smteta_varMultiplication_075.st;1.26;0.04;0:00.55;238%;(0avgtext+0avgdata 105832maxresident)k;16inputs+120outputs;(0major+17763minor)pagefaults;0swaps
smteta_varMultiplication_076.st;1.28;0.06;0:00.55;244%;(0avgtext+0avgdata 107552maxresident)k;16inputs+120outputs;(0major+18448minor)pagefaults;0swaps
smteta_varMultiplication_077.st;1.28;0.07;0:00.54;247%;(0avgtext+0avgdata 104484maxresident)k;16inputs+120outputs;(0major+17351minor)pagefaults;0swaps
smteta_varMultiplication_078.st;1.31;0.07;0:00.60;231%;(0avgtext+0avgdata 102752maxresident)k;16inputs+120outputs;(0major+18425minor)pagefaults;0swaps
smteta_varMultiplication_079.st;1.25;0.06;0:00.53;245%;(0avgtext+0avgdata 106140maxresident)k;16inputs+120outputs;(0major+17735minor)pagefaults;0swaps
smteta_varMultiplication_080.st;1.27;0.08;0:00.54;248%;(0avgtext+0avgdata 109988maxresident)k;16inputs+120outputs;(0major+18755minor)pagefaults;0swaps
smteta_varMultiplication_081.st;1.27;0.05;0:00.54;241%;(0avgtext+0avgdata 108288maxresident)k;16inputs+120outputs;(0major+17509minor)pagefaults;0swaps
smteta_varMultiplication_082.st;1.29;0.07;0:00.55;247%;(0avgtext+0avgdata 107380maxresident)k;16inputs+120outputs;(0major+17915minor)pagefaults;0swaps
smteta_varMultiplication_083.st;1.30;0.03;0:00.55;242%;(0avgtext+0avgdata 102580maxresident)k;16inputs+120outputs;(0major+18112minor)pagefaults;0swaps
smteta_varMultiplication_084.st;1.27;0.06;0:00.55;241%;(0avgtext+0avgdata 102296maxresident)k;16inputs+120outputs;(0major+18912minor)pagefaults;0swaps
smteta_varMultiplication_085.st;1.27;0.05;0:00.55;241%;(0avgtext+0avgdata 102320maxresident)k;16inputs+120outputs;(0major+17998minor)pagefaults;0swaps
smteta_varMultiplication_086.st;1.22;0.12;0:00.56;241%;(0avgtext+0avgdata 106480maxresident)k;16inputs+128outputs;(0major+18035minor)pagefaults;0swaps
smteta_varMultiplication_087.st;1.38;0.06;0:00.60;239%;(0avgtext+0avgdata 106912maxresident)k;16inputs+128outputs;(0major+18680minor)pagefaults;0swaps
smteta_varMultiplication_088.st;1.35;0.06;0:00.57;247%;(0avgtext+0avgdata 108176maxresident)k;16inputs+128outputs;(0major+18863minor)pagefaults;0swaps
smteta_varMultiplication_089.st;1.36;0.04;0:00.56;251%;(0avgtext+0avgdata 107828maxresident)k;16inputs+128outputs;(0major+18373minor)pagefaults;0swaps
smteta_varMultiplication_090.st;1.39;0.03;0:00.57;249%;(0avgtext+0avgdata 104324maxresident)k;16inputs+128outputs;(0major+18565minor)pagefaults;0swaps
smteta_varMultiplication_091.st;1.36;0.06;0:00.56;252%;(0avgtext+0avgdata 96696maxresident)k;16inputs+128outputs;(0major+17696minor)pagefaults;0swaps
smteta_varMultiplication_092.st;1.36;0.07;0:00.57;250%;(0avgtext+0avgdata 107336maxresident)k;16inputs+128outputs;(0major+19062minor)pagefaults;0swaps
smteta_varMultiplication_093.st;1.30;0.07;0:00.56;244%;(0avgtext+0avgdata 104700maxresident)k;16inputs+128outputs;(0major+17713minor)pagefaults;0swaps
smteta_varMultiplication_094.st;1.33;0.05;0:00.56;245%;(0avgtext+0avgdata 103816maxresident)k;16inputs+128outputs;(0major+17837minor)pagefaults;0swaps
smteta_varMultiplication_095.st;1.39;0.03;0:00.57;249%;(0avgtext+0avgdata 106788maxresident)k;16inputs+128outputs;(0major+18317minor)pagefaults;0swaps
smteta_varMultiplication_096.st;1.39;0.05;0:00.57;253%;(0avgtext+0avgdata 108452maxresident)k;16inputs+128outputs;(0major+18863minor)pagefaults;0swaps
smteta_varMultiplication_097.st;1.35;0.04;0:00.57;246%;(0avgtext+0avgdata 96968maxresident)k;16inputs+128outputs;(0major+17799minor)pagefaults;0swaps
smteta_varMultiplication_098.st;1.37;0.07;0:00.57;249%;(0avgtext+0avgdata 105716maxresident)k;16inputs+128outputs;(0major+18481minor)pagefaults;0swaps
smteta_varMultiplication_099.st;1.42;0.05;0:00.57;255%;(0avgtext+0avgdata 106856maxresident)k;16inputs+136outputs;(0major+18913minor)pagefaults;0swaps
smteta_varMultiplication_100.st;1.40;0.04;0:00.57;252%;(0avgtext+0avgdata 96860maxresident)k;16inputs+136outputs;(0major+17900minor)pagefaults;0swaps
eld_varMultiplication_001.hcc;1.78;0.10;0:00.93;203%;(0avgtext+0avgdata 145564maxresident)k;0inputs+64outputs;(0major+18651minor)pagefaults;0swaps
eld_varMultiplication_002.hcc;1.99;0.10;0:00.95;219%;(0avgtext+0avgdata 153648maxresident)k;0inputs+64outputs;(0major+22413minor)pagefaults;0swaps
eld_varMultiplication_003.hcc;2.09;0.09;0:00.97;225%;(0avgtext+0avgdata 160092maxresident)k;0inputs+64outputs;(0major+22418minor)pagefaults;0swaps
eld_varMultiplication_004.hcc;2.15;0.11;0:00.98;230%;(0avgtext+0avgdata 161152maxresident)k;0inputs+64outputs;(0major+22516minor)pagefaults;0swaps
eld_varMultiplication_005.hcc;2.23;0.08;0:01.00;231%;(0avgtext+0avgdata 163320maxresident)k;0inputs+64outputs;(0major+21236minor)pagefaults;0swaps
eld_varMultiplication_006.hcc;2.25;0.09;0:01.02;229%;(0avgtext+0avgdata 167264maxresident)k;0inputs+64outputs;(0major+22938minor)pagefaults;0swaps
eld_varMultiplication_007.hcc;2.33;0.10;0:01.01;238%;(0avgtext+0avgdata 166212maxresident)k;0inputs+64outputs;(0major+22867minor)pagefaults;0swaps
eld_varMultiplication_008.hcc;2.40;0.04;0:01.03;236%;(0avgtext+0avgdata 172928maxresident)k;0inputs+96outputs;(0major+23058minor)pagefaults;0swaps
