identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constAddition_001.st;0.96;0.05;0:00.62;161%;(0avgtext+0avgdata 80628maxresident)k;0inputs+96outputs;(0major+17996minor)pagefaults;0swaps
nuXmv_constAddition_002.st;0.96;0.07;0:00.55;188%;(0avgtext+0avgdata 86992maxresident)k;0inputs+96outputs;(0major+17614minor)pagefaults;0swaps
nuXmv_constAddition_003.st;1.03;0.07;0:00.58;189%;(0avgtext+0avgdata 91440maxresident)k;0inputs+96outputs;(0major+18453minor)pagefaults;0swaps
nuXmv_constAddition_004.st;1.04;0.05;0:00.58;186%;(0avgtext+0avgdata 87812maxresident)k;0inputs+96outputs;(0major+19839minor)pagefaults;0swaps
nuXmv_constAddition_005.st;1.08;0.06;0:00.65;174%;(0avgtext+0avgdata 85336maxresident)k;0inputs+96outputs;(0major+19814minor)pagefaults;0swaps
nuXmv_constAddition_006.st;1.11;0.09;0:00.69;174%;(0avgtext+0avgdata 87360maxresident)k;0inputs+160outputs;(0major+19097minor)pagefaults;0swaps
nuXmv_constAddition_007.st;1.18;0.06;0:00.75;166%;(0avgtext+0avgdata 84980maxresident)k;0inputs+96outputs;(0major+20522minor)pagefaults;0swaps
nuXmv_constAddition_008.st;1.22;0.07;0:00.78;165%;(0avgtext+0avgdata 87056maxresident)k;0inputs+96outputs;(0major+21748minor)pagefaults;0swaps
nuXmv_constAddition_009.st;1.48;0.06;0:01.00;154%;(0avgtext+0avgdata 88084maxresident)k;0inputs+96outputs;(0major+20734minor)pagefaults;0swaps
nuXmv_constAddition_010.st;1.79;0.06;0:01.30;142%;(0avgtext+0avgdata 87728maxresident)k;0inputs+96outputs;(0major+21696minor)pagefaults;0swaps
nuXmv_constAddition_011.st;1.70;0.03;0:01.19;146%;(0avgtext+0avgdata 87288maxresident)k;0inputs+96outputs;(0major+22266minor)pagefaults;0swaps
nuXmv_constAddition_012.st;2.05;0.08;0:01.59;134%;(0avgtext+0avgdata 83340maxresident)k;0inputs+96outputs;(0major+22579minor)pagefaults;0swaps
nuXmv_constAddition_013.st;2.43;0.08;0:01.99;126%;(0avgtext+0avgdata 86896maxresident)k;0inputs+96outputs;(0major+25660minor)pagefaults;0swaps
nuXmv_constAddition_014.st;2.32;0.08;0:01.86;129%;(0avgtext+0avgdata 88072maxresident)k;0inputs+96outputs;(0major+26302minor)pagefaults;0swaps
nuXmv_constAddition_015.st;3.03;0.08;0:02.55;122%;(0avgtext+0avgdata 87248maxresident)k;0inputs+104outputs;(0major+26699minor)pagefaults;0swaps
nuXmv_constAddition_016.st;3.07;0.10;0:02.61;121%;(0avgtext+0avgdata 82648maxresident)k;0inputs+104outputs;(0major+29517minor)pagefaults;0swaps
nuXmv_constAddition_017.st;2.89;0.05;0:02.38;123%;(0avgtext+0avgdata 90344maxresident)k;0inputs+104outputs;(0major+26842minor)pagefaults;0swaps
nuXmv_constAddition_018.st;1.92;0.07;0:01.45;136%;(0avgtext+0avgdata 89264maxresident)k;0inputs+104outputs;(0major+25385minor)pagefaults;0swaps
nuXmv_constAddition_019.st;2.79;0.06;0:02.27;125%;(0avgtext+0avgdata 88060maxresident)k;0inputs+104outputs;(0major+27327minor)pagefaults;0swaps
nuXmv_constAddition_020.st;2.85;0.09;0:02.37;124%;(0avgtext+0avgdata 87120maxresident)k;0inputs+104outputs;(0major+27123minor)pagefaults;0swaps
nuXmv_constAddition_021.st;3.62;0.02;0:03.08;118%;(0avgtext+0avgdata 87764maxresident)k;0inputs+104outputs;(0major+26939minor)pagefaults;0swaps
nuXmv_constAddition_022.st;3.69;0.08;0:03.18;118%;(0avgtext+0avgdata 83648maxresident)k;0inputs+104outputs;(0major+28310minor)pagefaults;0swaps
nuXmv_constAddition_023.st;4.87;0.05;0:04.34;113%;(0avgtext+0avgdata 92404maxresident)k;0inputs+104outputs;(0major+29261minor)pagefaults;0swaps
nuXmv_constAddition_024.st;6.65;0.11;0:06.16;109%;(0avgtext+0avgdata 102580maxresident)k;0inputs+104outputs;(0major+30555minor)pagefaults;0swaps
nuXmv_constAddition_025.st;5.60;0.10;0:05.12;111%;(0avgtext+0avgdata 91628maxresident)k;0inputs+168outputs;(0major+31486minor)pagefaults;0swaps
nuXmv_constAddition_026.st;4.25;0.09;0:03.74;116%;(0avgtext+0avgdata 104228maxresident)k;0inputs+104outputs;(0major+36180minor)pagefaults;0swaps
nuXmv_constAddition_027.st;5.11;0.07;0:04.59;112%;(0avgtext+0avgdata 102744maxresident)k;0inputs+104outputs;(0major+33851minor)pagefaults;0swaps
nuXmv_constAddition_028.st;7.12;0.06;0:06.55;109%;(0avgtext+0avgdata 114288maxresident)k;0inputs+96outputs;(0major+32640minor)pagefaults;0swaps
nuXmv_constAddition_029.st;8.21;0.11;0:07.72;107%;(0avgtext+0avgdata 112912maxresident)k;0inputs+104outputs;(0major+34500minor)pagefaults;0swaps
nuXmv_constAddition_030.st;6.88;0.08;0:06.35;109%;(0avgtext+0avgdata 111228maxresident)k;0inputs+136outputs;(0major+33663minor)pagefaults;0swaps
nuXmv_constAddition_031.st;4.73;0.07;0:04.17;115%;(0avgtext+0avgdata 119032maxresident)k;0inputs+104outputs;(0major+35329minor)pagefaults;0swaps
nuXmv_constAddition_032.st;10.28;0.08;0:09.74;106%;(0avgtext+0avgdata 118664maxresident)k;0inputs+104outputs;(0major+37185minor)pagefaults;0swaps
nuXmv_constAddition_033.st;10.62;0.06;0:09.96;107%;(0avgtext+0avgdata 132508maxresident)k;0inputs+112outputs;(0major+39184minor)pagefaults;0swaps
nuXmv_constAddition_034.st;13.25;0.08;0:12.65;105%;(0avgtext+0avgdata 132776maxresident)k;0inputs+112outputs;(0major+38097minor)pagefaults;0swaps
nuXmv_constAddition_035.st;5.22;0.09;0:04.68;113%;(0avgtext+0avgdata 130508maxresident)k;0inputs+112outputs;(0major+34818minor)pagefaults;0swaps
nuXmv_constAddition_036.st;8.81;0.08;0:08.26;107%;(0avgtext+0avgdata 142672maxresident)k;0inputs+112outputs;(0major+36238minor)pagefaults;0swaps
nuXmv_constAddition_037.st;7.04;0.13;0:06.52;109%;(0avgtext+0avgdata 129572maxresident)k;0inputs+112outputs;(0major+36752minor)pagefaults;0swaps
nuXmv_constAddition_038.st;15.98;0.10;0:15.42;104%;(0avgtext+0avgdata 138216maxresident)k;0inputs+112outputs;(0major+37929minor)pagefaults;0swaps
nuXmv_constAddition_039.st;5.84;0.08;0:05.25;112%;(0avgtext+0avgdata 138492maxresident)k;0inputs+104outputs;(0major+40383minor)pagefaults;0swaps
nuXmv_constAddition_040.st;11.61;0.11;0:11.08;105%;(0avgtext+0avgdata 148868maxresident)k;0inputs+200outputs;(0major+39124minor)pagefaults;0swaps
nuXmv_constAddition_041.st;6.43;0.09;0:05.86;111%;(0avgtext+0avgdata 133184maxresident)k;0inputs+104outputs;(0major+40361minor)pagefaults;0swaps
nuXmv_constAddition_042.st;17.95;0.10;0:17.30;104%;(0avgtext+0avgdata 177400maxresident)k;0inputs+112outputs;(0major+40566minor)pagefaults;0swaps
nuXmv_constAddition_043.st;10.37;0.10;0:09.69;108%;(0avgtext+0avgdata 147516maxresident)k;0inputs+112outputs;(0major+43135minor)pagefaults;0swaps
nuXmv_constAddition_044.st;13.02;0.11;0:12.36;106%;(0avgtext+0avgdata 155536maxresident)k;0inputs+112outputs;(0major+43067minor)pagefaults;0swaps
nuXmv_constAddition_045.st;27.09;0.08;0:26.42;102%;(0avgtext+0avgdata 179632maxresident)k;0inputs+200outputs;(0major+43629minor)pagefaults;0swaps
nuXmv_constAddition_046.st;19.05;0.11;0:18.38;104%;(0avgtext+0avgdata 161792maxresident)k;0inputs+104outputs;(0major+41671minor)pagefaults;0swaps
nuXmv_constAddition_047.st;18.67;0.10;0:17.99;104%;(0avgtext+0avgdata 176580maxresident)k;0inputs+200outputs;(0major+43557minor)pagefaults;0swaps
nuXmv_constAddition_048.st;22.54;0.12;0:21.95;103%;(0avgtext+0avgdata 184044maxresident)k;0inputs+104outputs;(0major+45147minor)pagefaults;0swaps
nuXmv_constAddition_049.st;12.54;0.10;0:11.82;106%;(0avgtext+0avgdata 166352maxresident)k;0inputs+200outputs;(0major+47212minor)pagefaults;0swaps
nuXmv_constAddition_050.st;23.26;0.14;0:22.58;103%;(0avgtext+0avgdata 194232maxresident)k;0inputs+104outputs;(0major+46290minor)pagefaults;0swaps
nuXmv_constAddition_051.st;9.75;0.10;0:09.03;109%;(0avgtext+0avgdata 182540maxresident)k;0inputs+104outputs;(0major+51014minor)pagefaults;0swaps
nuXmv_constAddition_052.st;16.76;0.11;0:16.08;104%;(0avgtext+0avgdata 184580maxresident)k;0inputs+112outputs;(0major+50710minor)pagefaults;0swaps
nuXmv_constAddition_053.st;14.06;0.07;0:13.36;105%;(0avgtext+0avgdata 190300maxresident)k;0inputs+112outputs;(0major+47171minor)pagefaults;0swaps
nuXmv_constAddition_054.st;22.82;0.09;0:22.14;103%;(0avgtext+0avgdata 192000maxresident)k;0inputs+112outputs;(0major+49232minor)pagefaults;0swaps
nuXmv_constAddition_055.st;29.88;0.11;0:29.18;102%;(0avgtext+0avgdata 238212maxresident)k;0inputs+112outputs;(0major+47891minor)pagefaults;0swaps
nuXmv_constAddition_056.st;10.40;0.15;0:09.74;108%;(0avgtext+0avgdata 197368maxresident)k;0inputs+168outputs;(0major+54595minor)pagefaults;0swaps
nuXmv_constAddition_057.st;31.41;0.10;0:30.73;102%;(0avgtext+0avgdata 236060maxresident)k;0inputs+144outputs;(0major+52404minor)pagefaults;0swaps
nuXmv_constAddition_058.st;12.36;0.13;0:11.70;106%;(0avgtext+0avgdata 202272maxresident)k;0inputs+208outputs;(0major+53016minor)pagefaults;0swaps
nuXmv_constAddition_059.st;29.47;0.10;0:28.79;102%;(0avgtext+0avgdata 205800maxresident)k;0inputs+144outputs;(0major+50610minor)pagefaults;0swaps
nuXmv_constAddition_060.st;18.78;0.12;0:18.10;104%;(0avgtext+0avgdata 219452maxresident)k;0inputs+144outputs;(0major+56051minor)pagefaults;0swaps
nuXmv_constAddition_061.st;28.53;0.08;0:27.81;102%;(0avgtext+0avgdata 217984maxresident)k;0inputs+160outputs;(0major+57448minor)pagefaults;0swaps
nuXmv_constAddition_062.st;19.25;0.12;0:18.49;104%;(0avgtext+0avgdata 234288maxresident)k;0inputs+112outputs;(0major+60800minor)pagefaults;0swaps
nuXmv_constAddition_063.st;13.24;0.14;0:12.50;106%;(0avgtext+0avgdata 223080maxresident)k;0inputs+112outputs;(0major+56373minor)pagefaults;0swaps
nuXmv_constAddition_064.st;8.17;0.13;0:07.45;111%;(0avgtext+0avgdata 213648maxresident)k;0inputs+120outputs;(0major+67317minor)pagefaults;0swaps
nuXmv_constAddition_065.st;43.35;0.13;0:42.63;102%;(0avgtext+0avgdata 272028maxresident)k;0inputs+248outputs;(0major+56027minor)pagefaults;0swaps
nuXmv_constAddition_066.st;24.03;0.11;0:23.23;103%;(0avgtext+0avgdata 228828maxresident)k;0inputs+112outputs;(0major+55530minor)pagefaults;0swaps
nuXmv_constAddition_067.st;19.34;0.14;0:18.61;104%;(0avgtext+0avgdata 278944maxresident)k;0inputs+208outputs;(0major+58567minor)pagefaults;0swaps
nuXmv_constAddition_068.st;37.29;0.12;0:36.47;102%;(0avgtext+0avgdata 258260maxresident)k;0inputs+248outputs;(0major+54082minor)pagefaults;0swaps
nuXmv_constAddition_069.st;11.40;0.16;0:10.64;108%;(0avgtext+0avgdata 264260maxresident)k;0inputs+120outputs;(0major+61644minor)pagefaults;0swaps
nuXmv_constAddition_070.st;47.15;0.13;0:46.42;101%;(0avgtext+0avgdata 267752maxresident)k;0inputs+288outputs;(0major+52196minor)pagefaults;0swaps
nuXmv_constAddition_071.st;29.28;0.13;0:28.46;103%;(0avgtext+0avgdata 265352maxresident)k;0inputs+120outputs;(0major+61284minor)pagefaults;0swaps
nuXmv_constAddition_072.st;17.62;0.15;0:16.84;105%;(0avgtext+0avgdata 275548maxresident)k;0inputs+120outputs;(0major+62913minor)pagefaults;0swaps
nuXmv_constAddition_073.st;40.81;0.13;0:40.02;102%;(0avgtext+0avgdata 272428maxresident)k;0inputs+160outputs;(0major+64046minor)pagefaults;0swaps
nuXmv_constAddition_074.st;33.01;0.20;0:32.29;102%;(0avgtext+0avgdata 269416maxresident)k;0inputs+168outputs;(0major+63396minor)pagefaults;0swaps
nuXmv_constAddition_075.st;56.84;0.15;0:56.11;101%;(0avgtext+0avgdata 289936maxresident)k;0inputs+264outputs;(0major+66709minor)pagefaults;0swaps
nuXmv_constAddition_076.st;46.42;0.14;0:45.67;101%;(0avgtext+0avgdata 283752maxresident)k;0inputs+256outputs;(0major+65814minor)pagefaults;0swaps
nuXmv_constAddition_077.st;52.72;0.16;0:51.99;101%;(0avgtext+0avgdata 290752maxresident)k;0inputs+168outputs;(0major+67298minor)pagefaults;0swaps
nuXmv_constAddition_078.st;55.59;0.17;0:54.81;101%;(0avgtext+0avgdata 302756maxresident)k;0inputs+176outputs;(0major+69900minor)pagefaults;0swaps
nuXmv_constAddition_079.st;20.44;0.15;0:19.66;104%;(0avgtext+0avgdata 292724maxresident)k;0inputs+128outputs;(0major+65504minor)pagefaults;0swaps
nuXmv_constAddition_080.st;57.33;0.19;0:56.66;101%;(0avgtext+0avgdata 275768maxresident)k;0inputs+280outputs;(0major+69183minor)pagefaults;0swaps
nuXmv_constAddition_081.st;44.68;0.17;0:43.89;102%;(0avgtext+0avgdata 285844maxresident)k;0inputs+264outputs;(0major+64858minor)pagefaults;0swaps
