identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_varMultiplication_001.st;0.93;0.08;0:00.65;155%;(0avgtext+0avgdata 84800maxresident)k;0inputs+80outputs;(0major+13694minor)pagefaults;0swaps
nuXmv_varMultiplication_002.st;0.94;0.05;0:00.53;189%;(0avgtext+0avgdata 86280maxresident)k;0inputs+80outputs;(0major+13426minor)pagefaults;0swaps
nuXmv_varMultiplication_003.st;0.92;0.04;0:00.48;198%;(0avgtext+0avgdata 88040maxresident)k;0inputs+80outputs;(0major+13173minor)pagefaults;0swaps
nuXmv_varMultiplication_004.st;0.93;0.04;0:00.49;197%;(0avgtext+0avgdata 87112maxresident)k;0inputs+112outputs;(0major+13317minor)pagefaults;0swaps
nuXmv_varMultiplication_005.st;0.92;0.07;0:00.49;201%;(0avgtext+0avgdata 87232maxresident)k;0inputs+80outputs;(0major+12965minor)pagefaults;0swaps
nuXmv_varMultiplication_006.st;0.95;0.04;0:00.50;198%;(0avgtext+0avgdata 85096maxresident)k;0inputs+80outputs;(0major+12680minor)pagefaults;0swaps
nuXmv_varMultiplication_007.st;0.98;0.06;0:00.53;196%;(0avgtext+0avgdata 85040maxresident)k;0inputs+80outputs;(0major+13068minor)pagefaults;0swaps
nuXmv_varMultiplication_008.st;0.94;0.07;0:00.50;203%;(0avgtext+0avgdata 84732maxresident)k;0inputs+80outputs;(0major+13976minor)pagefaults;0swaps
nuXmv_varMultiplication_009.st;0.96;0.06;0:00.53;193%;(0avgtext+0avgdata 88844maxresident)k;0inputs+80outputs;(0major+13396minor)pagefaults;0swaps
nuXmv_varMultiplication_010.st;0.99;0.07;0:00.54;196%;(0avgtext+0avgdata 84408maxresident)k;0inputs+80outputs;(0major+14117minor)pagefaults;0swaps
nuXmv_varMultiplication_011.st;0.98;0.03;0:00.50;201%;(0avgtext+0avgdata 88100maxresident)k;0inputs+88outputs;(0major+13340minor)pagefaults;0swaps
nuXmv_varMultiplication_012.st;0.98;0.05;0:00.50;203%;(0avgtext+0avgdata 87836maxresident)k;0inputs+88outputs;(0major+13384minor)pagefaults;0swaps
nuXmv_varMultiplication_013.st;1.00;0.05;0:00.51;206%;(0avgtext+0avgdata 89496maxresident)k;0inputs+88outputs;(0major+13767minor)pagefaults;0swaps
nuXmv_varMultiplication_014.st;1.00;0.05;0:00.50;207%;(0avgtext+0avgdata 87924maxresident)k;0inputs+88outputs;(0major+12908minor)pagefaults;0swaps
nuXmv_varMultiplication_015.st;1.02;0.07;0:00.54;203%;(0avgtext+0avgdata 89412maxresident)k;0inputs+88outputs;(0major+12948minor)pagefaults;0swaps
nuXmv_varMultiplication_016.st;0.98;0.08;0:00.51;208%;(0avgtext+0avgdata 86636maxresident)k;0inputs+88outputs;(0major+13255minor)pagefaults;0swaps
nuXmv_varMultiplication_017.st;0.99;0.05;0:00.51;205%;(0avgtext+0avgdata 86972maxresident)k;0inputs+88outputs;(0major+12711minor)pagefaults;0swaps
nuXmv_varMultiplication_018.st;1.05;0.06;0:00.54;203%;(0avgtext+0avgdata 86896maxresident)k;0inputs+88outputs;(0major+13715minor)pagefaults;0swaps
nuXmv_varMultiplication_019.st;1.02;0.06;0:00.51;212%;(0avgtext+0avgdata 85672maxresident)k;0inputs+88outputs;(0major+13048minor)pagefaults;0swaps
nuXmv_varMultiplication_020.st;1.04;0.05;0:00.51;211%;(0avgtext+0avgdata 86284maxresident)k;0inputs+88outputs;(0major+13129minor)pagefaults;0swaps
nuXmv_varMultiplication_021.st;1.06;0.06;0:00.55;205%;(0avgtext+0avgdata 87056maxresident)k;0inputs+88outputs;(0major+13565minor)pagefaults;0swaps
nuXmv_varMultiplication_022.st;1.01;0.08;0:00.51;213%;(0avgtext+0avgdata 88128maxresident)k;0inputs+88outputs;(0major+13138minor)pagefaults;0swaps
nuXmv_varMultiplication_023.st;1.07;0.04;0:00.52;213%;(0avgtext+0avgdata 87316maxresident)k;0inputs+88outputs;(0major+13989minor)pagefaults;0swaps
nuXmv_varMultiplication_024.st;1.05;0.03;0:00.52;207%;(0avgtext+0avgdata 87472maxresident)k;0inputs+88outputs;(0major+13525minor)pagefaults;0swaps
nuXmv_varMultiplication_025.st;1.09;0.03;0:00.52;214%;(0avgtext+0avgdata 88060maxresident)k;0inputs+88outputs;(0major+13660minor)pagefaults;0swaps
nuXmv_varMultiplication_026.st;1.05;0.07;0:00.52;213%;(0avgtext+0avgdata 86992maxresident)k;0inputs+88outputs;(0major+13654minor)pagefaults;0swaps
nuXmv_varMultiplication_027.st;1.06;0.05;0:00.52;215%;(0avgtext+0avgdata 92232maxresident)k;0inputs+88outputs;(0major+13381minor)pagefaults;0swaps
nuXmv_varMultiplication_028.st;1.07;0.06;0:00.52;214%;(0avgtext+0avgdata 88200maxresident)k;0inputs+88outputs;(0major+13223minor)pagefaults;0swaps
nuXmv_varMultiplication_029.st;1.09;0.06;0:00.54;213%;(0avgtext+0avgdata 87664maxresident)k;0inputs+96outputs;(0major+13875minor)pagefaults;0swaps
nuXmv_varMultiplication_030.st;1.11;0.05;0:00.55;210%;(0avgtext+0avgdata 88240maxresident)k;0inputs+96outputs;(0major+13787minor)pagefaults;0swaps
nuXmv_varMultiplication_031.st;1.09;0.06;0:00.54;212%;(0avgtext+0avgdata 85380maxresident)k;0inputs+96outputs;(0major+14421minor)pagefaults;0swaps
nuXmv_varMultiplication_032.st;1.16;0.04;0:00.55;216%;(0avgtext+0avgdata 89008maxresident)k;0inputs+96outputs;(0major+13284minor)pagefaults;0swaps
nuXmv_varMultiplication_033.st;1.13;0.03;0:00.55;209%;(0avgtext+0avgdata 89832maxresident)k;0inputs+160outputs;(0major+13571minor)pagefaults;0swaps
nuXmv_varMultiplication_034.st;1.08;0.06;0:00.52;217%;(0avgtext+0avgdata 87376maxresident)k;0inputs+96outputs;(0major+13678minor)pagefaults;0swaps
nuXmv_varMultiplication_035.st;1.11;0.08;0:00.54;219%;(0avgtext+0avgdata 91460maxresident)k;0inputs+96outputs;(0major+13920minor)pagefaults;0swaps
nuXmv_varMultiplication_036.st;1.13;0.03;0:00.54;215%;(0avgtext+0avgdata 90256maxresident)k;0inputs+96outputs;(0major+12894minor)pagefaults;0swaps
nuXmv_varMultiplication_037.st;1.09;0.08;0:00.56;207%;(0avgtext+0avgdata 91816maxresident)k;0inputs+96outputs;(0major+13664minor)pagefaults;0swaps
nuXmv_varMultiplication_038.st;1.10;0.06;0:00.53;218%;(0avgtext+0avgdata 91760maxresident)k;0inputs+96outputs;(0major+14052minor)pagefaults;0swaps
nuXmv_varMultiplication_039.st;1.18;0.06;0:00.53;232%;(0avgtext+0avgdata 97024maxresident)k;0inputs+96outputs;(0major+16145minor)pagefaults;0swaps
nuXmv_varMultiplication_040.st;1.19;0.07;0:00.55;229%;(0avgtext+0avgdata 96592maxresident)k;0inputs+96outputs;(0major+16417minor)pagefaults;0swaps
nuXmv_varMultiplication_041.st;1.19;0.05;0:00.58;215%;(0avgtext+0avgdata 90740maxresident)k;0inputs+96outputs;(0major+13885minor)pagefaults;0swaps
nuXmv_varMultiplication_042.st;1.25;0.06;0:00.57;228%;(0avgtext+0avgdata 93112maxresident)k;0inputs+96outputs;(0major+16729minor)pagefaults;0swaps
nuXmv_varMultiplication_043.st;1.22;0.06;0:00.54;235%;(0avgtext+0avgdata 94668maxresident)k;0inputs+96outputs;(0major+16935minor)pagefaults;0swaps
nuXmv_varMultiplication_044.st;1.20;0.09;0:00.54;238%;(0avgtext+0avgdata 96480maxresident)k;0inputs+96outputs;(0major+15798minor)pagefaults;0swaps
nuXmv_varMultiplication_045.st;1.25;0.06;0:00.56;236%;(0avgtext+0avgdata 98380maxresident)k;0inputs+96outputs;(0major+16311minor)pagefaults;0swaps
nuXmv_varMultiplication_046.st;1.21;0.08;0:00.54;237%;(0avgtext+0avgdata 95892maxresident)k;0inputs+96outputs;(0major+16784minor)pagefaults;0swaps
nuXmv_varMultiplication_047.st;1.25;0.05;0:00.55;238%;(0avgtext+0avgdata 89952maxresident)k;0inputs+104outputs;(0major+16206minor)pagefaults;0swaps
nuXmv_varMultiplication_048.st;1.30;0.07;0:00.56;242%;(0avgtext+0avgdata 109024maxresident)k;0inputs+104outputs;(0major+19862minor)pagefaults;0swaps
nuXmv_varMultiplication_049.st;1.21;0.07;0:00.55;231%;(0avgtext+0avgdata 95180maxresident)k;0inputs+104outputs;(0major+16299minor)pagefaults;0swaps
nuXmv_varMultiplication_050.st;1.21;0.08;0:00.56;230%;(0avgtext+0avgdata 95840maxresident)k;0inputs+104outputs;(0major+16814minor)pagefaults;0swaps
nuXmv_varMultiplication_051.st;1.26;0.06;0:00.56;236%;(0avgtext+0avgdata 96980maxresident)k;0inputs+104outputs;(0major+16128minor)pagefaults;0swaps
nuXmv_varMultiplication_052.st;1.26;0.09;0:00.60;225%;(0avgtext+0avgdata 97492maxresident)k;0inputs+104outputs;(0major+16590minor)pagefaults;0swaps
nuXmv_varMultiplication_053.st;1.23;0.07;0:00.56;232%;(0avgtext+0avgdata 97528maxresident)k;0inputs+104outputs;(0major+16886minor)pagefaults;0swaps
nuXmv_varMultiplication_054.st;1.30;0.08;0:00.60;230%;(0avgtext+0avgdata 99080maxresident)k;0inputs+104outputs;(0major+16874minor)pagefaults;0swaps
nuXmv_varMultiplication_055.st;1.24;0.05;0:00.56;232%;(0avgtext+0avgdata 99216maxresident)k;0inputs+104outputs;(0major+16522minor)pagefaults;0swaps
nuXmv_varMultiplication_056.st;1.31;0.05;0:00.60;227%;(0avgtext+0avgdata 95512maxresident)k;0inputs+104outputs;(0major+15856minor)pagefaults;0swaps
nuXmv_varMultiplication_057.st;1.27;0.09;0:00.60;225%;(0avgtext+0avgdata 99888maxresident)k;0inputs+104outputs;(0major+16935minor)pagefaults;0swaps
nuXmv_varMultiplication_058.st;1.37;0.08;0:00.61;235%;(0avgtext+0avgdata 105172maxresident)k;0inputs+104outputs;(0major+20323minor)pagefaults;0swaps
nuXmv_varMultiplication_059.st;1.30;0.07;0:00.60;225%;(0avgtext+0avgdata 97896maxresident)k;0inputs+104outputs;(0major+16429minor)pagefaults;0swaps
nuXmv_varMultiplication_060.st;1.30;0.06;0:00.58;235%;(0avgtext+0avgdata 97884maxresident)k;0inputs+136outputs;(0major+16586minor)pagefaults;0swaps
nuXmv_varMultiplication_061.st;1.38;0.09;0:00.61;240%;(0avgtext+0avgdata 106456maxresident)k;0inputs+104outputs;(0major+19162minor)pagefaults;0swaps
nuXmv_varMultiplication_062.st;1.35;0.07;0:00.58;243%;(0avgtext+0avgdata 107988maxresident)k;0inputs+104outputs;(0major+20237minor)pagefaults;0swaps
