identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constDivision_new_001.st;0.83;0.06;0:00.51;175%;(0avgtext+0avgdata 83824maxresident)k;0inputs+168outputs;(0major+12107minor)pagefaults;0swaps
smteta_constDivision_new_002.st;0.80;0.04;0:00.42;197%;(0avgtext+0avgdata 83692maxresident)k;0inputs+72outputs;(0major+12135minor)pagefaults;0swaps
smteta_constDivision_new_003.st;0.82;0.04;0:00.43;199%;(0avgtext+0avgdata 84364maxresident)k;0inputs+72outputs;(0major+12246minor)pagefaults;0swaps
smteta_constDivision_new_004.st;0.82;0.05;0:00.45;196%;(0avgtext+0avgdata 82796maxresident)k;0inputs+72outputs;(0major+11283minor)pagefaults;0swaps
smteta_constDivision_new_005.st;0.85;0.04;0:00.47;192%;(0avgtext+0avgdata 83276maxresident)k;0inputs+72outputs;(0major+11546minor)pagefaults;0swaps
smteta_constDivision_new_006.st;0.82;0.03;0:00.44;192%;(0avgtext+0avgdata 80156maxresident)k;0inputs+72outputs;(0major+12121minor)pagefaults;0swaps
smteta_constDivision_new_007.st;0.92;0.06;0:00.49;198%;(0avgtext+0avgdata 81880maxresident)k;0inputs+80outputs;(0major+12608minor)pagefaults;0swaps
smteta_constDivision_new_008.st;0.84;0.05;0:00.44;203%;(0avgtext+0avgdata 86056maxresident)k;0inputs+80outputs;(0major+11654minor)pagefaults;0swaps
smteta_constDivision_new_009.st;0.88;0.05;0:00.45;208%;(0avgtext+0avgdata 83168maxresident)k;0inputs+80outputs;(0major+11500minor)pagefaults;0swaps
smteta_constDivision_new_010.st;0.89;0.03;0:00.45;204%;(0avgtext+0avgdata 83248maxresident)k;0inputs+80outputs;(0major+12442minor)pagefaults;0swaps
smteta_constDivision_new_011.st;0.86;0.06;0:00.45;205%;(0avgtext+0avgdata 85308maxresident)k;0inputs+80outputs;(0major+12304minor)pagefaults;0swaps
smteta_constDivision_new_012.st;0.91;0.04;0:00.47;202%;(0avgtext+0avgdata 83200maxresident)k;0inputs+80outputs;(0major+11438minor)pagefaults;0swaps
smteta_constDivision_new_013.st;0.92;0.04;0:00.46;209%;(0avgtext+0avgdata 86448maxresident)k;0inputs+80outputs;(0major+11608minor)pagefaults;0swaps
smteta_constDivision_new_014.st;0.90;0.06;0:00.46;206%;(0avgtext+0avgdata 82460maxresident)k;0inputs+80outputs;(0major+12007minor)pagefaults;0swaps
smteta_constDivision_new_015.st;0.91;0.04;0:00.46;205%;(0avgtext+0avgdata 84768maxresident)k;0inputs+88outputs;(0major+11697minor)pagefaults;0swaps
smteta_constDivision_new_016.st;0.95;0.03;0:00.47;208%;(0avgtext+0avgdata 86964maxresident)k;0inputs+88outputs;(0major+11862minor)pagefaults;0swaps
smteta_constDivision_new_017.st;0.94;0.04;0:00.47;208%;(0avgtext+0avgdata 82136maxresident)k;0inputs+88outputs;(0major+11757minor)pagefaults;0swaps
smteta_constDivision_new_018.st;0.93;0.05;0:00.47;208%;(0avgtext+0avgdata 90104maxresident)k;0inputs+88outputs;(0major+12588minor)pagefaults;0swaps
smteta_constDivision_new_019.st;0.92;0.07;0:00.47;209%;(0avgtext+0avgdata 86848maxresident)k;0inputs+120outputs;(0major+11696minor)pagefaults;0swaps
smteta_constDivision_new_020.st;0.94;0.06;0:00.48;207%;(0avgtext+0avgdata 83380maxresident)k;0inputs+88outputs;(0major+12514minor)pagefaults;0swaps
smteta_constDivision_new_021.st;0.99;0.06;0:00.52;203%;(0avgtext+0avgdata 89384maxresident)k;0inputs+88outputs;(0major+11920minor)pagefaults;0swaps
smteta_constDivision_new_022.st;1.00;0.06;0:00.49;213%;(0avgtext+0avgdata 88248maxresident)k;0inputs+88outputs;(0major+12438minor)pagefaults;0swaps
smteta_constDivision_new_023.st;1.03;0.06;0:00.48;226%;(0avgtext+0avgdata 90336maxresident)k;0inputs+96outputs;(0major+14294minor)pagefaults;0swaps
smteta_constDivision_new_024.st;1.06;0.04;0:00.48;228%;(0avgtext+0avgdata 92068maxresident)k;0inputs+96outputs;(0major+14802minor)pagefaults;0swaps
smteta_constDivision_new_025.st;1.05;0.07;0:00.49;228%;(0avgtext+0avgdata 93092maxresident)k;0inputs+96outputs;(0major+15537minor)pagefaults;0swaps
smteta_constDivision_new_026.st;1.07;0.04;0:00.49;228%;(0avgtext+0avgdata 94096maxresident)k;0inputs+96outputs;(0major+15625minor)pagefaults;0swaps
smteta_constDivision_new_027.st;1.07;0.06;0:00.49;229%;(0avgtext+0avgdata 94512maxresident)k;0inputs+96outputs;(0major+15216minor)pagefaults;0swaps
smteta_constDivision_new_028.st;0.95;0.05;0:00.47;211%;(0avgtext+0avgdata 87128maxresident)k;0inputs+96outputs;(0major+12345minor)pagefaults;0swaps
smteta_constDivision_new_029.st;1.09;0.05;0:00.50;228%;(0avgtext+0avgdata 94004maxresident)k;0inputs+96outputs;(0major+14800minor)pagefaults;0swaps
smteta_constDivision_new_030.st;1.14;0.07;0:00.55;221%;(0avgtext+0avgdata 92996maxresident)k;0inputs+128outputs;(0major+14983minor)pagefaults;0swaps
smteta_constDivision_new_031.st;1.05;0.03;0:00.49;219%;(0avgtext+0avgdata 92376maxresident)k;0inputs+104outputs;(0major+14348minor)pagefaults;0swaps
smteta_constDivision_new_032.st;1.10;0.05;0:00.50;228%;(0avgtext+0avgdata 94844maxresident)k;0inputs+104outputs;(0major+15344minor)pagefaults;0swaps
smteta_constDivision_new_033.st;1.09;0.07;0:00.50;232%;(0avgtext+0avgdata 92624maxresident)k;0inputs+104outputs;(0major+14901minor)pagefaults;0swaps
smteta_constDivision_new_034.st;1.11;0.05;0:00.49;234%;(0avgtext+0avgdata 91120maxresident)k;0inputs+104outputs;(0major+15221minor)pagefaults;0swaps
smteta_constDivision_new_035.st;1.17;0.05;0:00.52;233%;(0avgtext+0avgdata 105884maxresident)k;0inputs+104outputs;(0major+18050minor)pagefaults;0swaps
smteta_constDivision_new_036.st;1.19;0.03;0:00.52;234%;(0avgtext+0avgdata 102404maxresident)k;0inputs+104outputs;(0major+18425minor)pagefaults;0swaps
smteta_constDivision_new_037.st;1.15;0.06;0:00.52;232%;(0avgtext+0avgdata 103100maxresident)k;0inputs+104outputs;(0major+18102minor)pagefaults;0swaps
smteta_constDivision_new_038.st;1.16;0.07;0:00.53;233%;(0avgtext+0avgdata 103824maxresident)k;0inputs+104outputs;(0major+17670minor)pagefaults;0swaps
smteta_constDivision_new_039.st;1.18;0.08;0:00.52;245%;(0avgtext+0avgdata 107524maxresident)k;0inputs+112outputs;(0major+18063minor)pagefaults;0swaps
smteta_constDivision_new_040.st;1.18;0.04;0:00.51;237%;(0avgtext+0avgdata 108948maxresident)k;0inputs+144outputs;(0major+18027minor)pagefaults;0swaps
smteta_constDivision_new_041.st;1.23;0.04;0:00.53;240%;(0avgtext+0avgdata 106684maxresident)k;0inputs+112outputs;(0major+17978minor)pagefaults;0swaps
smteta_constDivision_new_042.st;1.23;0.05;0:00.52;245%;(0avgtext+0avgdata 103824maxresident)k;0inputs+112outputs;(0major+17643minor)pagefaults;0swaps
