identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_varSubtraction_001.st;0.98;0.09;0:00.72;147%;(0avgtext+0avgdata 86424maxresident)k;0inputs+96outputs;(0major+18003minor)pagefaults;0swaps
nuXmv_varSubtraction_002.st;0.99;0.08;0:00.57;187%;(0avgtext+0avgdata 87128maxresident)k;0inputs+96outputs;(0major+18176minor)pagefaults;0swaps
nuXmv_varSubtraction_003.st;1.02;0.07;0:00.61;180%;(0avgtext+0avgdata 85376maxresident)k;0inputs+96outputs;(0major+19153minor)pagefaults;0swaps
nuXmv_varSubtraction_004.st;1.11;0.07;0:00.70;169%;(0avgtext+0avgdata 87016maxresident)k;0inputs+96outputs;(0major+19305minor)pagefaults;0swaps
nuXmv_varSubtraction_005.st;1.36;0.06;0:00.93;152%;(0avgtext+0avgdata 80972maxresident)k;0inputs+96outputs;(0major+21141minor)pagefaults;0swaps
nuXmv_varSubtraction_006.st;1.70;0.07;0:01.27;140%;(0avgtext+0avgdata 87032maxresident)k;0inputs+128outputs;(0major+20296minor)pagefaults;0swaps
nuXmv_varSubtraction_007.st;2.24;0.06;0:01.79;128%;(0avgtext+0avgdata 82708maxresident)k;0inputs+96outputs;(0major+22046minor)pagefaults;0swaps
nuXmv_varSubtraction_008.st;2.82;0.07;0:02.37;122%;(0avgtext+0avgdata 85560maxresident)k;0inputs+96outputs;(0major+23600minor)pagefaults;0swaps
nuXmv_varSubtraction_009.st;3.56;0.05;0:03.10;116%;(0avgtext+0avgdata 85916maxresident)k;0inputs+96outputs;(0major+23752minor)pagefaults;0swaps
nuXmv_varSubtraction_010.st;4.40;0.09;0:03.98;112%;(0avgtext+0avgdata 88740maxresident)k;0inputs+120outputs;(0major+26131minor)pagefaults;0swaps
nuXmv_varSubtraction_011.st;5.62;0.06;0:05.17;109%;(0avgtext+0avgdata 89992maxresident)k;0inputs+96outputs;(0major+27069minor)pagefaults;0swaps
nuXmv_varSubtraction_012.st;6.03;0.09;0:05.61;109%;(0avgtext+0avgdata 87212maxresident)k;0inputs+96outputs;(0major+28096minor)pagefaults;0swaps
nuXmv_varSubtraction_013.st;7.31;0.05;0:06.83;107%;(0avgtext+0avgdata 87736maxresident)k;0inputs+96outputs;(0major+30181minor)pagefaults;0swaps
nuXmv_varSubtraction_014.st;8.75;0.09;0:08.29;106%;(0avgtext+0avgdata 88820maxresident)k;0inputs+96outputs;(0major+32944minor)pagefaults;0swaps
nuXmv_varSubtraction_015.st;9.96;0.08;0:09.52;105%;(0avgtext+0avgdata 93456maxresident)k;0inputs+136outputs;(0major+32485minor)pagefaults;0swaps
nuXmv_varSubtraction_016.st;10.87;0.08;0:10.42;105%;(0avgtext+0avgdata 105604maxresident)k;0inputs+104outputs;(0major+34400minor)pagefaults;0swaps
nuXmv_varSubtraction_017.st;12.34;0.09;0:11.91;104%;(0avgtext+0avgdata 124268maxresident)k;0inputs+104outputs;(0major+34102minor)pagefaults;0swaps
nuXmv_varSubtraction_018.st;13.62;0.10;0:13.14;104%;(0avgtext+0avgdata 126192maxresident)k;0inputs+144outputs;(0major+37190minor)pagefaults;0swaps
nuXmv_varSubtraction_019.st;16.32;0.08;0:15.83;103%;(0avgtext+0avgdata 119568maxresident)k;0inputs+112outputs;(0major+35639minor)pagefaults;0swaps
nuXmv_varSubtraction_020.st;16.54;0.07;0:16.03;103%;(0avgtext+0avgdata 122904maxresident)k;0inputs+144outputs;(0major+32253minor)pagefaults;0swaps
nuXmv_varSubtraction_021.st;19.40;0.10;0:18.93;103%;(0avgtext+0avgdata 134216maxresident)k;0inputs+112outputs;(0major+38327minor)pagefaults;0swaps
nuXmv_varSubtraction_022.st;21.11;0.13;0:20.67;102%;(0avgtext+0avgdata 149144maxresident)k;0inputs+136outputs;(0major+41091minor)pagefaults;0swaps
nuXmv_varSubtraction_023.st;22.80;0.11;0:22.36;102%;(0avgtext+0avgdata 155056maxresident)k;0inputs+136outputs;(0major+39065minor)pagefaults;0swaps
nuXmv_varSubtraction_024.st;25.90;0.10;0:25.44;102%;(0avgtext+0avgdata 148308maxresident)k;0inputs+128outputs;(0major+34640minor)pagefaults;0swaps
nuXmv_varSubtraction_025.st;25.56;0.09;0:25.06;102%;(0avgtext+0avgdata 191928maxresident)k;0inputs+184outputs;(0major+36142minor)pagefaults;0swaps
nuXmv_varSubtraction_026.st;28.39;0.08;0:27.86;102%;(0avgtext+0avgdata 160180maxresident)k;0inputs+104outputs;(0major+36833minor)pagefaults;0swaps
nuXmv_varSubtraction_027.st;34.62;0.09;0:34.13;101%;(0avgtext+0avgdata 193880maxresident)k;0inputs+168outputs;(0major+37557minor)pagefaults;0swaps
nuXmv_varSubtraction_028.st;32.82;0.09;0:32.33;101%;(0avgtext+0avgdata 195196maxresident)k;0inputs+200outputs;(0major+34199minor)pagefaults;0swaps
nuXmv_varSubtraction_029.st;36.70;0.12;0:36.20;101%;(0avgtext+0avgdata 205896maxresident)k;0inputs+224outputs;(0major+35660minor)pagefaults;0swaps
nuXmv_varSubtraction_030.st;39.23;0.12;0:38.72;101%;(0avgtext+0avgdata 210580maxresident)k;0inputs+232outputs;(0major+38304minor)pagefaults;0swaps
nuXmv_varSubtraction_031.st;44.01;0.10;0:43.45;101%;(0avgtext+0avgdata 207896maxresident)k;0inputs+168outputs;(0major+39117minor)pagefaults;0swaps
nuXmv_varSubtraction_032.st;49.50;0.13;0:49.05;101%;(0avgtext+0avgdata 236424maxresident)k;0inputs+176outputs;(0major+39009minor)pagefaults;0swaps
nuXmv_varSubtraction_033.st;54.02;0.10;0:53.55;101%;(0avgtext+0avgdata 232804maxresident)k;0inputs+184outputs;(0major+41894minor)pagefaults;0swaps
nuXmv_varSubtraction_034.st;51.65;0.13;0:51.14;101%;(0avgtext+0avgdata 245372maxresident)k;0inputs+248outputs;(0major+43275minor)pagefaults;0swaps
nuXmv_varSubtraction_035.st;57.24;0.07;0:56.55;101%;(0avgtext+0avgdata 245268maxresident)k;0inputs+256outputs;(0major+48222minor)pagefaults;0swaps
nuXmv_varSubtraction_036.st;61.31;0.11;1:00.80;101%;(0avgtext+0avgdata 249152maxresident)k;0inputs+184outputs;(0major+42555minor)pagefaults;0swaps
nuXmv_varSubtraction_037.st;66.75;0.09;1:06.22;100%;(0avgtext+0avgdata 266228maxresident)k;0inputs+208outputs;(0major+39214minor)pagefaults;0swaps
nuXmv_varSubtraction_038.st;68.49;0.11;1:08.03;100%;(0avgtext+0avgdata 283768maxresident)k;0inputs+208outputs;(0major+42046minor)pagefaults;0swaps
