identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constAddition_001.st;0.91;0.06;0:00.65;150%;(0avgtext+0avgdata 86048maxresident)k;0inputs+80outputs;(0major+12846minor)pagefaults;0swaps
nuXmv_constAddition_002.st;0.95;0.08;0:00.53;194%;(0avgtext+0avgdata 87384maxresident)k;0inputs+80outputs;(0major+13932minor)pagefaults;0swaps
nuXmv_constAddition_003.st;0.97;0.05;0:00.52;196%;(0avgtext+0avgdata 86160maxresident)k;0inputs+80outputs;(0major+13142minor)pagefaults;0swaps
nuXmv_constAddition_004.st;0.94;0.05;0:00.49;199%;(0avgtext+0avgdata 88696maxresident)k;0inputs+80outputs;(0major+13067minor)pagefaults;0swaps
nuXmv_constAddition_005.st;0.95;0.04;0:00.49;200%;(0avgtext+0avgdata 86796maxresident)k;0inputs+80outputs;(0major+13350minor)pagefaults;0swaps
nuXmv_constAddition_006.st;0.94;0.06;0:00.50;198%;(0avgtext+0avgdata 86744maxresident)k;0inputs+80outputs;(0major+13489minor)pagefaults;0swaps
nuXmv_constAddition_007.st;0.96;0.08;0:00.55;189%;(0avgtext+0avgdata 87684maxresident)k;0inputs+80outputs;(0major+13798minor)pagefaults;0swaps
nuXmv_constAddition_008.st;0.99;0.03;0:00.50;202%;(0avgtext+0avgdata 85304maxresident)k;0inputs+80outputs;(0major+13525minor)pagefaults;0swaps
nuXmv_constAddition_009.st;0.93;0.06;0:00.50;198%;(0avgtext+0avgdata 86616maxresident)k;0inputs+80outputs;(0major+13358minor)pagefaults;0swaps
nuXmv_constAddition_010.st;0.97;0.04;0:00.51;199%;(0avgtext+0avgdata 85084maxresident)k;0inputs+80outputs;(0major+12734minor)pagefaults;0swaps
nuXmv_constAddition_011.st;1.03;0.04;0:00.54;198%;(0avgtext+0avgdata 87608maxresident)k;0inputs+88outputs;(0major+13223minor)pagefaults;0swaps
nuXmv_constAddition_012.st;0.98;0.07;0:00.50;207%;(0avgtext+0avgdata 85540maxresident)k;0inputs+88outputs;(0major+13053minor)pagefaults;0swaps
nuXmv_constAddition_013.st;0.99;0.06;0:00.51;207%;(0avgtext+0avgdata 87984maxresident)k;0inputs+88outputs;(0major+12830minor)pagefaults;0swaps
nuXmv_constAddition_014.st;1.01;0.05;0:00.51;208%;(0avgtext+0avgdata 89312maxresident)k;0inputs+88outputs;(0major+13615minor)pagefaults;0swaps
nuXmv_constAddition_015.st;1.01;0.05;0:00.51;207%;(0avgtext+0avgdata 85612maxresident)k;0inputs+88outputs;(0major+12831minor)pagefaults;0swaps
