identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_varyLength_10.st;1.23;0.09;0:01.19;111%;(0avgtext+0avgdata 80248maxresident)k;13832inputs+88outputs;(0major+11586minor)pagefaults;0swaps
smteta_varyLength_11.st;0.91;0.06;0:00.51;189%;(0avgtext+0avgdata 83652maxresident)k;0inputs+88outputs;(0major+11433minor)pagefaults;0swaps
smteta_varyLength_12.st;0.91;0.03;0:00.46;206%;(0avgtext+0avgdata 84408maxresident)k;0inputs+88outputs;(0major+11777minor)pagefaults;0swaps
smteta_varyLength_13.st;0.91;0.04;0:00.47;203%;(0avgtext+0avgdata 80760maxresident)k;0inputs+88outputs;(0major+11813minor)pagefaults;0swaps
smteta_varyLength_14.st;0.87;0.03;0:00.45;199%;(0avgtext+0avgdata 82932maxresident)k;0inputs+88outputs;(0major+11796minor)pagefaults;0swaps
smteta_varyLength_15.st;0.88;0.04;0:00.48;194%;(0avgtext+0avgdata 81980maxresident)k;0inputs+88outputs;(0major+12102minor)pagefaults;0swaps
smteta_varyLength_16.st;0.90;0.05;0:00.47;204%;(0avgtext+0avgdata 86060maxresident)k;0inputs+96outputs;(0major+11626minor)pagefaults;0swaps
smteta_varyLength_17.st;0.92;0.04;0:00.46;205%;(0avgtext+0avgdata 81768maxresident)k;0inputs+96outputs;(0major+12112minor)pagefaults;0swaps
smteta_varyLength_18.st;0.94;0.04;0:00.47;206%;(0avgtext+0avgdata 77676maxresident)k;0inputs+96outputs;(0major+11852minor)pagefaults;0swaps
smteta_varyLength_19.st;0.95;0.03;0:00.47;208%;(0avgtext+0avgdata 81068maxresident)k;0inputs+96outputs;(0major+12353minor)pagefaults;0swaps
smteta_varyLength_1.st;0.76;0.05;0:00.42;192%;(0avgtext+0avgdata 79624maxresident)k;0inputs+104outputs;(0major+10982minor)pagefaults;0swaps
smteta_varyLength_20.st;0.91;0.05;0:00.47;205%;(0avgtext+0avgdata 81508maxresident)k;0inputs+96outputs;(0major+11869minor)pagefaults;0swaps
smteta_varyLength_2.st;0.81;0.05;0:00.44;195%;(0avgtext+0avgdata 84192maxresident)k;0inputs+72outputs;(0major+12166minor)pagefaults;0swaps
smteta_varyLength_3.st;0.84;0.06;0:00.48;184%;(0avgtext+0avgdata 84244maxresident)k;0inputs+72outputs;(0major+12116minor)pagefaults;0swaps
smteta_varyLength_4.st;0.81;0.04;0:00.44;192%;(0avgtext+0avgdata 83264maxresident)k;0inputs+80outputs;(0major+11306minor)pagefaults;0swaps
smteta_varyLength_5.st;0.79;0.06;0:00.44;194%;(0avgtext+0avgdata 84080maxresident)k;0inputs+80outputs;(0major+11530minor)pagefaults;0swaps
