identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constMultiplication_001.st;0.85;0.06;0:00.48;190%;(0avgtext+0avgdata 84448maxresident)k;0inputs+72outputs;(0major+12607minor)pagefaults;0swaps
smteta_constMultiplication_002.st;0.79;0.06;0:00.47;182%;(0avgtext+0avgdata 83912maxresident)k;0inputs+72outputs;(0major+11440minor)pagefaults;0swaps
smteta_constMultiplication_003.st;0.79;0.05;0:00.44;191%;(0avgtext+0avgdata 84728maxresident)k;0inputs+72outputs;(0major+11794minor)pagefaults;0swaps
smteta_constMultiplication_004.st;0.78;0.03;0:00.44;184%;(0avgtext+0avgdata 81140maxresident)k;0inputs+72outputs;(0major+11252minor)pagefaults;0swaps
smteta_constMultiplication_005.st;0.84;0.05;0:00.44;203%;(0avgtext+0avgdata 83596maxresident)k;0inputs+72outputs;(0major+12395minor)pagefaults;0swaps
smteta_constMultiplication_006.st;0.87;0.04;0:00.44;206%;(0avgtext+0avgdata 87172maxresident)k;0inputs+72outputs;(0major+12732minor)pagefaults;0swaps
smteta_constMultiplication_007.st;0.81;0.05;0:00.45;192%;(0avgtext+0avgdata 84064maxresident)k;0inputs+72outputs;(0major+11694minor)pagefaults;0swaps
smteta_constMultiplication_008.st;0.86;0.05;0:00.45;201%;(0avgtext+0avgdata 81956maxresident)k;0inputs+72outputs;(0major+12539minor)pagefaults;0swaps
smteta_constMultiplication_009.st;0.87;0.06;0:00.49;188%;(0avgtext+0avgdata 82320maxresident)k;0inputs+72outputs;(0major+12144minor)pagefaults;0swaps
smteta_constMultiplication_010.st;0.87;0.03;0:00.46;197%;(0avgtext+0avgdata 82900maxresident)k;0inputs+72outputs;(0major+12325minor)pagefaults;0swaps
smteta_constMultiplication_011.st;0.90;0.06;0:00.46;206%;(0avgtext+0avgdata 84100maxresident)k;0inputs+80outputs;(0major+12457minor)pagefaults;0swaps
smteta_constMultiplication_012.st;0.88;0.05;0:00.46;199%;(0avgtext+0avgdata 79228maxresident)k;0inputs+80outputs;(0major+11683minor)pagefaults;0swaps
smteta_constMultiplication_013.st;0.88;0.05;0:00.48;195%;(0avgtext+0avgdata 80784maxresident)k;0inputs+80outputs;(0major+11923minor)pagefaults;0swaps
smteta_constMultiplication_014.st;0.88;0.04;0:00.45;202%;(0avgtext+0avgdata 83252maxresident)k;0inputs+80outputs;(0major+11371minor)pagefaults;0swaps
smteta_constMultiplication_015.st;0.89;0.03;0:00.46;198%;(0avgtext+0avgdata 85092maxresident)k;0inputs+80outputs;(0major+11358minor)pagefaults;0swaps
smteta_constMultiplication_016.st;0.84;0.06;0:00.46;194%;(0avgtext+0avgdata 82956maxresident)k;0inputs+80outputs;(0major+11846minor)pagefaults;0swaps
smteta_constMultiplication_017.st;0.96;0.04;0:00.50;198%;(0avgtext+0avgdata 82340maxresident)k;0inputs+80outputs;(0major+12226minor)pagefaults;0swaps
smteta_constMultiplication_018.st;0.91;0.02;0:00.47;197%;(0avgtext+0avgdata 82888maxresident)k;0inputs+80outputs;(0major+11424minor)pagefaults;0swaps
smteta_constMultiplication_019.st;0.94;0.05;0:00.46;212%;(0avgtext+0avgdata 86096maxresident)k;0inputs+80outputs;(0major+11952minor)pagefaults;0swaps
smteta_constMultiplication_020.st;0.91;0.03;0:00.47;199%;(0avgtext+0avgdata 85412maxresident)k;0inputs+80outputs;(0major+11999minor)pagefaults;0swaps
smteta_constMultiplication_021.st;0.94;0.05;0:00.49;201%;(0avgtext+0avgdata 81032maxresident)k;0inputs+80outputs;(0major+12667minor)pagefaults;0swaps
smteta_constMultiplication_022.st;0.96;0.08;0:00.70;150%;(0avgtext+0avgdata 83604maxresident)k;0inputs+80outputs;(0major+12232minor)pagefaults;0swaps
smteta_constMultiplication_023.st;0.92;0.04;0:00.46;209%;(0avgtext+0avgdata 83456maxresident)k;0inputs+80outputs;(0major+12019minor)pagefaults;0swaps
smteta_constMultiplication_024.st;1.00;0.03;0:00.47;218%;(0avgtext+0avgdata 83836maxresident)k;0inputs+80outputs;(0major+12845minor)pagefaults;0swaps
smteta_constMultiplication_025.st;0.92;0.07;0:00.48;206%;(0avgtext+0avgdata 79448maxresident)k;0inputs+80outputs;(0major+11543minor)pagefaults;0swaps
smteta_constMultiplication_026.st;0.96;0.03;0:00.49;203%;(0avgtext+0avgdata 79900maxresident)k;0inputs+88outputs;(0major+12179minor)pagefaults;0swaps
smteta_constMultiplication_027.st;0.93;0.05;0:00.48;205%;(0avgtext+0avgdata 82396maxresident)k;0inputs+88outputs;(0major+12086minor)pagefaults;0swaps
