identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constMultiplication_001.st;0.78;0.06;0:00.47;178%;(0avgtext+0avgdata 82980maxresident)k;0inputs+72outputs;(0major+11285minor)pagefaults;0swaps
smteta_constMultiplication_002.st;0.79;0.02;0:00.45;183%;(0avgtext+0avgdata 79444maxresident)k;0inputs+72outputs;(0major+11322minor)pagefaults;0swaps
smteta_constMultiplication_003.st;0.83;0.01;0:00.43;194%;(0avgtext+0avgdata 80540maxresident)k;0inputs+72outputs;(0major+12396minor)pagefaults;0swaps
smteta_constMultiplication_004.st;0.81;0.03;0:00.43;199%;(0avgtext+0avgdata 84656maxresident)k;0inputs+72outputs;(0major+11878minor)pagefaults;0swaps
smteta_constMultiplication_005.st;0.79;0.04;0:00.44;188%;(0avgtext+0avgdata 82176maxresident)k;0inputs+72outputs;(0major+12070minor)pagefaults;0swaps
smteta_constMultiplication_006.st;0.84;0.06;0:00.44;204%;(0avgtext+0avgdata 83876maxresident)k;0inputs+72outputs;(0major+12197minor)pagefaults;0swaps
smteta_constMultiplication_007.st;0.88;0.04;0:00.45;205%;(0avgtext+0avgdata 82812maxresident)k;0inputs+72outputs;(0major+12221minor)pagefaults;0swaps
smteta_constMultiplication_008.st;0.83;0.05;0:00.45;194%;(0avgtext+0avgdata 79532maxresident)k;0inputs+72outputs;(0major+11407minor)pagefaults;0swaps
smteta_constMultiplication_009.st;0.85;0.07;0:00.46;202%;(0avgtext+0avgdata 87424maxresident)k;0inputs+72outputs;(0major+12146minor)pagefaults;0swaps
smteta_constMultiplication_010.st;0.83;0.06;0:00.45;196%;(0avgtext+0avgdata 84488maxresident)k;0inputs+72outputs;(0major+12182minor)pagefaults;0swaps
smteta_constMultiplication_011.st;0.89;0.06;0:00.46;206%;(0avgtext+0avgdata 83652maxresident)k;0inputs+80outputs;(0major+12919minor)pagefaults;0swaps
smteta_constMultiplication_012.st;0.90;0.05;0:00.48;198%;(0avgtext+0avgdata 83936maxresident)k;0inputs+80outputs;(0major+11659minor)pagefaults;0swaps
smteta_constMultiplication_013.st;0.84;0.07;0:00.48;190%;(0avgtext+0avgdata 86256maxresident)k;0inputs+80outputs;(0major+12013minor)pagefaults;0swaps
smteta_constMultiplication_014.st;0.86;0.05;0:00.47;197%;(0avgtext+0avgdata 86048maxresident)k;0inputs+112outputs;(0major+12063minor)pagefaults;0swaps
smteta_constMultiplication_015.st;0.86;0.04;0:00.46;196%;(0avgtext+0avgdata 83460maxresident)k;0inputs+80outputs;(0major+11884minor)pagefaults;0swaps
smteta_constMultiplication_016.st;0.87;0.04;0:00.46;199%;(0avgtext+0avgdata 83112maxresident)k;0inputs+80outputs;(0major+11855minor)pagefaults;0swaps
smteta_constMultiplication_017.st;0.90;0.05;0:00.50;191%;(0avgtext+0avgdata 84200maxresident)k;0inputs+80outputs;(0major+11605minor)pagefaults;0swaps
smteta_constMultiplication_018.st;0.88;0.06;0:00.48;195%;(0avgtext+0avgdata 86596maxresident)k;0inputs+80outputs;(0major+12249minor)pagefaults;0swaps
smteta_constMultiplication_019.st;0.88;0.04;0:00.47;195%;(0avgtext+0avgdata 82772maxresident)k;0inputs+80outputs;(0major+11826minor)pagefaults;0swaps
smteta_constMultiplication_020.st;0.90;0.04;0:00.47;198%;(0avgtext+0avgdata 85532maxresident)k;0inputs+80outputs;(0major+11482minor)pagefaults;0swaps
smteta_constMultiplication_021.st;0.87;0.05;0:00.47;197%;(0avgtext+0avgdata 82400maxresident)k;0inputs+80outputs;(0major+11673minor)pagefaults;0swaps
smteta_constMultiplication_022.st;0.91;0.06;0:00.48;201%;(0avgtext+0avgdata 81060maxresident)k;0inputs+80outputs;(0major+11920minor)pagefaults;0swaps
smteta_constMultiplication_023.st;0.91;0.04;0:00.48;196%;(0avgtext+0avgdata 81940maxresident)k;0inputs+80outputs;(0major+12390minor)pagefaults;0swaps
smteta_constMultiplication_024.st;0.85;0.07;0:00.47;194%;(0avgtext+0avgdata 82856maxresident)k;0inputs+80outputs;(0major+11339minor)pagefaults;0swaps
smteta_constMultiplication_025.st;0.91;0.10;0:00.48;212%;(0avgtext+0avgdata 81364maxresident)k;0inputs+152outputs;(0major+12443minor)pagefaults;0swaps
smteta_constMultiplication_026.st;0.96;0.03;0:00.48;208%;(0avgtext+0avgdata 87376maxresident)k;0inputs+88outputs;(0major+11840minor)pagefaults;0swaps
smteta_constMultiplication_027.st;0.95;0.03;0:00.47;209%;(0avgtext+0avgdata 84032maxresident)k;0inputs+88outputs;(0major+11659minor)pagefaults;0swaps
smteta_constMultiplication_028.st;0.97;0.06;0:00.48;214%;(0avgtext+0avgdata 85012maxresident)k;0inputs+88outputs;(0major+12852minor)pagefaults;0swaps
smteta_constMultiplication_029.st;1.00;0.03;0:00.48;214%;(0avgtext+0avgdata 84300maxresident)k;0inputs+88outputs;(0major+12515minor)pagefaults;0swaps
smteta_constMultiplication_030.st;0.90;0.08;0:00.47;207%;(0avgtext+0avgdata 87104maxresident)k;0inputs+88outputs;(0major+11887minor)pagefaults;0swaps
smteta_constMultiplication_031.st;0.95;0.06;0:00.48;208%;(0avgtext+0avgdata 89476maxresident)k;0inputs+88outputs;(0major+11948minor)pagefaults;0swaps
smteta_constMultiplication_032.st;0.96;0.05;0:00.48;213%;(0avgtext+0avgdata 87816maxresident)k;0inputs+88outputs;(0major+11999minor)pagefaults;0swaps
smteta_constMultiplication_033.st;1.02;0.06;0:00.49;219%;(0avgtext+0avgdata 89316maxresident)k;0inputs+88outputs;(0major+13895minor)pagefaults;0swaps
