identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_varAddition_001.st;0.90;0.07;0:00.64;153%;(0avgtext+0avgdata 87652maxresident)k;0inputs+80outputs;(0major+13199minor)pagefaults;0swaps
nuXmv_varAddition_002.st;0.97;0.06;0:00.52;199%;(0avgtext+0avgdata 88360maxresident)k;0inputs+80outputs;(0major+13984minor)pagefaults;0swaps
nuXmv_varAddition_003.st;0.90;0.06;0:00.49;197%;(0avgtext+0avgdata 88008maxresident)k;0inputs+80outputs;(0major+13601minor)pagefaults;0swaps
nuXmv_varAddition_004.st;0.93;0.03;0:00.49;196%;(0avgtext+0avgdata 88460maxresident)k;0inputs+80outputs;(0major+13394minor)pagefaults;0swaps
nuXmv_varAddition_005.st;0.95;0.04;0:00.50;198%;(0avgtext+0avgdata 89168maxresident)k;0inputs+80outputs;(0major+13325minor)pagefaults;0swaps
nuXmv_varAddition_006.st;0.97;0.07;0:00.53;198%;(0avgtext+0avgdata 83292maxresident)k;0inputs+80outputs;(0major+13257minor)pagefaults;0swaps
nuXmv_varAddition_007.st;0.98;0.06;0:00.53;194%;(0avgtext+0avgdata 85908maxresident)k;0inputs+80outputs;(0major+13545minor)pagefaults;0swaps
nuXmv_varAddition_008.st;0.99;0.06;0:00.53;198%;(0avgtext+0avgdata 87824maxresident)k;0inputs+80outputs;(0major+13807minor)pagefaults;0swaps
nuXmv_varAddition_009.st;0.98;0.05;0:00.49;207%;(0avgtext+0avgdata 86752maxresident)k;0inputs+80outputs;(0major+13182minor)pagefaults;0swaps
nuXmv_varAddition_010.st;0.95;0.06;0:00.50;200%;(0avgtext+0avgdata 84784maxresident)k;0inputs+80outputs;(0major+14059minor)pagefaults;0swaps
nuXmv_varAddition_011.st;0.98;0.05;0:00.50;202%;(0avgtext+0avgdata 85468maxresident)k;0inputs+88outputs;(0major+13448minor)pagefaults;0swaps
nuXmv_varAddition_012.st;0.98;0.07;0:00.54;195%;(0avgtext+0avgdata 84672maxresident)k;0inputs+88outputs;(0major+13198minor)pagefaults;0swaps
nuXmv_varAddition_013.st;0.91;0.07;0:00.50;195%;(0avgtext+0avgdata 86236maxresident)k;0inputs+88outputs;(0major+12410minor)pagefaults;0swaps
nuXmv_varAddition_014.st;0.97;0.05;0:00.50;204%;(0avgtext+0avgdata 87060maxresident)k;0inputs+88outputs;(0major+13329minor)pagefaults;0swaps
nuXmv_varAddition_015.st;0.97;0.07;0:00.52;198%;(0avgtext+0avgdata 86836maxresident)k;0inputs+120outputs;(0major+13565minor)pagefaults;0swaps
nuXmv_varAddition_016.st;1.05;0.05;0:00.55;201%;(0avgtext+0avgdata 89644maxresident)k;0inputs+88outputs;(0major+13577minor)pagefaults;0swaps
nuXmv_varAddition_017.st;0.97;0.09;0:00.51;207%;(0avgtext+0avgdata 85164maxresident)k;0inputs+88outputs;(0major+13998minor)pagefaults;0swaps
nuXmv_varAddition_018.st;1.06;0.02;0:00.51;211%;(0avgtext+0avgdata 86124maxresident)k;0inputs+88outputs;(0major+13586minor)pagefaults;0swaps
nuXmv_varAddition_019.st;1.05;0.05;0:00.55;198%;(0avgtext+0avgdata 88380maxresident)k;0inputs+88outputs;(0major+13381minor)pagefaults;0swaps
nuXmv_varAddition_020.st;1.04;0.07;0:00.55;199%;(0avgtext+0avgdata 88216maxresident)k;0inputs+88outputs;(0major+12815minor)pagefaults;0swaps
nuXmv_varAddition_021.st;1.03;0.05;0:00.54;199%;(0avgtext+0avgdata 85148maxresident)k;0inputs+88outputs;(0major+13062minor)pagefaults;0swaps
nuXmv_varAddition_022.st;1.02;0.07;0:00.51;211%;(0avgtext+0avgdata 85400maxresident)k;0inputs+88outputs;(0major+12821minor)pagefaults;0swaps
nuXmv_varAddition_023.st;1.04;0.06;0:00.54;201%;(0avgtext+0avgdata 86948maxresident)k;0inputs+88outputs;(0major+12823minor)pagefaults;0swaps
nuXmv_varAddition_024.st;1.05;0.06;0:00.52;212%;(0avgtext+0avgdata 88028maxresident)k;0inputs+88outputs;(0major+13553minor)pagefaults;0swaps
nuXmv_varAddition_025.st;1.08;0.06;0:00.57;201%;(0avgtext+0avgdata 86984maxresident)k;0inputs+88outputs;(0major+13877minor)pagefaults;0swaps
nuXmv_varAddition_026.st;1.10;0.05;0:00.55;207%;(0avgtext+0avgdata 87384maxresident)k;0inputs+88outputs;(0major+12890minor)pagefaults;0swaps
nuXmv_varAddition_027.st;1.04;0.07;0:00.53;210%;(0avgtext+0avgdata 90048maxresident)k;0inputs+88outputs;(0major+13434minor)pagefaults;0swaps
nuXmv_varAddition_028.st;1.13;0.06;0:00.56;211%;(0avgtext+0avgdata 90228maxresident)k;0inputs+88outputs;(0major+12890minor)pagefaults;0swaps
nuXmv_varAddition_029.st;1.08;0.07;0:00.53;217%;(0avgtext+0avgdata 87224maxresident)k;0inputs+96outputs;(0major+14030minor)pagefaults;0swaps
nuXmv_varAddition_030.st;1.07;0.08;0:00.54;211%;(0avgtext+0avgdata 87740maxresident)k;0inputs+96outputs;(0major+13595minor)pagefaults;0swaps
nuXmv_varAddition_031.st;1.15;0.04;0:00.56;211%;(0avgtext+0avgdata 89976maxresident)k;0inputs+96outputs;(0major+13592minor)pagefaults;0swaps
nuXmv_varAddition_032.st;1.10;0.05;0:00.53;214%;(0avgtext+0avgdata 87920maxresident)k;0inputs+96outputs;(0major+14217minor)pagefaults;0swaps
nuXmv_varAddition_033.st;1.09;0.07;0:00.57;203%;(0avgtext+0avgdata 90004maxresident)k;0inputs+96outputs;(0major+13569minor)pagefaults;0swaps
nuXmv_varAddition_034.st;1.10;0.05;0:00.53;216%;(0avgtext+0avgdata 90976maxresident)k;0inputs+96outputs;(0major+13269minor)pagefaults;0swaps
nuXmv_varAddition_035.st;1.10;0.07;0:00.53;218%;(0avgtext+0avgdata 90060maxresident)k;0inputs+96outputs;(0major+13523minor)pagefaults;0swaps
nuXmv_varAddition_036.st;1.08;0.05;0:00.53;213%;(0avgtext+0avgdata 89560maxresident)k;0inputs+96outputs;(0major+13612minor)pagefaults;0swaps
nuXmv_varAddition_037.st;1.09;0.05;0:00.53;213%;(0avgtext+0avgdata 87780maxresident)k;0inputs+96outputs;(0major+13288minor)pagefaults;0swaps
nuXmv_varAddition_038.st;1.07;0.06;0:00.53;214%;(0avgtext+0avgdata 87988maxresident)k;0inputs+96outputs;(0major+13300minor)pagefaults;0swaps
nuXmv_varAddition_039.st;1.12;0.05;0:00.53;219%;(0avgtext+0avgdata 89640maxresident)k;0inputs+96outputs;(0major+14121minor)pagefaults;0swaps
nuXmv_varAddition_040.st;1.11;0.05;0:00.54;213%;(0avgtext+0avgdata 91468maxresident)k;0inputs+96outputs;(0major+13543minor)pagefaults;0swaps
nuXmv_varAddition_041.st;1.13;0.09;0:00.54;224%;(0avgtext+0avgdata 88876maxresident)k;0inputs+96outputs;(0major+13344minor)pagefaults;0swaps
nuXmv_varAddition_042.st;1.28;0.05;0:00.54;244%;(0avgtext+0avgdata 110176maxresident)k;0inputs+96outputs;(0major+20000minor)pagefaults;0swaps
nuXmv_varAddition_043.st;1.22;0.06;0:00.54;234%;(0avgtext+0avgdata 98256maxresident)k;0inputs+96outputs;(0major+15984minor)pagefaults;0swaps
nuXmv_varAddition_044.st;1.25;0.04;0:00.54;236%;(0avgtext+0avgdata 97124maxresident)k;0inputs+160outputs;(0major+16986minor)pagefaults;0swaps
nuXmv_varAddition_045.st;1.23;0.06;0:00.54;237%;(0avgtext+0avgdata 96260maxresident)k;0inputs+96outputs;(0major+16280minor)pagefaults;0swaps
nuXmv_varAddition_046.st;1.28;0.05;0:00.57;231%;(0avgtext+0avgdata 97192maxresident)k;0inputs+96outputs;(0major+17300minor)pagefaults;0swaps
nuXmv_varAddition_047.st;1.25;0.09;0:00.58;229%;(0avgtext+0avgdata 97460maxresident)k;0inputs+104outputs;(0major+16840minor)pagefaults;0swaps
nuXmv_varAddition_048.st;1.25;0.05;0:00.54;240%;(0avgtext+0avgdata 96812maxresident)k;0inputs+104outputs;(0major+15891minor)pagefaults;0swaps
nuXmv_varAddition_049.st;1.23;0.05;0:00.55;234%;(0avgtext+0avgdata 95244maxresident)k;0inputs+104outputs;(0major+16375minor)pagefaults;0swaps
nuXmv_varAddition_050.st;1.23;0.06;0:00.56;229%;(0avgtext+0avgdata 95876maxresident)k;0inputs+104outputs;(0major+16547minor)pagefaults;0swaps
nuXmv_varAddition_051.st;1.32;0.04;0:00.60;226%;(0avgtext+0avgdata 95924maxresident)k;0inputs+104outputs;(0major+16750minor)pagefaults;0swaps
nuXmv_varAddition_052.st;1.26;0.07;0:00.56;235%;(0avgtext+0avgdata 98384maxresident)k;0inputs+104outputs;(0major+15961minor)pagefaults;0swaps
nuXmv_varAddition_053.st;1.25;0.05;0:00.56;230%;(0avgtext+0avgdata 97208maxresident)k;0inputs+104outputs;(0major+16561minor)pagefaults;0swaps
nuXmv_varAddition_054.st;1.31;0.07;0:00.61;228%;(0avgtext+0avgdata 97984maxresident)k;0inputs+104outputs;(0major+16413minor)pagefaults;0swaps
nuXmv_varAddition_055.st;1.29;0.06;0:00.56;239%;(0avgtext+0avgdata 96156maxresident)k;0inputs+104outputs;(0major+17211minor)pagefaults;0swaps
nuXmv_varAddition_056.st;1.26;0.07;0:00.56;236%;(0avgtext+0avgdata 97876maxresident)k;0inputs+104outputs;(0major+17016minor)pagefaults;0swaps
nuXmv_varAddition_057.st;1.35;0.06;0:00.57;245%;(0avgtext+0avgdata 106504maxresident)k;0inputs+104outputs;(0major+20329minor)pagefaults;0swaps
nuXmv_varAddition_058.st;1.36;0.04;0:00.57;246%;(0avgtext+0avgdata 107020maxresident)k;0inputs+104outputs;(0major+19148minor)pagefaults;0swaps
nuXmv_varAddition_059.st;1.34;0.07;0:00.61;230%;(0avgtext+0avgdata 98172maxresident)k;0inputs+104outputs;(0major+17302minor)pagefaults;0swaps
nuXmv_varAddition_060.st;1.37;0.09;0:00.61;238%;(0avgtext+0avgdata 105092maxresident)k;0inputs+104outputs;(0major+20277minor)pagefaults;0swaps
nuXmv_varAddition_061.st;1.35;0.06;0:00.57;245%;(0avgtext+0avgdata 106760maxresident)k;0inputs+104outputs;(0major+19650minor)pagefaults;0swaps
nuXmv_varAddition_062.st;1.33;0.06;0:00.57;243%;(0avgtext+0avgdata 105220maxresident)k;0inputs+104outputs;(0major+19656minor)pagefaults;0swaps
nuXmv_varAddition_063.st;1.39;0.09;0:00.64;231%;(0avgtext+0avgdata 104544maxresident)k;0inputs+104outputs;(0major+19661minor)pagefaults;0swaps
nuXmv_varAddition_064.st;1.35;0.05;0:00.59;235%;(0avgtext+0avgdata 96968maxresident)k;0inputs+104outputs;(0major+17012minor)pagefaults;0swaps
nuXmv_varAddition_065.st;1.29;0.06;0:00.59;230%;(0avgtext+0avgdata 100788maxresident)k;0inputs+104outputs;(0major+16900minor)pagefaults;0swaps
nuXmv_varAddition_066.st;1.43;0.14;0:00.65;240%;(0avgtext+0avgdata 107536maxresident)k;0inputs+112outputs;(0major+19177minor)pagefaults;0swaps
nuXmv_varAddition_067.st;1.42;0.06;0:00.61;243%;(0avgtext+0avgdata 106972maxresident)k;0inputs+112outputs;(0major+20098minor)pagefaults;0swaps
nuXmv_varAddition_068.st;1.45;0.05;0:00.61;245%;(0avgtext+0avgdata 109432maxresident)k;0inputs+112outputs;(0major+20350minor)pagefaults;0swaps
nuXmv_varAddition_069.st;1.48;0.11;0:00.69;230%;(0avgtext+0avgdata 108140maxresident)k;0inputs+144outputs;(0major+21084minor)pagefaults;0swaps
nuXmv_varAddition_070.st;1.38;0.04;0:00.61;230%;(0avgtext+0avgdata 99604maxresident)k;0inputs+112outputs;(0major+16279minor)pagefaults;0swaps
nuXmv_varAddition_071.st;1.42;0.06;0:00.60;246%;(0avgtext+0avgdata 100768maxresident)k;0inputs+112outputs;(0major+19678minor)pagefaults;0swaps
nuXmv_varAddition_072.st;1.38;0.09;0:00.63;233%;(0avgtext+0avgdata 108816maxresident)k;0inputs+112outputs;(0major+19759minor)pagefaults;0swaps
nuXmv_varAddition_073.st;1.43;0.06;0:00.63;236%;(0avgtext+0avgdata 108748maxresident)k;0inputs+112outputs;(0major+19932minor)pagefaults;0swaps
nuXmv_varAddition_074.st;1.39;0.05;0:00.59;244%;(0avgtext+0avgdata 107632maxresident)k;0inputs+112outputs;(0major+19424minor)pagefaults;0swaps
nuXmv_varAddition_075.st;1.37;0.08;0:00.59;245%;(0avgtext+0avgdata 109276maxresident)k;0inputs+112outputs;(0major+20274minor)pagefaults;0swaps
nuXmv_varAddition_076.st;1.42;0.08;0:00.63;237%;(0avgtext+0avgdata 110460maxresident)k;0inputs+112outputs;(0major+20259minor)pagefaults;0swaps
nuXmv_varAddition_077.st;1.46;0.03;0:00.59;251%;(0avgtext+0avgdata 109372maxresident)k;0inputs+112outputs;(0major+19962minor)pagefaults;0swaps
nuXmv_varAddition_078.st;1.43;0.06;0:00.59;252%;(0avgtext+0avgdata 109416maxresident)k;0inputs+112outputs;(0major+19563minor)pagefaults;0swaps
nuXmv_varAddition_079.st;1.45;0.10;0:00.64;242%;(0avgtext+0avgdata 109116maxresident)k;0inputs+112outputs;(0major+19215minor)pagefaults;0swaps
nuXmv_varAddition_080.st;1.47;0.08;0:00.64;243%;(0avgtext+0avgdata 107024maxresident)k;0inputs+112outputs;(0major+19959minor)pagefaults;0swaps
nuXmv_varAddition_081.st;1.47;0.09;0:00.64;242%;(0avgtext+0avgdata 108108maxresident)k;0inputs+112outputs;(0major+20092minor)pagefaults;0swaps
nuXmv_varAddition_082.st;1.46;0.08;0:00.64;239%;(0avgtext+0avgdata 109144maxresident)k;0inputs+112outputs;(0major+19912minor)pagefaults;0swaps
nuXmv_varAddition_083.st;1.48;0.08;0:00.65;241%;(0avgtext+0avgdata 109980maxresident)k;0inputs+112outputs;(0major+19755minor)pagefaults;0swaps
nuXmv_varAddition_084.st;1.47;0.07;0:00.60;253%;(0avgtext+0avgdata 110592maxresident)k;0inputs+120outputs;(0major+20286minor)pagefaults;0swaps
nuXmv_varAddition_085.st;1.49;0.08;0:00.61;255%;(0avgtext+0avgdata 109516maxresident)k;0inputs+120outputs;(0major+20464minor)pagefaults;0swaps
nuXmv_varAddition_086.st;1.51;0.05;0:00.66;238%;(0avgtext+0avgdata 100804maxresident)k;0inputs+120outputs;(0major+19293minor)pagefaults;0swaps
nuXmv_varAddition_087.st;1.46;0.06;0:00.60;251%;(0avgtext+0avgdata 111504maxresident)k;0inputs+120outputs;(0major+20554minor)pagefaults;0swaps
nuXmv_varAddition_088.st;1.46;0.07;0:00.61;250%;(0avgtext+0avgdata 111064maxresident)k;0inputs+120outputs;(0major+20407minor)pagefaults;0swaps
nuXmv_varAddition_089.st;1.47;0.10;0:00.65;241%;(0avgtext+0avgdata 108976maxresident)k;0inputs+120outputs;(0major+19689minor)pagefaults;0swaps
nuXmv_varAddition_090.st;1.47;0.06;0:00.61;250%;(0avgtext+0avgdata 110072maxresident)k;0inputs+120outputs;(0major+19666minor)pagefaults;0swaps
nuXmv_varAddition_091.st;1.53;0.07;0:00.62;258%;(0avgtext+0avgdata 111136maxresident)k;0inputs+120outputs;(0major+19508minor)pagefaults;0swaps
nuXmv_varAddition_092.st;1.50;0.07;0:00.62;252%;(0avgtext+0avgdata 107996maxresident)k;0inputs+120outputs;(0major+20016minor)pagefaults;0swaps
nuXmv_varAddition_093.st;1.50;0.05;0:00.62;251%;(0avgtext+0avgdata 109300maxresident)k;0inputs+120outputs;(0major+19665minor)pagefaults;0swaps
nuXmv_varAddition_094.st;1.53;0.08;0:00.62;256%;(0avgtext+0avgdata 107496maxresident)k;0inputs+120outputs;(0major+19435minor)pagefaults;0swaps
nuXmv_varAddition_095.st;1.50;0.03;0:00.62;248%;(0avgtext+0avgdata 111704maxresident)k;0inputs+120outputs;(0major+19810minor)pagefaults;0swaps
nuXmv_varAddition_096.st;1.49;0.06;0:00.62;249%;(0avgtext+0avgdata 113356maxresident)k;0inputs+120outputs;(0major+20465minor)pagefaults;0swaps
nuXmv_varAddition_097.st;1.51;0.05;0:00.62;251%;(0avgtext+0avgdata 113084maxresident)k;0inputs+120outputs;(0major+19898minor)pagefaults;0swaps
nuXmv_varAddition_098.st;1.53;0.07;0:00.66;243%;(0avgtext+0avgdata 110868maxresident)k;0inputs+184outputs;(0major+20840minor)pagefaults;0swaps
nuXmv_varAddition_099.st;1.53;0.08;0:00.63;257%;(0avgtext+0avgdata 111684maxresident)k;0inputs+120outputs;(0major+20496minor)pagefaults;0swaps
nuXmv_varAddition_100.st;1.58;0.08;0:00.67;248%;(0avgtext+0avgdata 110700maxresident)k;0inputs+120outputs;(0major+19410minor)pagefaults;0swaps
