identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_varyLength_001.st;0.83;0.07;0:00.59;152%;(0avgtext+0avgdata 78952maxresident)k;0inputs+72outputs;(0major+11546minor)pagefaults;0swaps
smteta_varyLength_002.st;0.78;0.05;0:00.46;178%;(0avgtext+0avgdata 79160maxresident)k;0inputs+72outputs;(0major+11751minor)pagefaults;0swaps
smteta_varyLength_003.st;0.78;0.05;0:00.42;198%;(0avgtext+0avgdata 79696maxresident)k;0inputs+72outputs;(0major+11855minor)pagefaults;0swaps
smteta_varyLength_004.st;0.82;0.05;0:00.43;203%;(0avgtext+0avgdata 81788maxresident)k;0inputs+72outputs;(0major+11871minor)pagefaults;0swaps
smteta_varyLength_005.st;0.85;0.04;0:00.43;205%;(0avgtext+0avgdata 84044maxresident)k;0inputs+72outputs;(0major+12340minor)pagefaults;0swaps
smteta_varyLength_006.st;0.79;0.03;0:00.42;192%;(0avgtext+0avgdata 80424maxresident)k;0inputs+72outputs;(0major+11658minor)pagefaults;0swaps
smteta_varyLength_007.st;0.82;0.05;0:00.46;188%;(0avgtext+0avgdata 83776maxresident)k;0inputs+72outputs;(0major+11891minor)pagefaults;0swaps
smteta_varyLength_008.st;0.83;0.03;0:00.45;195%;(0avgtext+0avgdata 84720maxresident)k;0inputs+72outputs;(0major+12220minor)pagefaults;0swaps
smteta_varyLength_009.st;0.84;0.06;0:00.45;200%;(0avgtext+0avgdata 83700maxresident)k;0inputs+72outputs;(0major+12337minor)pagefaults;0swaps
smteta_varyLength_010.st;0.90;0.04;0:00.47;199%;(0avgtext+0avgdata 83208maxresident)k;0inputs+72outputs;(0major+11734minor)pagefaults;0swaps
smteta_varyLength_011.st;0.89;0.03;0:00.44;206%;(0avgtext+0avgdata 83588maxresident)k;0inputs+104outputs;(0major+11987minor)pagefaults;0swaps
smteta_varyLength_012.st;0.81;0.04;0:00.45;191%;(0avgtext+0avgdata 83704maxresident)k;0inputs+72outputs;(0major+11960minor)pagefaults;0swaps
smteta_varyLength_013.st;0.86;0.04;0:00.45;199%;(0avgtext+0avgdata 85968maxresident)k;0inputs+72outputs;(0major+11624minor)pagefaults;0swaps
smteta_varyLength_014.st;0.87;0.03;0:00.46;195%;(0avgtext+0avgdata 86508maxresident)k;0inputs+80outputs;(0major+12238minor)pagefaults;0swaps
smteta_varyLength_015.st;0.86;0.05;0:00.50;185%;(0avgtext+0avgdata 84340maxresident)k;0inputs+80outputs;(0major+12089minor)pagefaults;0swaps
smteta_varyLength_016.st;0.90;0.06;0:00.46;206%;(0avgtext+0avgdata 83784maxresident)k;0inputs+80outputs;(0major+12269minor)pagefaults;0swaps
smteta_varyLength_017.st;0.93;0.05;0:00.51;194%;(0avgtext+0avgdata 82416maxresident)k;0inputs+80outputs;(0major+12456minor)pagefaults;0swaps
smteta_varyLength_018.st;0.87;0.04;0:00.49;185%;(0avgtext+0avgdata 80196maxresident)k;0inputs+80outputs;(0major+11114minor)pagefaults;0swaps
smteta_varyLength_019.st;0.82;0.06;0:00.46;192%;(0avgtext+0avgdata 82868maxresident)k;0inputs+80outputs;(0major+11805minor)pagefaults;0swaps
smteta_varyLength_020.st;0.87;0.05;0:00.46;200%;(0avgtext+0avgdata 82464maxresident)k;0inputs+80outputs;(0major+12260minor)pagefaults;0swaps
smteta_varyLength_021.st;0.86;0.06;0:00.48;190%;(0avgtext+0avgdata 80736maxresident)k;0inputs+80outputs;(0major+11818minor)pagefaults;0swaps
smteta_varyLength_022.st;0.88;0.03;0:00.46;200%;(0avgtext+0avgdata 85108maxresident)k;0inputs+80outputs;(0major+11354minor)pagefaults;0swaps
smteta_varyLength_023.st;0.90;0.03;0:00.46;199%;(0avgtext+0avgdata 81916maxresident)k;0inputs+80outputs;(0major+11988minor)pagefaults;0swaps
smteta_varyLength_024.st;0.96;0.06;0:00.50;202%;(0avgtext+0avgdata 84468maxresident)k;0inputs+80outputs;(0major+12266minor)pagefaults;0swaps
smteta_varyLength_025.st;0.98;0.03;0:00.47;210%;(0avgtext+0avgdata 88116maxresident)k;0inputs+80outputs;(0major+12896minor)pagefaults;0swaps
smteta_varyLength_026.st;0.94;0.05;0:00.47;208%;(0avgtext+0avgdata 82608maxresident)k;0inputs+80outputs;(0major+12561minor)pagefaults;0swaps
smteta_varyLength_027.st;0.90;0.02;0:00.46;198%;(0avgtext+0avgdata 83204maxresident)k;0inputs+80outputs;(0major+11930minor)pagefaults;0swaps
smteta_varyLength_028.st;0.94;0.06;0:00.47;209%;(0avgtext+0avgdata 83432maxresident)k;0inputs+80outputs;(0major+11642minor)pagefaults;0swaps
smteta_varyLength_029.st;0.89;0.03;0:00.46;197%;(0avgtext+0avgdata 86164maxresident)k;0inputs+80outputs;(0major+11583minor)pagefaults;0swaps
smteta_varyLength_030.st;0.94;0.06;0:00.48;208%;(0avgtext+0avgdata 83952maxresident)k;0inputs+80outputs;(0major+12565minor)pagefaults;0swaps
smteta_varyLength_031.st;0.89;0.04;0:00.47;198%;(0avgtext+0avgdata 85260maxresident)k;0inputs+88outputs;(0major+12250minor)pagefaults;0swaps
smteta_varyLength_032.st;0.91;0.05;0:00.48;203%;(0avgtext+0avgdata 85352maxresident)k;0inputs+88outputs;(0major+12444minor)pagefaults;0swaps
smteta_varyLength_033.st;0.90;0.03;0:00.47;198%;(0avgtext+0avgdata 86124maxresident)k;0inputs+88outputs;(0major+11643minor)pagefaults;0swaps
smteta_varyLength_034.st;0.95;0.02;0:00.50;196%;(0avgtext+0avgdata 82844maxresident)k;0inputs+88outputs;(0major+12323minor)pagefaults;0swaps
smteta_varyLength_035.st;0.88;0.07;0:00.47;202%;(0avgtext+0avgdata 81768maxresident)k;0inputs+88outputs;(0major+11542minor)pagefaults;0swaps
smteta_varyLength_036.st;0.94;0.03;0:00.48;202%;(0avgtext+0avgdata 84064maxresident)k;0inputs+88outputs;(0major+12158minor)pagefaults;0swaps
smteta_varyLength_037.st;0.96;0.05;0:00.48;210%;(0avgtext+0avgdata 84388maxresident)k;0inputs+88outputs;(0major+11621minor)pagefaults;0swaps
smteta_varyLength_038.st;0.98;0.05;0:00.49;211%;(0avgtext+0avgdata 83040maxresident)k;0inputs+88outputs;(0major+12255minor)pagefaults;0swaps
smteta_varyLength_039.st;0.99;0.04;0:00.48;213%;(0avgtext+0avgdata 83088maxresident)k;0inputs+88outputs;(0major+12205minor)pagefaults;0swaps
smteta_varyLength_040.st;0.96;0.04;0:00.49;206%;(0avgtext+0avgdata 83260maxresident)k;0inputs+88outputs;(0major+12483minor)pagefaults;0swaps
smteta_varyLength_041.st;0.93;0.05;0:00.48;204%;(0avgtext+0avgdata 83840maxresident)k;0inputs+120outputs;(0major+11989minor)pagefaults;0swaps
smteta_varyLength_042.st;0.93;0.04;0:00.48;203%;(0avgtext+0avgdata 85552maxresident)k;0inputs+120outputs;(0major+11453minor)pagefaults;0swaps
smteta_varyLength_043.st;0.92;0.05;0:00.48;202%;(0avgtext+0avgdata 85744maxresident)k;0inputs+88outputs;(0major+11986minor)pagefaults;0swaps
smteta_varyLength_044.st;1.01;0.05;0:00.49;213%;(0avgtext+0avgdata 85996maxresident)k;0inputs+88outputs;(0major+12334minor)pagefaults;0swaps
smteta_varyLength_045.st;1.03;0.03;0:00.49;213%;(0avgtext+0avgdata 86280maxresident)k;0inputs+88outputs;(0major+13109minor)pagefaults;0swaps
smteta_varyLength_046.st;1.01;0.05;0:00.50;213%;(0avgtext+0avgdata 88368maxresident)k;0inputs+88outputs;(0major+12449minor)pagefaults;0swaps
smteta_varyLength_047.st;0.98;0.04;0:00.49;208%;(0avgtext+0avgdata 86252maxresident)k;0inputs+88outputs;(0major+12116minor)pagefaults;0swaps
smteta_varyLength_048.st;1.02;0.05;0:00.49;218%;(0avgtext+0avgdata 86900maxresident)k;0inputs+96outputs;(0major+12868minor)pagefaults;0swaps
smteta_varyLength_049.st;0.98;0.05;0:00.50;207%;(0avgtext+0avgdata 88108maxresident)k;0inputs+96outputs;(0major+11542minor)pagefaults;0swaps
smteta_varyLength_050.st;1.04;0.02;0:00.49;214%;(0avgtext+0avgdata 87020maxresident)k;0inputs+96outputs;(0major+12595minor)pagefaults;0swaps
smteta_varyLength_051.st;0.98;0.05;0:00.49;212%;(0avgtext+0avgdata 85476maxresident)k;0inputs+96outputs;(0major+12416minor)pagefaults;0swaps
smteta_varyLength_052.st;1.06;0.04;0:00.51;216%;(0avgtext+0avgdata 86796maxresident)k;0inputs+128outputs;(0major+12722minor)pagefaults;0swaps
smteta_varyLength_053.st;0.99;0.05;0:00.50;207%;(0avgtext+0avgdata 85828maxresident)k;0inputs+96outputs;(0major+12147minor)pagefaults;0swaps
smteta_varyLength_054.st;1.00;0.04;0:00.49;212%;(0avgtext+0avgdata 86760maxresident)k;0inputs+96outputs;(0major+12595minor)pagefaults;0swaps
