identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constAddition_001.st;0.88;0.08;0:00.67;144%;(0avgtext+0avgdata 86432maxresident)k;0inputs+80outputs;(0major+13262minor)pagefaults;0swaps
nuXmv_constAddition_002.st;0.96;0.06;0:00.56;183%;(0avgtext+0avgdata 87804maxresident)k;0inputs+80outputs;(0major+13005minor)pagefaults;0swaps
nuXmv_constAddition_003.st;0.96;0.04;0:00.50;199%;(0avgtext+0avgdata 87024maxresident)k;0inputs+80outputs;(0major+14127minor)pagefaults;0swaps
nuXmv_constAddition_004.st;0.95;0.03;0:00.49;200%;(0avgtext+0avgdata 88472maxresident)k;0inputs+80outputs;(0major+13197minor)pagefaults;0swaps
nuXmv_constAddition_005.st;0.98;0.05;0:00.55;187%;(0avgtext+0avgdata 87788maxresident)k;0inputs+80outputs;(0major+13341minor)pagefaults;0swaps
nuXmv_constAddition_006.st;0.96;0.03;0:00.50;198%;(0avgtext+0avgdata 84640maxresident)k;0inputs+80outputs;(0major+13623minor)pagefaults;0swaps
nuXmv_constAddition_007.st;0.95;0.04;0:00.49;201%;(0avgtext+0avgdata 87648maxresident)k;0inputs+80outputs;(0major+12867minor)pagefaults;0swaps
nuXmv_constAddition_008.st;0.94;0.06;0:00.50;200%;(0avgtext+0avgdata 84388maxresident)k;0inputs+80outputs;(0major+13333minor)pagefaults;0swaps
nuXmv_constAddition_009.st;0.96;0.06;0:00.51;200%;(0avgtext+0avgdata 89536maxresident)k;0inputs+80outputs;(0major+13210minor)pagefaults;0swaps
nuXmv_constAddition_010.st;0.99;0.03;0:00.51;201%;(0avgtext+0avgdata 87788maxresident)k;0inputs+80outputs;(0major+13080minor)pagefaults;0swaps
nuXmv_constAddition_011.st;1.00;0.03;0:00.50;204%;(0avgtext+0avgdata 85504maxresident)k;0inputs+80outputs;(0major+13017minor)pagefaults;0swaps
nuXmv_constAddition_012.st;0.95;0.09;0:00.51;206%;(0avgtext+0avgdata 86260maxresident)k;0inputs+80outputs;(0major+12913minor)pagefaults;0swaps
nuXmv_constAddition_013.st;1.00;0.05;0:00.51;204%;(0avgtext+0avgdata 86916maxresident)k;0inputs+80outputs;(0major+13386minor)pagefaults;0swaps
nuXmv_constAddition_014.st;1.00;0.03;0:00.50;205%;(0avgtext+0avgdata 87564maxresident)k;0inputs+80outputs;(0major+13095minor)pagefaults;0swaps
nuXmv_constAddition_015.st;0.98;0.06;0:00.52;199%;(0avgtext+0avgdata 87236maxresident)k;0inputs+88outputs;(0major+13835minor)pagefaults;0swaps
nuXmv_constAddition_016.st;0.99;0.07;0:00.51;206%;(0avgtext+0avgdata 88044maxresident)k;0inputs+88outputs;(0major+14032minor)pagefaults;0swaps
nuXmv_constAddition_017.st;1.00;0.05;0:00.51;205%;(0avgtext+0avgdata 88568maxresident)k;0inputs+184outputs;(0major+13317minor)pagefaults;0swaps
nuXmv_constAddition_018.st;0.98;0.08;0:00.55;195%;(0avgtext+0avgdata 88500maxresident)k;0inputs+88outputs;(0major+13106minor)pagefaults;0swaps
nuXmv_constAddition_019.st;0.99;0.07;0:00.52;201%;(0avgtext+0avgdata 88436maxresident)k;0inputs+88outputs;(0major+13171minor)pagefaults;0swaps
nuXmv_constAddition_020.st;0.99;0.11;0:00.56;197%;(0avgtext+0avgdata 86816maxresident)k;0inputs+88outputs;(0major+13553minor)pagefaults;0swaps
nuXmv_constAddition_021.st;1.04;0.03;0:00.52;207%;(0avgtext+0avgdata 89344maxresident)k;0inputs+88outputs;(0major+12713minor)pagefaults;0swaps
nuXmv_constAddition_022.st;1.07;0.05;0:00.53;212%;(0avgtext+0avgdata 90300maxresident)k;0inputs+88outputs;(0major+13424minor)pagefaults;0swaps
nuXmv_constAddition_023.st;1.05;0.04;0:00.53;205%;(0avgtext+0avgdata 86796maxresident)k;0inputs+88outputs;(0major+13348minor)pagefaults;0swaps
nuXmv_constAddition_024.st;1.06;0.06;0:00.53;212%;(0avgtext+0avgdata 90368maxresident)k;0inputs+88outputs;(0major+13616minor)pagefaults;0swaps
nuXmv_constAddition_025.st;1.05;0.06;0:00.54;206%;(0avgtext+0avgdata 89084maxresident)k;0inputs+88outputs;(0major+13444minor)pagefaults;0swaps
nuXmv_constAddition_026.st;1.07;0.06;0:00.53;212%;(0avgtext+0avgdata 87368maxresident)k;0inputs+88outputs;(0major+14006minor)pagefaults;0swaps
nuXmv_constAddition_027.st;1.02;0.11;0:00.52;216%;(0avgtext+0avgdata 89520maxresident)k;0inputs+88outputs;(0major+12740minor)pagefaults;0swaps
nuXmv_constAddition_028.st;1.08;0.06;0:00.53;215%;(0avgtext+0avgdata 91748maxresident)k;0inputs+88outputs;(0major+14276minor)pagefaults;0swaps
nuXmv_constAddition_029.st;1.09;0.05;0:00.55;208%;(0avgtext+0avgdata 89656maxresident)k;0inputs+88outputs;(0major+13182minor)pagefaults;0swaps
nuXmv_constAddition_030.st;1.11;0.05;0:00.53;215%;(0avgtext+0avgdata 92796maxresident)k;0inputs+88outputs;(0major+13453minor)pagefaults;0swaps
nuXmv_constAddition_031.st;1.10;0.06;0:00.53;217%;(0avgtext+0avgdata 90640maxresident)k;0inputs+88outputs;(0major+13491minor)pagefaults;0swaps
nuXmv_constAddition_032.st;1.08;0.07;0:00.54;213%;(0avgtext+0avgdata 91288maxresident)k;0inputs+88outputs;(0major+13970minor)pagefaults;0swaps
nuXmv_constAddition_033.st;1.10;0.07;0:00.53;219%;(0avgtext+0avgdata 88568maxresident)k;0inputs+96outputs;(0major+13766minor)pagefaults;0swaps
nuXmv_constAddition_034.st;1.14;0.04;0:00.54;219%;(0avgtext+0avgdata 90132maxresident)k;0inputs+96outputs;(0major+12882minor)pagefaults;0swaps
nuXmv_constAddition_035.st;1.09;0.07;0:00.54;214%;(0avgtext+0avgdata 89828maxresident)k;0inputs+96outputs;(0major+14179minor)pagefaults;0swaps
nuXmv_constAddition_036.st;1.12;0.05;0:00.55;213%;(0avgtext+0avgdata 90080maxresident)k;0inputs+96outputs;(0major+13420minor)pagefaults;0swaps
nuXmv_constAddition_037.st;1.08;0.06;0:00.56;204%;(0avgtext+0avgdata 90252maxresident)k;0inputs+96outputs;(0major+13562minor)pagefaults;0swaps
nuXmv_constAddition_038.st;1.12;0.04;0:00.56;210%;(0avgtext+0avgdata 89988maxresident)k;0inputs+160outputs;(0major+13489minor)pagefaults;0swaps
nuXmv_constAddition_039.st;1.14;0.06;0:00.57;208%;(0avgtext+0avgdata 88020maxresident)k;0inputs+96outputs;(0major+13892minor)pagefaults;0swaps
nuXmv_constAddition_040.st;1.19;0.05;0:00.61;203%;(0avgtext+0avgdata 92288maxresident)k;0inputs+96outputs;(0major+13454minor)pagefaults;0swaps
nuXmv_constAddition_041.st;1.17;0.04;0:00.57;213%;(0avgtext+0avgdata 90908maxresident)k;0inputs+96outputs;(0major+14322minor)pagefaults;0swaps
nuXmv_constAddition_042.st;1.25;0.04;0:00.56;228%;(0avgtext+0avgdata 97544maxresident)k;0inputs+96outputs;(0major+16012minor)pagefaults;0swaps
nuXmv_constAddition_043.st;1.27;0.06;0:00.58;229%;(0avgtext+0avgdata 97692maxresident)k;0inputs+96outputs;(0major+17031minor)pagefaults;0swaps
nuXmv_constAddition_044.st;1.24;0.05;0:00.57;228%;(0avgtext+0avgdata 95728maxresident)k;0inputs+96outputs;(0major+15834minor)pagefaults;0swaps
nuXmv_constAddition_045.st;1.27;0.06;0:00.57;231%;(0avgtext+0avgdata 97620maxresident)k;0inputs+96outputs;(0major+16834minor)pagefaults;0swaps
nuXmv_constAddition_046.st;1.27;0.08;0:00.61;219%;(0avgtext+0avgdata 97228maxresident)k;0inputs+96outputs;(0major+16769minor)pagefaults;0swaps
nuXmv_constAddition_047.st;1.32;0.06;0:00.60;228%;(0avgtext+0avgdata 95656maxresident)k;0inputs+96outputs;(0major+17009minor)pagefaults;0swaps
nuXmv_constAddition_048.st;1.27;0.05;0:00.57;231%;(0avgtext+0avgdata 98292maxresident)k;0inputs+96outputs;(0major+15985minor)pagefaults;0swaps
nuXmv_constAddition_049.st;1.32;0.03;0:00.60;224%;(0avgtext+0avgdata 95124maxresident)k;0inputs+96outputs;(0major+16219minor)pagefaults;0swaps
nuXmv_constAddition_050.st;1.31;0.05;0:00.56;240%;(0avgtext+0avgdata 98892maxresident)k;0inputs+96outputs;(0major+16839minor)pagefaults;0swaps
nuXmv_constAddition_051.st;1.36;0.05;0:00.58;242%;(0avgtext+0avgdata 107192maxresident)k;0inputs+104outputs;(0major+19747minor)pagefaults;0swaps
nuXmv_constAddition_052.st;1.25;0.06;0:00.57;230%;(0avgtext+0avgdata 99780maxresident)k;0inputs+104outputs;(0major+16662minor)pagefaults;0swaps
nuXmv_constAddition_053.st;1.33;0.07;0:00.57;245%;(0avgtext+0avgdata 109432maxresident)k;0inputs+104outputs;(0major+19753minor)pagefaults;0swaps
nuXmv_constAddition_054.st;1.25;0.09;0:00.57;234%;(0avgtext+0avgdata 95232maxresident)k;0inputs+104outputs;(0major+17190minor)pagefaults;0swaps
nuXmv_constAddition_055.st;1.33;0.07;0:00.58;239%;(0avgtext+0avgdata 101096maxresident)k;0inputs+104outputs;(0major+17263minor)pagefaults;0swaps
