identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_MinMax_0001.gtt;5.21;0.13;0:04.08;130%;(0avgtext+0avgdata 148940maxresident)k;0inputs+112outputs;(0major+40476minor)pagefaults;0swaps
nuXmv_MinMax_0002.gtt;42.13;0.64;0:41.48;103%;(0avgtext+0avgdata 143476maxresident)k;0inputs+184outputs;(0major+41684minor)pagefaults;0swaps
nuXmv_MinMax_0003.gtt;43.39;0.69;0:42.68;103%;(0avgtext+0avgdata 149328maxresident)k;0inputs+184outputs;(0major+43587minor)pagefaults;0swaps
nuXmv_MinMax_0004.gtt;5.93;0.17;0:04.71;129%;(0avgtext+0avgdata 150456maxresident)k;0inputs+112outputs;(0major+42811minor)pagefaults;0swaps
nuXmv_MinMax_0005.gtt;47.23;0.69;0:46.21;103%;(0avgtext+0avgdata 153860maxresident)k;0inputs+184outputs;(0major+43091minor)pagefaults;0swaps
nuXmv_MinMax_0010.gtt;12.00;0.22;0:10.56;115%;(0avgtext+0avgdata 150584maxresident)k;0inputs+112outputs;(0major+39966minor)pagefaults;0swaps
nuXmv_MinMax_0015.gtt;5.54;0.12;0:04.34;130%;(0avgtext+0avgdata 146284maxresident)k;0inputs+112outputs;(0major+36947minor)pagefaults;0swaps
nuXmv_MinMax_0020.gtt;135.06;1.52;2:14.86;101%;(0avgtext+0avgdata 143908maxresident)k;0inputs+216outputs;(0major+47842minor)pagefaults;0swaps
nuXmv_MinMax_0025.gtt;23.79;0.45;0:22.92;105%;(0avgtext+0avgdata 146348maxresident)k;0inputs+152outputs;(0major+40433minor)pagefaults;0swaps
nuXmv_MinMax_0050.gtt;57.29;0.77;0:56.69;102%;(0avgtext+0avgdata 152356maxresident)k;0inputs+184outputs;(0major+46363minor)pagefaults;0swaps
nuXmv_MinMax_0075.gtt;8.63;0.18;0:07.54;116%;(0avgtext+0avgdata 153756maxresident)k;0inputs+144outputs;(0major+41839minor)pagefaults;0swaps
nuXmv_MinMax_0100.gtt;143.72;1.71;2:23.85;101%;(0avgtext+0avgdata 149704maxresident)k;0inputs+288outputs;(0major+45885minor)pagefaults;0swaps
nuXmv_MinMax_0200.gtt;22.47;0.37;0:21.48;106%;(0avgtext+0avgdata 151416maxresident)k;0inputs+112outputs;(0major+43537minor)pagefaults;0swaps
nuXmv_MinMax_0300.gtt;7.57;0.18;0:06.48;119%;(0avgtext+0avgdata 148532maxresident)k;0inputs+120outputs;(0major+39808minor)pagefaults;0swaps
nuXmv_MinMax_0400.gtt;9.95;0.21;0:08.70;116%;(0avgtext+0avgdata 137792maxresident)k;0inputs+208outputs;(0major+37758minor)pagefaults;0swaps
nuXmv_MinMax_0500.gtt;57.44;0.87;0:56.98;102%;(0avgtext+0avgdata 151824maxresident)k;0inputs+184outputs;(0major+43642minor)pagefaults;0swaps
nuXmv_MinMax_1000.gtt;4.59;0.12;0:03.42;137%;(0avgtext+0avgdata 151604maxresident)k;0inputs+112outputs;(0major+41351minor)pagefaults;0swaps
