identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_varMultiplication_001.st;0.79;0.04;0:00.54;154%;(0avgtext+0avgdata 82568maxresident)k;0inputs+72outputs;(0major+11075minor)pagefaults;0swaps
smteta_varMultiplication_002.st;0.80;0.04;0:00.46;185%;(0avgtext+0avgdata 83744maxresident)k;0inputs+72outputs;(0major+11958minor)pagefaults;0swaps
smteta_varMultiplication_003.st;0.81;0.04;0:00.47;182%;(0avgtext+0avgdata 81668maxresident)k;0inputs+72outputs;(0major+12042minor)pagefaults;0swaps
smteta_varMultiplication_004.st;0.81;0.04;0:00.43;196%;(0avgtext+0avgdata 84492maxresident)k;0inputs+72outputs;(0major+12051minor)pagefaults;0swaps
smteta_varMultiplication_005.st;0.85;0.04;0:00.43;205%;(0avgtext+0avgdata 85196maxresident)k;0inputs+72outputs;(0major+12306minor)pagefaults;0swaps
smteta_varMultiplication_006.st;0.80;0.04;0:00.43;197%;(0avgtext+0avgdata 85216maxresident)k;0inputs+72outputs;(0major+11968minor)pagefaults;0swaps
smteta_varMultiplication_007.st;0.86;0.06;0:00.45;205%;(0avgtext+0avgdata 83876maxresident)k;0inputs+72outputs;(0major+12318minor)pagefaults;0swaps
smteta_varMultiplication_008.st;0.83;0.05;0:00.47;188%;(0avgtext+0avgdata 83484maxresident)k;0inputs+72outputs;(0major+11471minor)pagefaults;0swaps
smteta_varMultiplication_009.st;0.87;0.06;0:00.45;205%;(0avgtext+0avgdata 81064maxresident)k;0inputs+136outputs;(0major+12272minor)pagefaults;0swaps
smteta_varMultiplication_010.st;0.88;0.07;0:00.47;202%;(0avgtext+0avgdata 81824maxresident)k;0inputs+80outputs;(0major+12311minor)pagefaults;0swaps
smteta_varMultiplication_011.st;0.82;0.04;0:00.44;196%;(0avgtext+0avgdata 80648maxresident)k;0inputs+80outputs;(0major+11723minor)pagefaults;0swaps
smteta_varMultiplication_012.st;0.84;0.07;0:00.45;199%;(0avgtext+0avgdata 83460maxresident)k;0inputs+80outputs;(0major+12153minor)pagefaults;0swaps
smteta_varMultiplication_013.st;0.90;0.04;0:00.46;205%;(0avgtext+0avgdata 82652maxresident)k;0inputs+80outputs;(0major+12512minor)pagefaults;0swaps
smteta_varMultiplication_014.st;0.90;0.06;0:00.46;207%;(0avgtext+0avgdata 79968maxresident)k;0inputs+80outputs;(0major+12451minor)pagefaults;0swaps
smteta_varMultiplication_015.st;0.92;0.03;0:00.45;211%;(0avgtext+0avgdata 82116maxresident)k;0inputs+80outputs;(0major+11993minor)pagefaults;0swaps
smteta_varMultiplication_016.st;0.90;0.06;0:00.45;210%;(0avgtext+0avgdata 84680maxresident)k;0inputs+80outputs;(0major+11671minor)pagefaults;0swaps
smteta_varMultiplication_017.st;0.84;0.04;0:00.46;191%;(0avgtext+0avgdata 79596maxresident)k;0inputs+80outputs;(0major+12092minor)pagefaults;0swaps
smteta_varMultiplication_018.st;0.86;0.07;0:00.46;200%;(0avgtext+0avgdata 85312maxresident)k;0inputs+80outputs;(0major+11411minor)pagefaults;0swaps
smteta_varMultiplication_019.st;0.88;0.06;0:00.47;200%;(0avgtext+0avgdata 83604maxresident)k;0inputs+80outputs;(0major+12538minor)pagefaults;0swaps
smteta_varMultiplication_020.st;0.97;0.03;0:00.48;209%;(0avgtext+0avgdata 83236maxresident)k;0inputs+80outputs;(0major+12726minor)pagefaults;0swaps
smteta_varMultiplication_021.st;0.88;0.06;0:00.46;202%;(0avgtext+0avgdata 83628maxresident)k;0inputs+80outputs;(0major+12014minor)pagefaults;0swaps
smteta_varMultiplication_022.st;0.96;0.04;0:00.48;206%;(0avgtext+0avgdata 84048maxresident)k;0inputs+88outputs;(0major+11909minor)pagefaults;0swaps
smteta_varMultiplication_023.st;0.92;0.05;0:00.47;206%;(0avgtext+0avgdata 85336maxresident)k;0inputs+88outputs;(0major+12596minor)pagefaults;0swaps
smteta_varMultiplication_024.st;1.00;0.04;0:00.50;207%;(0avgtext+0avgdata 82440maxresident)k;0inputs+88outputs;(0major+12401minor)pagefaults;0swaps
smteta_varMultiplication_025.st;0.93;0.05;0:00.46;213%;(0avgtext+0avgdata 81708maxresident)k;0inputs+88outputs;(0major+12574minor)pagefaults;0swaps
smteta_varMultiplication_026.st;1.01;0.03;0:00.47;219%;(0avgtext+0avgdata 84348maxresident)k;0inputs+88outputs;(0major+12523minor)pagefaults;0swaps
smteta_varMultiplication_027.st;0.87;0.07;0:00.46;205%;(0avgtext+0avgdata 80652maxresident)k;0inputs+88outputs;(0major+11328minor)pagefaults;0swaps
smteta_varMultiplication_028.st;0.94;0.04;0:00.47;207%;(0avgtext+0avgdata 86148maxresident)k;0inputs+88outputs;(0major+12031minor)pagefaults;0swaps
smteta_varMultiplication_029.st;0.98;0.04;0:00.48;214%;(0avgtext+0avgdata 84928maxresident)k;0inputs+88outputs;(0major+11763minor)pagefaults;0swaps
smteta_varMultiplication_030.st;0.97;0.06;0:00.48;213%;(0avgtext+0avgdata 86396maxresident)k;0inputs+88outputs;(0major+12447minor)pagefaults;0swaps
smteta_varMultiplication_031.st;0.94;0.04;0:00.50;195%;(0avgtext+0avgdata 84552maxresident)k;0inputs+88outputs;(0major+12206minor)pagefaults;0swaps
smteta_varMultiplication_032.st;1.06;0.06;0:00.52;216%;(0avgtext+0avgdata 84372maxresident)k;0inputs+88outputs;(0major+13081minor)pagefaults;0swaps
smteta_varMultiplication_033.st;0.97;0.05;0:00.48;211%;(0avgtext+0avgdata 86132maxresident)k;0inputs+88outputs;(0major+12073minor)pagefaults;0swaps
smteta_varMultiplication_034.st;1.05;0.05;0:00.49;222%;(0avgtext+0avgdata 87024maxresident)k;0inputs+88outputs;(0major+12862minor)pagefaults;0swaps
smteta_varMultiplication_035.st;0.98;0.05;0:00.48;212%;(0avgtext+0avgdata 84976maxresident)k;0inputs+96outputs;(0major+12237minor)pagefaults;0swaps
smteta_varMultiplication_036.st;1.06;0.03;0:00.49;224%;(0avgtext+0avgdata 92320maxresident)k;0inputs+96outputs;(0major+15361minor)pagefaults;0swaps
smteta_varMultiplication_037.st;1.08;0.06;0:00.49;232%;(0avgtext+0avgdata 92696maxresident)k;0inputs+96outputs;(0major+15707minor)pagefaults;0swaps
smteta_varMultiplication_038.st;1.01;0.04;0:00.48;216%;(0avgtext+0avgdata 94260maxresident)k;0inputs+96outputs;(0major+14997minor)pagefaults;0swaps
smteta_varMultiplication_039.st;1.08;0.04;0:00.49;227%;(0avgtext+0avgdata 90512maxresident)k;0inputs+96outputs;(0major+14885minor)pagefaults;0swaps
smteta_varMultiplication_040.st;1.09;0.02;0:00.49;227%;(0avgtext+0avgdata 89548maxresident)k;0inputs+96outputs;(0major+15099minor)pagefaults;0swaps
smteta_varMultiplication_041.st;1.08;0.03;0:00.49;224%;(0avgtext+0avgdata 93664maxresident)k;0inputs+96outputs;(0major+15244minor)pagefaults;0swaps
smteta_varMultiplication_042.st;1.06;0.06;0:00.49;226%;(0avgtext+0avgdata 92148maxresident)k;0inputs+96outputs;(0major+15283minor)pagefaults;0swaps
smteta_varMultiplication_043.st;1.07;0.04;0:00.48;228%;(0avgtext+0avgdata 92968maxresident)k;0inputs+96outputs;(0major+14369minor)pagefaults;0swaps
smteta_varMultiplication_044.st;1.06;0.06;0:00.49;226%;(0avgtext+0avgdata 95532maxresident)k;0inputs+96outputs;(0major+15424minor)pagefaults;0swaps
smteta_varMultiplication_045.st;1.07;0.05;0:00.49;228%;(0avgtext+0avgdata 93144maxresident)k;0inputs+96outputs;(0major+14963minor)pagefaults;0swaps
