identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constDivision_001.st;0.88;0.04;0:00.46;199%;(0avgtext+0avgdata 80372maxresident)k;16inputs+72outputs;(0major+12240minor)pagefaults;0swaps
smteta_constDivision_002.st;0.85;0.06;0:00.45;203%;(0avgtext+0avgdata 80792maxresident)k;16inputs+72outputs;(0major+11758minor)pagefaults;0swaps
smteta_constDivision_003.st;0.89;0.04;0:00.46;203%;(0avgtext+0avgdata 81120maxresident)k;16inputs+72outputs;(0major+12009minor)pagefaults;0swaps
smteta_constDivision_004.st;0.87;0.07;0:00.46;205%;(0avgtext+0avgdata 81888maxresident)k;16inputs+72outputs;(0major+12767minor)pagefaults;0swaps
smteta_constDivision_005.st;0.91;0.03;0:00.45;208%;(0avgtext+0avgdata 82692maxresident)k;16inputs+80outputs;(0major+11697minor)pagefaults;0swaps
smteta_constDivision_006.st;0.87;0.03;0:00.46;194%;(0avgtext+0avgdata 83432maxresident)k;16inputs+80outputs;(0major+11968minor)pagefaults;0swaps
smteta_constDivision_007.st;0.85;0.04;0:00.46;192%;(0avgtext+0avgdata 82888maxresident)k;16inputs+80outputs;(0major+11856minor)pagefaults;0swaps
smteta_constDivision_008.st;0.89;0.04;0:00.45;206%;(0avgtext+0avgdata 80568maxresident)k;16inputs+80outputs;(0major+11830minor)pagefaults;0swaps
smteta_constDivision_009.st;0.88;0.05;0:00.46;202%;(0avgtext+0avgdata 80248maxresident)k;16inputs+80outputs;(0major+12208minor)pagefaults;0swaps
smteta_constDivision_010.st;0.91;0.04;0:00.47;201%;(0avgtext+0avgdata 79856maxresident)k;16inputs+80outputs;(0major+11343minor)pagefaults;0swaps
smteta_constDivision_011.st;0.98;0.06;0:00.49;212%;(0avgtext+0avgdata 84292maxresident)k;16inputs+80outputs;(0major+12498minor)pagefaults;0swaps
smteta_constDivision_012.st;0.96;0.03;0:00.51;196%;(0avgtext+0avgdata 79784maxresident)k;16inputs+112outputs;(0major+11605minor)pagefaults;0swaps
smteta_constDivision_013.st;0.89;0.05;0:00.47;199%;(0avgtext+0avgdata 83084maxresident)k;16inputs+88outputs;(0major+11434minor)pagefaults;0swaps
smteta_constDivision_014.st;0.88;0.06;0:00.47;198%;(0avgtext+0avgdata 80488maxresident)k;16inputs+88outputs;(0major+11764minor)pagefaults;0swaps
smteta_constDivision_015.st;0.92;0.06;0:00.48;204%;(0avgtext+0avgdata 84940maxresident)k;16inputs+88outputs;(0major+11815minor)pagefaults;0swaps
smteta_constDivision_016.st;0.95;0.04;0:00.49;204%;(0avgtext+0avgdata 80760maxresident)k;16inputs+88outputs;(0major+11833minor)pagefaults;0swaps
smteta_constDivision_017.st;1.02;0.03;0:00.49;213%;(0avgtext+0avgdata 87564maxresident)k;16inputs+88outputs;(0major+12570minor)pagefaults;0swaps
smteta_constDivision_018.st;0.98;0.07;0:00.48;219%;(0avgtext+0avgdata 87052maxresident)k;16inputs+88outputs;(0major+11778minor)pagefaults;0swaps
smteta_constDivision_019.st;0.97;0.02;0:00.49;200%;(0avgtext+0avgdata 85288maxresident)k;16inputs+88outputs;(0major+11832minor)pagefaults;0swaps
smteta_constDivision_020.st;1.00;0.05;0:00.48;219%;(0avgtext+0avgdata 86764maxresident)k;16inputs+96outputs;(0major+11736minor)pagefaults;0swaps
smteta_constDivision_021.st;0.94;0.05;0:00.48;205%;(0avgtext+0avgdata 84804maxresident)k;16inputs+96outputs;(0major+11837minor)pagefaults;0swaps
smteta_constDivision_022.st;0.97;0.05;0:00.50;207%;(0avgtext+0avgdata 83884maxresident)k;16inputs+96outputs;(0major+11581minor)pagefaults;0swaps
smteta_constDivision_023.st;1.02;0.03;0:00.49;214%;(0avgtext+0avgdata 87040maxresident)k;16inputs+96outputs;(0major+12423minor)pagefaults;0swaps
smteta_constDivision_024.st;1.08;0.04;0:00.51;222%;(0avgtext+0avgdata 87456maxresident)k;16inputs+96outputs;(0major+12394minor)pagefaults;0swaps
smteta_constDivision_025.st;1.04;0.02;0:00.49;215%;(0avgtext+0avgdata 85252maxresident)k;16inputs+96outputs;(0major+12414minor)pagefaults;0swaps
smteta_constDivision_026.st;1.03;0.04;0:00.49;215%;(0avgtext+0avgdata 85060maxresident)k;16inputs+96outputs;(0major+11942minor)pagefaults;0swaps
smteta_constDivision_027.st;1.00;0.04;0:00.49;211%;(0avgtext+0avgdata 82484maxresident)k;16inputs+104outputs;(0major+11773minor)pagefaults;0swaps
smteta_constDivision_028.st;1.10;0.03;0:00.50;224%;(0avgtext+0avgdata 83788maxresident)k;16inputs+104outputs;(0major+12089minor)pagefaults;0swaps
smteta_constDivision_029.st;0.99;0.05;0:00.50;205%;(0avgtext+0avgdata 82360maxresident)k;16inputs+104outputs;(0major+12153minor)pagefaults;0swaps
