identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constAddition_001.st;1.08;0.10;0:01.08;108%;(0avgtext+0avgdata 80212maxresident)k;13776inputs+72outputs;(0major+12152minor)pagefaults;0swaps
smteta_constAddition_002.st;0.82;0.07;0:00.49;180%;(0avgtext+0avgdata 80012maxresident)k;16inputs+72outputs;(0major+11648minor)pagefaults;0swaps
smteta_constAddition_003.st;0.82;0.05;0:00.45;194%;(0avgtext+0avgdata 81440maxresident)k;16inputs+72outputs;(0major+11319minor)pagefaults;0swaps
smteta_constAddition_004.st;0.91;0.03;0:00.47;198%;(0avgtext+0avgdata 83620maxresident)k;16inputs+72outputs;(0major+12326minor)pagefaults;0swaps
smteta_constAddition_005.st;0.83;0.07;0:00.46;195%;(0avgtext+0avgdata 82220maxresident)k;16inputs+80outputs;(0major+12202minor)pagefaults;0swaps
smteta_constAddition_006.st;0.88;0.04;0:00.46;198%;(0avgtext+0avgdata 83192maxresident)k;16inputs+80outputs;(0major+12407minor)pagefaults;0swaps
smteta_constAddition_007.st;0.88;0.04;0:00.48;191%;(0avgtext+0avgdata 82036maxresident)k;16inputs+80outputs;(0major+11594minor)pagefaults;0swaps
smteta_constAddition_008.st;0.90;0.03;0:00.47;199%;(0avgtext+0avgdata 81884maxresident)k;16inputs+80outputs;(0major+12005minor)pagefaults;0swaps
smteta_constAddition_009.st;0.85;0.06;0:00.46;199%;(0avgtext+0avgdata 84548maxresident)k;16inputs+80outputs;(0major+12256minor)pagefaults;0swaps
smteta_constAddition_010.st;0.92;0.03;0:00.47;200%;(0avgtext+0avgdata 81504maxresident)k;16inputs+80outputs;(0major+12002minor)pagefaults;0swaps
smteta_constAddition_011.st;0.96;0.05;0:00.53;188%;(0avgtext+0avgdata 82932maxresident)k;16inputs+80outputs;(0major+11873minor)pagefaults;0swaps
smteta_constAddition_012.st;0.91;0.03;0:00.47;199%;(0avgtext+0avgdata 82576maxresident)k;16inputs+80outputs;(0major+12324minor)pagefaults;0swaps
smteta_constAddition_013.st;0.91;0.04;0:00.48;197%;(0avgtext+0avgdata 84920maxresident)k;16inputs+88outputs;(0major+11847minor)pagefaults;0swaps
smteta_constAddition_014.st;0.92;0.06;0:00.52;188%;(0avgtext+0avgdata 83696maxresident)k;16inputs+88outputs;(0major+11615minor)pagefaults;0swaps
smteta_constAddition_015.st;1.01;0.02;0:00.49;211%;(0avgtext+0avgdata 82632maxresident)k;16inputs+88outputs;(0major+12367minor)pagefaults;0swaps
smteta_constAddition_016.st;0.89;0.06;0:00.48;197%;(0avgtext+0avgdata 84240maxresident)k;16inputs+88outputs;(0major+11645minor)pagefaults;0swaps
smteta_constAddition_017.st;0.95;0.05;0:00.49;204%;(0avgtext+0avgdata 84252maxresident)k;16inputs+88outputs;(0major+12135minor)pagefaults;0swaps
smteta_constAddition_018.st;0.97;0.05;0:00.48;209%;(0avgtext+0avgdata 86988maxresident)k;16inputs+88outputs;(0major+12376minor)pagefaults;0swaps
smteta_constAddition_019.st;0.93;0.05;0:00.49;201%;(0avgtext+0avgdata 84236maxresident)k;16inputs+88outputs;(0major+11719minor)pagefaults;0swaps
smteta_constAddition_020.st;1.02;0.04;0:00.50;210%;(0avgtext+0avgdata 86160maxresident)k;16inputs+96outputs;(0major+12265minor)pagefaults;0swaps
smteta_constAddition_021.st;0.94;0.04;0:00.48;205%;(0avgtext+0avgdata 83280maxresident)k;16inputs+96outputs;(0major+11874minor)pagefaults;0swaps
smteta_constAddition_022.st;0.96;0.06;0:00.48;210%;(0avgtext+0avgdata 83736maxresident)k;16inputs+96outputs;(0major+12032minor)pagefaults;0swaps
smteta_constAddition_023.st;0.97;0.05;0:00.48;210%;(0avgtext+0avgdata 84804maxresident)k;16inputs+96outputs;(0major+11766minor)pagefaults;0swaps
smteta_constAddition_024.st;1.01;0.05;0:00.49;214%;(0avgtext+0avgdata 86036maxresident)k;16inputs+96outputs;(0major+12491minor)pagefaults;0swaps
smteta_constAddition_025.st;1.07;0.04;0:00.50;223%;(0avgtext+0avgdata 86136maxresident)k;16inputs+96outputs;(0major+12700minor)pagefaults;0swaps
smteta_constAddition_026.st;0.98;0.04;0:00.49;210%;(0avgtext+0avgdata 82592maxresident)k;16inputs+96outputs;(0major+11830minor)pagefaults;0swaps
smteta_constAddition_027.st;1.07;0.04;0:00.50;222%;(0avgtext+0avgdata 84776maxresident)k;16inputs+136outputs;(0major+11804minor)pagefaults;0swaps
smteta_constAddition_028.st;1.10;0.04;0:00.51;221%;(0avgtext+0avgdata 86072maxresident)k;16inputs+104outputs;(0major+12689minor)pagefaults;0swaps
smteta_constAddition_029.st;1.00;0.05;0:00.50;213%;(0avgtext+0avgdata 84864maxresident)k;16inputs+104outputs;(0major+12245minor)pagefaults;0swaps
