identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constAddition_001.st;1.02;0.11;0:01.05;108%;(0avgtext+0avgdata 81692maxresident)k;13888inputs+72outputs;(0major+11547minor)pagefaults;0swaps
smteta_constAddition_002.st;0.83;0.06;0:00.52;171%;(0avgtext+0avgdata 80756maxresident)k;16inputs+72outputs;(0major+11860minor)pagefaults;0swaps
smteta_constAddition_003.st;0.80;0.04;0:00.44;190%;(0avgtext+0avgdata 84128maxresident)k;16inputs+72outputs;(0major+12189minor)pagefaults;0swaps
smteta_constAddition_004.st;0.74;0.07;0:00.44;184%;(0avgtext+0avgdata 81852maxresident)k;16inputs+72outputs;(0major+11437minor)pagefaults;0swaps
smteta_constAddition_005.st;0.90;0.04;0:00.48;197%;(0avgtext+0avgdata 84380maxresident)k;16inputs+72outputs;(0major+12352minor)pagefaults;0swaps
smteta_constAddition_006.st;0.81;0.05;0:00.47;184%;(0avgtext+0avgdata 83608maxresident)k;16inputs+72outputs;(0major+11471minor)pagefaults;0swaps
smteta_constAddition_007.st;0.83;0.03;0:00.47;183%;(0avgtext+0avgdata 82040maxresident)k;16inputs+72outputs;(0major+11722minor)pagefaults;0swaps
smteta_constAddition_008.st;0.78;0.05;0:00.44;187%;(0avgtext+0avgdata 83820maxresident)k;16inputs+72outputs;(0major+12054minor)pagefaults;0swaps
smteta_constAddition_009.st;0.88;0.03;0:00.47;192%;(0avgtext+0avgdata 82620maxresident)k;16inputs+72outputs;(0major+12276minor)pagefaults;0swaps
smteta_constAddition_010.st;0.88;0.06;0:00.46;202%;(0avgtext+0avgdata 83256maxresident)k;16inputs+104outputs;(0major+11873minor)pagefaults;0swaps
smteta_constAddition_011.st;0.83;0.04;0:00.46;189%;(0avgtext+0avgdata 84084maxresident)k;16inputs+72outputs;(0major+11504minor)pagefaults;0swaps
smteta_constAddition_012.st;0.86;0.04;0:00.46;195%;(0avgtext+0avgdata 84252maxresident)k;16inputs+80outputs;(0major+12433minor)pagefaults;0swaps
smteta_constAddition_013.st;0.84;0.03;0:00.46;191%;(0avgtext+0avgdata 82412maxresident)k;16inputs+80outputs;(0major+11828minor)pagefaults;0swaps
