identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constMultiplicationBy3_100.st;1.56;0.07;0:00.70;233%;(0avgtext+0avgdata 113300maxresident)k;16inputs+168outputs;(0major+19383minor)pagefaults;0swaps
smteta_constMultiplicationBy3_10.st;0.92;0.04;0:00.49;197%;(0avgtext+0avgdata 80488maxresident)k;16inputs+80outputs;(0major+12279minor)pagefaults;0swaps
smteta_constMultiplicationBy3_11.st;0.95;0.03;0:00.50;196%;(0avgtext+0avgdata 83936maxresident)k;16inputs+112outputs;(0major+12057minor)pagefaults;0swaps
smteta_constMultiplicationBy3_12.st;0.93;0.03;0:00.52;185%;(0avgtext+0avgdata 83092maxresident)k;16inputs+80outputs;(0major+12379minor)pagefaults;0swaps
smteta_constMultiplicationBy3_13.st;0.92;0.06;0:00.50;193%;(0avgtext+0avgdata 83084maxresident)k;16inputs+80outputs;(0major+12281minor)pagefaults;0swaps
smteta_constMultiplicationBy3_14.st;0.94;0.04;0:00.50;196%;(0avgtext+0avgdata 84396maxresident)k;16inputs+88outputs;(0major+12118minor)pagefaults;0swaps
smteta_constMultiplicationBy3_15.st;0.98;0.04;0:00.50;204%;(0avgtext+0avgdata 81524maxresident)k;16inputs+88outputs;(0major+12072minor)pagefaults;0swaps
smteta_constMultiplicationBy3_16.st;0.96;0.05;0:00.49;203%;(0avgtext+0avgdata 85668maxresident)k;16inputs+88outputs;(0major+12067minor)pagefaults;0swaps
smteta_constMultiplicationBy3_17.st;0.95;0.04;0:00.48;205%;(0avgtext+0avgdata 84928maxresident)k;16inputs+88outputs;(0major+11764minor)pagefaults;0swaps
smteta_constMultiplicationBy3_18.st;0.93;0.04;0:00.49;195%;(0avgtext+0avgdata 84652maxresident)k;16inputs+88outputs;(0major+12351minor)pagefaults;0swaps
smteta_constMultiplicationBy3_19.st;0.98;0.05;0:00.50;208%;(0avgtext+0avgdata 85912maxresident)k;16inputs+88outputs;(0major+12008minor)pagefaults;0swaps
smteta_constMultiplicationBy3_1.st;0.84;0.05;0:00.44;201%;(0avgtext+0avgdata 81808maxresident)k;16inputs+72outputs;(0major+11903minor)pagefaults;0swaps
smteta_constMultiplicationBy3_20.st;0.92;0.06;0:00.52;189%;(0avgtext+0avgdata 83384maxresident)k;16inputs+88outputs;(0major+11840minor)pagefaults;0swaps
smteta_constMultiplicationBy3_21.st;0.97;0.06;0:00.50;205%;(0avgtext+0avgdata 87056maxresident)k;16inputs+88outputs;(0major+12336minor)pagefaults;0swaps
smteta_constMultiplicationBy3_22.st;1.04;0.03;0:00.52;205%;(0avgtext+0avgdata 84492maxresident)k;16inputs+96outputs;(0major+11778minor)pagefaults;0swaps
smteta_constMultiplicationBy3_23.st;1.01;0.03;0:00.50;207%;(0avgtext+0avgdata 83084maxresident)k;16inputs+96outputs;(0major+12441minor)pagefaults;0swaps
smteta_constMultiplicationBy3_24.st;1.05;0.05;0:00.49;224%;(0avgtext+0avgdata 86460maxresident)k;16inputs+96outputs;(0major+12232minor)pagefaults;0swaps
smteta_constMultiplicationBy3_25.st;1.07;0.02;0:00.52;210%;(0avgtext+0avgdata 88340maxresident)k;16inputs+128outputs;(0major+12175minor)pagefaults;0swaps
smteta_constMultiplicationBy3_26.st;1.03;0.05;0:00.52;206%;(0avgtext+0avgdata 85280maxresident)k;16inputs+96outputs;(0major+12472minor)pagefaults;0swaps
smteta_constMultiplicationBy3_27.st;1.03;0.05;0:00.54;200%;(0avgtext+0avgdata 82584maxresident)k;16inputs+96outputs;(0major+12187minor)pagefaults;0swaps
smteta_constMultiplicationBy3_28.st;1.01;0.08;0:00.51;212%;(0avgtext+0avgdata 85652maxresident)k;16inputs+96outputs;(0major+12054minor)pagefaults;0swaps
smteta_constMultiplicationBy3_29.st;0.99;0.06;0:00.50;208%;(0avgtext+0avgdata 85052maxresident)k;16inputs+104outputs;(0major+11393minor)pagefaults;0swaps
smteta_constMultiplicationBy3_2.st;0.89;0.03;0:00.47;196%;(0avgtext+0avgdata 80488maxresident)k;16inputs+72outputs;(0major+12250minor)pagefaults;0swaps
smteta_constMultiplicationBy3_30.st;1.02;0.06;0:00.52;209%;(0avgtext+0avgdata 88240maxresident)k;16inputs+104outputs;(0major+12658minor)pagefaults;0swaps
smteta_constMultiplicationBy3_31.st;1.02;0.05;0:00.52;204%;(0avgtext+0avgdata 84344maxresident)k;16inputs+104outputs;(0major+12654minor)pagefaults;0swaps
smteta_constMultiplicationBy3_32.st;1.11;0.05;0:00.52;224%;(0avgtext+0avgdata 85196maxresident)k;16inputs+104outputs;(0major+12432minor)pagefaults;0swaps
smteta_constMultiplicationBy3_33.st;1.13;0.05;0:00.51;228%;(0avgtext+0avgdata 89060maxresident)k;16inputs+104outputs;(0major+13395minor)pagefaults;0swaps
smteta_constMultiplicationBy3_34.st;1.12;0.06;0:00.56;211%;(0avgtext+0avgdata 86400maxresident)k;16inputs+104outputs;(0major+13079minor)pagefaults;0swaps
smteta_constMultiplicationBy3_35.st;1.17;0.03;0:00.53;224%;(0avgtext+0avgdata 87968maxresident)k;16inputs+104outputs;(0major+11841minor)pagefaults;0swaps
smteta_constMultiplicationBy3_36.st;1.19;0.06;0:00.56;220%;(0avgtext+0avgdata 93420maxresident)k;16inputs+104outputs;(0major+15299minor)pagefaults;0swaps
smteta_constMultiplicationBy3_37.st;1.05;0.04;0:00.52;207%;(0avgtext+0avgdata 86624maxresident)k;16inputs+112outputs;(0major+12255minor)pagefaults;0swaps
smteta_constMultiplicationBy3_38.st;1.16;0.05;0:00.54;222%;(0avgtext+0avgdata 92512maxresident)k;16inputs+112outputs;(0major+14862minor)pagefaults;0swaps
smteta_constMultiplicationBy3_39.st;1.19;0.04;0:00.54;229%;(0avgtext+0avgdata 95300maxresident)k;16inputs+112outputs;(0major+15480minor)pagefaults;0swaps
smteta_constMultiplicationBy3_3.st;0.84;0.04;0:00.45;196%;(0avgtext+0avgdata 83296maxresident)k;16inputs+72outputs;(0major+11998minor)pagefaults;0swaps
smteta_constMultiplicationBy3_40.st;1.24;0.04;0:00.54;235%;(0avgtext+0avgdata 94536maxresident)k;16inputs+112outputs;(0major+15583minor)pagefaults;0swaps
smteta_constMultiplicationBy3_41.st;1.10;0.04;0:00.52;218%;(0avgtext+0avgdata 88244maxresident)k;16inputs+112outputs;(0major+12694minor)pagefaults;0swaps
smteta_constMultiplicationBy3_42.st;1.23;0.07;0:00.56;230%;(0avgtext+0avgdata 97572maxresident)k;16inputs+112outputs;(0major+14587minor)pagefaults;0swaps
smteta_constMultiplicationBy3_43.st;1.23;0.04;0:00.55;232%;(0avgtext+0avgdata 92988maxresident)k;16inputs+112outputs;(0major+15474minor)pagefaults;0swaps
smteta_constMultiplicationBy3_44.st;1.17;0.06;0:00.54;228%;(0avgtext+0avgdata 93712maxresident)k;16inputs+112outputs;(0major+15745minor)pagefaults;0swaps
smteta_constMultiplicationBy3_45.st;1.21;0.04;0:00.55;228%;(0avgtext+0avgdata 93808maxresident)k;16inputs+120outputs;(0major+15792minor)pagefaults;0swaps
smteta_constMultiplicationBy3_46.st;1.17;0.06;0:00.54;227%;(0avgtext+0avgdata 97292maxresident)k;16inputs+120outputs;(0major+15000minor)pagefaults;0swaps
smteta_constMultiplicationBy3_47.st;1.18;0.07;0:00.55;227%;(0avgtext+0avgdata 96280maxresident)k;16inputs+120outputs;(0major+15257minor)pagefaults;0swaps
smteta_constMultiplicationBy3_48.st;1.21;0.04;0:00.54;230%;(0avgtext+0avgdata 94348maxresident)k;16inputs+120outputs;(0major+15218minor)pagefaults;0swaps
smteta_constMultiplicationBy3_49.st;1.13;0.07;0:00.54;220%;(0avgtext+0avgdata 97600maxresident)k;16inputs+120outputs;(0major+15451minor)pagefaults;0swaps
smteta_constMultiplicationBy3_4.st;0.88;0.05;0:00.48;192%;(0avgtext+0avgdata 82796maxresident)k;16inputs+72outputs;(0major+11745minor)pagefaults;0swaps
