identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constMultiplication_001.st;0.86;0.06;0:00.60;153%;(0avgtext+0avgdata 83744maxresident)k;0inputs+72outputs;(0major+11774minor)pagefaults;0swaps
smteta_constMultiplication_002.st;0.80;0.06;0:00.45;191%;(0avgtext+0avgdata 83268maxresident)k;0inputs+72outputs;(0major+12112minor)pagefaults;0swaps
smteta_constMultiplication_003.st;0.87;0.01;0:00.43;205%;(0avgtext+0avgdata 82820maxresident)k;0inputs+136outputs;(0major+12201minor)pagefaults;0swaps
smteta_constMultiplication_004.st;0.80;0.06;0:00.44;196%;(0avgtext+0avgdata 84760maxresident)k;0inputs+72outputs;(0major+11947minor)pagefaults;0swaps
smteta_constMultiplication_005.st;0.82;0.02;0:00.44;189%;(0avgtext+0avgdata 86096maxresident)k;0inputs+72outputs;(0major+11984minor)pagefaults;0swaps
smteta_constMultiplication_006.st;0.86;0.03;0:00.44;205%;(0avgtext+0avgdata 83704maxresident)k;0inputs+72outputs;(0major+11758minor)pagefaults;0swaps
smteta_constMultiplication_007.st;0.88;0.03;0:00.45;202%;(0avgtext+0avgdata 82268maxresident)k;0inputs+72outputs;(0major+12199minor)pagefaults;0swaps
smteta_constMultiplication_008.st;0.85;0.02;0:00.45;194%;(0avgtext+0avgdata 86116maxresident)k;0inputs+72outputs;(0major+11978minor)pagefaults;0swaps
smteta_constMultiplication_009.st;0.86;0.05;0:00.45;202%;(0avgtext+0avgdata 86412maxresident)k;0inputs+72outputs;(0major+12260minor)pagefaults;0swaps
smteta_constMultiplication_010.st;0.80;0.08;0:00.45;195%;(0avgtext+0avgdata 85048maxresident)k;0inputs+72outputs;(0major+12305minor)pagefaults;0swaps
smteta_constMultiplication_011.st;0.83;0.03;0:00.45;189%;(0avgtext+0avgdata 81388maxresident)k;0inputs+80outputs;(0major+11487minor)pagefaults;0swaps
smteta_constMultiplication_012.st;0.90;0.05;0:00.49;192%;(0avgtext+0avgdata 82532maxresident)k;0inputs+80outputs;(0major+12170minor)pagefaults;0swaps
smteta_constMultiplication_013.st;0.91;0.05;0:00.48;200%;(0avgtext+0avgdata 81004maxresident)k;0inputs+80outputs;(0major+12274minor)pagefaults;0swaps
