identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constMultiplication_001.st;0.75;0.10;0:00.54;156%;(0avgtext+0avgdata 78180maxresident)k;0inputs+72outputs;(0major+11695minor)pagefaults;0swaps
smteta_constMultiplication_002.st;0.83;0.05;0:00.45;198%;(0avgtext+0avgdata 84388maxresident)k;0inputs+72outputs;(0major+12556minor)pagefaults;0swaps
smteta_constMultiplication_003.st;0.85;0.04;0:00.44;203%;(0avgtext+0avgdata 82420maxresident)k;0inputs+72outputs;(0major+11976minor)pagefaults;0swaps
smteta_constMultiplication_004.st;0.82;0.04;0:00.44;194%;(0avgtext+0avgdata 83464maxresident)k;0inputs+72outputs;(0major+11901minor)pagefaults;0swaps
smteta_constMultiplication_005.st;0.81;0.04;0:00.44;195%;(0avgtext+0avgdata 81740maxresident)k;0inputs+72outputs;(0major+12138minor)pagefaults;0swaps
smteta_constMultiplication_006.st;0.83;0.04;0:00.44;199%;(0avgtext+0avgdata 84900maxresident)k;0inputs+72outputs;(0major+11690minor)pagefaults;0swaps
smteta_constMultiplication_007.st;0.84;0.04;0:00.45;195%;(0avgtext+0avgdata 83532maxresident)k;0inputs+72outputs;(0major+11998minor)pagefaults;0swaps
smteta_constMultiplication_008.st;0.82;0.03;0:00.45;187%;(0avgtext+0avgdata 80584maxresident)k;0inputs+72outputs;(0major+11262minor)pagefaults;0swaps
smteta_constMultiplication_009.st;0.86;0.06;0:00.45;204%;(0avgtext+0avgdata 84012maxresident)k;0inputs+72outputs;(0major+12026minor)pagefaults;0swaps
smteta_constMultiplication_010.st;0.92;0.04;0:00.46;209%;(0avgtext+0avgdata 84148maxresident)k;0inputs+104outputs;(0major+12423minor)pagefaults;0swaps
smteta_constMultiplication_011.st;0.89;0.04;0:00.46;201%;(0avgtext+0avgdata 81792maxresident)k;0inputs+72outputs;(0major+12145minor)pagefaults;0swaps
smteta_constMultiplication_012.st;0.90;0.05;0:00.45;209%;(0avgtext+0avgdata 82924maxresident)k;0inputs+72outputs;(0major+12102minor)pagefaults;0swaps
smteta_constMultiplication_013.st;0.85;0.06;0:00.45;200%;(0avgtext+0avgdata 82484maxresident)k;0inputs+72outputs;(0major+12155minor)pagefaults;0swaps
smteta_constMultiplication_014.st;0.91;0.04;0:00.47;204%;(0avgtext+0avgdata 82336maxresident)k;0inputs+72outputs;(0major+12519minor)pagefaults;0swaps
smteta_constMultiplication_015.st;0.86;0.04;0:00.45;198%;(0avgtext+0avgdata 81932maxresident)k;0inputs+80outputs;(0major+12183minor)pagefaults;0swaps
smteta_constMultiplication_016.st;0.93;0.04;0:00.46;209%;(0avgtext+0avgdata 82408maxresident)k;0inputs+80outputs;(0major+12189minor)pagefaults;0swaps
smteta_constMultiplication_017.st;0.90;0.03;0:00.46;201%;(0avgtext+0avgdata 84132maxresident)k;0inputs+80outputs;(0major+12103minor)pagefaults;0swaps
smteta_constMultiplication_018.st;0.94;0.04;0:00.46;212%;(0avgtext+0avgdata 82668maxresident)k;0inputs+80outputs;(0major+12523minor)pagefaults;0swaps
smteta_constMultiplication_019.st;0.88;0.05;0:00.48;193%;(0avgtext+0avgdata 83152maxresident)k;0inputs+80outputs;(0major+11907minor)pagefaults;0swaps
smteta_constMultiplication_020.st;0.89;0.04;0:00.46;203%;(0avgtext+0avgdata 80948maxresident)k;0inputs+80outputs;(0major+11865minor)pagefaults;0swaps
smteta_constMultiplication_021.st;1.06;0.04;0:00.61;179%;(0avgtext+0avgdata 81844maxresident)k;0inputs+80outputs;(0major+12809minor)pagefaults;0swaps
smteta_constMultiplication_022.st;0.95;0.06;0:00.53;192%;(0avgtext+0avgdata 83128maxresident)k;0inputs+80outputs;(0major+12421minor)pagefaults;0swaps
smteta_constMultiplication_023.st;0.94;0.05;0:00.48;204%;(0avgtext+0avgdata 82840maxresident)k;0inputs+80outputs;(0major+12221minor)pagefaults;0swaps
smteta_constMultiplication_024.st;0.93;0.04;0:00.47;205%;(0avgtext+0avgdata 81764maxresident)k;0inputs+80outputs;(0major+12587minor)pagefaults;0swaps
smteta_constMultiplication_025.st;0.98;0.04;0:00.48;212%;(0avgtext+0avgdata 81980maxresident)k;0inputs+80outputs;(0major+12635minor)pagefaults;0swaps
smteta_constMultiplication_026.st;0.90;0.04;0:00.48;196%;(0avgtext+0avgdata 82564maxresident)k;0inputs+80outputs;(0major+12258minor)pagefaults;0swaps
smteta_constMultiplication_027.st;0.93;0.06;0:00.48;204%;(0avgtext+0avgdata 82708maxresident)k;0inputs+80outputs;(0major+12376minor)pagefaults;0swaps
smteta_constMultiplication_028.st;0.99;0.06;0:00.56;189%;(0avgtext+0avgdata 83372maxresident)k;0inputs+80outputs;(0major+12000minor)pagefaults;0swaps
smteta_constMultiplication_029.st;0.95;0.03;0:00.49;201%;(0avgtext+0avgdata 81332maxresident)k;0inputs+80outputs;(0major+12500minor)pagefaults;0swaps
smteta_constMultiplication_030.st;0.90;0.06;0:00.48;198%;(0avgtext+0avgdata 81508maxresident)k;0inputs+80outputs;(0major+11502minor)pagefaults;0swaps
smteta_constMultiplication_031.st;0.92;0.06;0:00.47;205%;(0avgtext+0avgdata 82424maxresident)k;0inputs+80outputs;(0major+12292minor)pagefaults;0swaps
smteta_constMultiplication_032.st;0.99;0.02;0:00.49;208%;(0avgtext+0avgdata 83728maxresident)k;0inputs+80outputs;(0major+11945minor)pagefaults;0swaps
smteta_constMultiplication_033.st;1.09;0.05;0:00.50;228%;(0avgtext+0avgdata 87844maxresident)k;0inputs+152outputs;(0major+14544minor)pagefaults;0swaps
smteta_constMultiplication_034.st;1.00;0.04;0:00.50;209%;(0avgtext+0avgdata 83208maxresident)k;0inputs+88outputs;(0major+12385minor)pagefaults;0swaps
smteta_constMultiplication_035.st;1.04;0.06;0:00.49;222%;(0avgtext+0avgdata 87636maxresident)k;0inputs+88outputs;(0major+11993minor)pagefaults;0swaps
smteta_constMultiplication_036.st;1.12;0.06;0:00.53;224%;(0avgtext+0avgdata 92904maxresident)k;0inputs+88outputs;(0major+14908minor)pagefaults;0swaps
smteta_constMultiplication_037.st;1.10;0.05;0:00.50;229%;(0avgtext+0avgdata 93632maxresident)k;0inputs+88outputs;(0major+15397minor)pagefaults;0swaps
smteta_constMultiplication_038.st;1.04;0.08;0:00.52;216%;(0avgtext+0avgdata 92644maxresident)k;0inputs+88outputs;(0major+14906minor)pagefaults;0swaps
smteta_constMultiplication_039.st;1.09;0.04;0:00.50;223%;(0avgtext+0avgdata 92340maxresident)k;0inputs+88outputs;(0major+14736minor)pagefaults;0swaps
smteta_constMultiplication_040.st;1.09;0.05;0:00.51;223%;(0avgtext+0avgdata 90688maxresident)k;0inputs+88outputs;(0major+14925minor)pagefaults;0swaps
smteta_constMultiplication_041.st;1.09;0.05;0:00.50;225%;(0avgtext+0avgdata 95244maxresident)k;0inputs+88outputs;(0major+15526minor)pagefaults;0swaps
smteta_constMultiplication_042.st;1.05;0.03;0:00.50;215%;(0avgtext+0avgdata 95016maxresident)k;0inputs+88outputs;(0major+14572minor)pagefaults;0swaps
smteta_constMultiplication_043.st;1.15;0.05;0:00.51;232%;(0avgtext+0avgdata 87420maxresident)k;0inputs+88outputs;(0major+15450minor)pagefaults;0swaps
smteta_constMultiplication_044.st;1.04;0.06;0:00.51;217%;(0avgtext+0avgdata 91192maxresident)k;0inputs+88outputs;(0major+15448minor)pagefaults;0swaps
smteta_constMultiplication_045.st;1.06;0.07;0:00.51;224%;(0avgtext+0avgdata 91452maxresident)k;0inputs+88outputs;(0major+14983minor)pagefaults;0swaps
smteta_constMultiplication_046.st;1.10;0.07;0:00.51;230%;(0avgtext+0avgdata 94272maxresident)k;0inputs+88outputs;(0major+14845minor)pagefaults;0swaps
smteta_constMultiplication_047.st;1.19;0.02;0:00.52;234%;(0avgtext+0avgdata 92596maxresident)k;0inputs+88outputs;(0major+14782minor)pagefaults;0swaps
smteta_constMultiplication_048.st;1.15;0.07;0:00.52;234%;(0avgtext+0avgdata 94244maxresident)k;0inputs+88outputs;(0major+15614minor)pagefaults;0swaps
smteta_constMultiplication_049.st;1.18;0.04;0:00.53;230%;(0avgtext+0avgdata 94624maxresident)k;0inputs+88outputs;(0major+15550minor)pagefaults;0swaps
smteta_constMultiplication_050.st;1.20;0.03;0:00.52;238%;(0avgtext+0avgdata 93740maxresident)k;0inputs+88outputs;(0major+14968minor)pagefaults;0swaps
smteta_constMultiplication_051.st;1.16;0.08;0:00.51;240%;(0avgtext+0avgdata 103164maxresident)k;0inputs+88outputs;(0major+18103minor)pagefaults;0swaps
smteta_constMultiplication_052.st;1.17;0.06;0:00.51;238%;(0avgtext+0avgdata 91084maxresident)k;0inputs+96outputs;(0major+15800minor)pagefaults;0swaps
smteta_constMultiplication_053.st;1.18;0.06;0:00.52;238%;(0avgtext+0avgdata 86928maxresident)k;0inputs+96outputs;(0major+15729minor)pagefaults;0swaps
smteta_constMultiplication_054.st;1.18;0.05;0:00.51;239%;(0avgtext+0avgdata 95088maxresident)k;0inputs+96outputs;(0major+14595minor)pagefaults;0swaps
smteta_constMultiplication_055.st;1.19;0.06;0:00.56;222%;(0avgtext+0avgdata 94504maxresident)k;0inputs+96outputs;(0major+15325minor)pagefaults;0swaps
smteta_constMultiplication_056.st;1.23;0.05;0:00.55;230%;(0avgtext+0avgdata 93328maxresident)k;0inputs+96outputs;(0major+16012minor)pagefaults;0swaps
smteta_constMultiplication_057.st;1.17;0.05;0:00.53;229%;(0avgtext+0avgdata 100900maxresident)k;0inputs+96outputs;(0major+18031minor)pagefaults;0swaps
