identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constAddition_001.st;1.02;0.08;0:01.02;108%;(0avgtext+0avgdata 80420maxresident)k;13872inputs+72outputs;(0major+11631minor)pagefaults;0swaps
smteta_constAddition_002.st;0.83;0.05;0:00.46;192%;(0avgtext+0avgdata 83296maxresident)k;0inputs+72outputs;(0major+11717minor)pagefaults;0swaps
smteta_constAddition_003.st;0.85;0.03;0:00.44;200%;(0avgtext+0avgdata 82016maxresident)k;0inputs+72outputs;(0major+12333minor)pagefaults;0swaps
smteta_constAddition_004.st;0.76;0.05;0:00.43;187%;(0avgtext+0avgdata 85496maxresident)k;0inputs+72outputs;(0major+11478minor)pagefaults;0swaps
smteta_constAddition_005.st;0.79;0.03;0:00.43;190%;(0avgtext+0avgdata 83480maxresident)k;0inputs+72outputs;(0major+11773minor)pagefaults;0swaps
smteta_constAddition_006.st;0.77;0.05;0:00.44;188%;(0avgtext+0avgdata 80924maxresident)k;0inputs+72outputs;(0major+11280minor)pagefaults;0swaps
smteta_constAddition_007.st;0.82;0.03;0:00.46;185%;(0avgtext+0avgdata 83224maxresident)k;0inputs+72outputs;(0major+11836minor)pagefaults;0swaps
smteta_constAddition_008.st;0.89;0.04;0:00.47;197%;(0avgtext+0avgdata 84680maxresident)k;0inputs+72outputs;(0major+11917minor)pagefaults;0swaps
smteta_constAddition_009.st;0.87;0.03;0:00.45;198%;(0avgtext+0avgdata 82640maxresident)k;0inputs+72outputs;(0major+11922minor)pagefaults;0swaps
smteta_constAddition_010.st;0.86;0.06;0:00.46;201%;(0avgtext+0avgdata 84680maxresident)k;0inputs+136outputs;(0major+12045minor)pagefaults;0swaps
smteta_constAddition_011.st;0.92;0.04;0:00.47;206%;(0avgtext+0avgdata 81212maxresident)k;0inputs+72outputs;(0major+12538minor)pagefaults;0swaps
smteta_constAddition_012.st;0.81;0.05;0:00.45;191%;(0avgtext+0avgdata 84144maxresident)k;0inputs+72outputs;(0major+12088minor)pagefaults;0swaps
smteta_constAddition_013.st;0.85;0.07;0:00.46;201%;(0avgtext+0avgdata 79912maxresident)k;0inputs+80outputs;(0major+12621minor)pagefaults;0swaps
smteta_constAddition_014.st;0.93;0.04;0:00.47;206%;(0avgtext+0avgdata 80944maxresident)k;0inputs+80outputs;(0major+12328minor)pagefaults;0swaps
smteta_constAddition_015.st;0.86;0.06;0:00.46;199%;(0avgtext+0avgdata 81036maxresident)k;0inputs+80outputs;(0major+11967minor)pagefaults;0swaps
