identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constAddition_001.st;1.08;0.08;0:01.15;101%;(0avgtext+0avgdata 78216maxresident)k;13760inputs+72outputs;(0major+12158minor)pagefaults;0swaps
smteta_constAddition_002.st;0.90;0.06;0:00.52;183%;(0avgtext+0avgdata 83984maxresident)k;0inputs+72outputs;(0major+12259minor)pagefaults;0swaps
smteta_constAddition_003.st;0.80;0.05;0:00.44;191%;(0avgtext+0avgdata 79816maxresident)k;0inputs+72outputs;(0major+11525minor)pagefaults;0swaps
smteta_constAddition_004.st;0.95;0.04;0:00.50;199%;(0avgtext+0avgdata 84356maxresident)k;0inputs+72outputs;(0major+12181minor)pagefaults;0swaps
smteta_constAddition_005.st;0.81;0.04;0:00.45;190%;(0avgtext+0avgdata 78644maxresident)k;0inputs+80outputs;(0major+11196minor)pagefaults;0swaps
smteta_constAddition_006.st;0.93;0.03;0:00.46;211%;(0avgtext+0avgdata 83964maxresident)k;0inputs+80outputs;(0major+12840minor)pagefaults;0swaps
smteta_constAddition_007.st;0.90;0.07;0:00.48;203%;(0avgtext+0avgdata 83868maxresident)k;0inputs+80outputs;(0major+12234minor)pagefaults;0swaps
smteta_constAddition_008.st;0.97;0.04;0:00.50;202%;(0avgtext+0avgdata 81632maxresident)k;0inputs+80outputs;(0major+11632minor)pagefaults;0swaps
smteta_constAddition_009.st;0.89;0.04;0:00.46;201%;(0avgtext+0avgdata 81120maxresident)k;0inputs+80outputs;(0major+11895minor)pagefaults;0swaps
smteta_constAddition_010.st;0.94;0.07;0:00.47;214%;(0avgtext+0avgdata 86556maxresident)k;0inputs+80outputs;(0major+11704minor)pagefaults;0swaps
smteta_constAddition_011.st;0.94;0.09;0:00.47;216%;(0avgtext+0avgdata 86168maxresident)k;0inputs+80outputs;(0major+12550minor)pagefaults;0swaps
smteta_constAddition_012.st;0.94;0.04;0:00.48;206%;(0avgtext+0avgdata 78396maxresident)k;0inputs+80outputs;(0major+12300minor)pagefaults;0swaps
