identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constDivision_new_001.st;1.00;0.10;0:00.74;147%;(0avgtext+0avgdata 86296maxresident)k;0inputs+96outputs;(0major+19011minor)pagefaults;0swaps
nuXmv_constDivision_new_002.st;1.05;0.09;0:00.64;178%;(0avgtext+0avgdata 88680maxresident)k;0inputs+96outputs;(0major+22047minor)pagefaults;0swaps
nuXmv_constDivision_new_003.st;1.05;0.09;0:00.66;173%;(0avgtext+0avgdata 86940maxresident)k;0inputs+96outputs;(0major+21695minor)pagefaults;0swaps
nuXmv_constDivision_new_004.st;1.15;0.05;0:00.69;175%;(0avgtext+0avgdata 87932maxresident)k;0inputs+96outputs;(0major+22015minor)pagefaults;0swaps
nuXmv_constDivision_new_005.st;1.20;0.08;0:00.78;165%;(0avgtext+0avgdata 88976maxresident)k;0inputs+96outputs;(0major+27696minor)pagefaults;0swaps
nuXmv_constDivision_new_006.st;1.30;0.06;0:00.84;162%;(0avgtext+0avgdata 87300maxresident)k;0inputs+96outputs;(0major+27209minor)pagefaults;0swaps
nuXmv_constDivision_new_007.st;1.41;0.06;0:00.92;159%;(0avgtext+0avgdata 81624maxresident)k;0inputs+128outputs;(0major+28227minor)pagefaults;0swaps
nuXmv_constDivision_new_008.st;1.42;0.07;0:00.95;156%;(0avgtext+0avgdata 85468maxresident)k;0inputs+96outputs;(0major+26601minor)pagefaults;0swaps
nuXmv_constDivision_new_009.st;1.52;0.07;0:01.08;146%;(0avgtext+0avgdata 92472maxresident)k;0inputs+96outputs;(0major+34791minor)pagefaults;0swaps
nuXmv_constDivision_new_010.st;1.53;0.10;0:01.11;147%;(0avgtext+0avgdata 93588maxresident)k;0inputs+96outputs;(0major+39727minor)pagefaults;0swaps
nuXmv_constDivision_new_011.st;1.63;0.09;0:01.17;146%;(0avgtext+0avgdata 96808maxresident)k;0inputs+104outputs;(0major+33016minor)pagefaults;0swaps
nuXmv_constDivision_new_012.st;1.95;0.07;0:01.49;136%;(0avgtext+0avgdata 109552maxresident)k;0inputs+104outputs;(0major+41697minor)pagefaults;0swaps
nuXmv_constDivision_new_013.st;1.95;0.08;0:01.48;137%;(0avgtext+0avgdata 113960maxresident)k;0inputs+104outputs;(0major+41067minor)pagefaults;0swaps
nuXmv_constDivision_new_014.st;2.11;0.07;0:01.64;132%;(0avgtext+0avgdata 117456maxresident)k;0inputs+104outputs;(0major+40241minor)pagefaults;0swaps
nuXmv_constDivision_new_015.st;2.04;0.08;0:01.52;139%;(0avgtext+0avgdata 114292maxresident)k;0inputs+104outputs;(0major+41274minor)pagefaults;0swaps
nuXmv_constDivision_new_016.st;2.33;0.10;0:01.89;129%;(0avgtext+0avgdata 136068maxresident)k;0inputs+104outputs;(0major+56730minor)pagefaults;0swaps
nuXmv_constDivision_new_017.st;2.16;0.10;0:01.66;136%;(0avgtext+0avgdata 120908maxresident)k;0inputs+136outputs;(0major+41805minor)pagefaults;0swaps
