identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_varMultiplication_001.st;1.00;0.07;0:01.04;103%;(0avgtext+0avgdata 86188maxresident)k;0inputs+80outputs;(0major+12561minor)pagefaults;0swaps
nuXmv_varMultiplication_002.st;0.97;0.03;0:00.54;185%;(0avgtext+0avgdata 84768maxresident)k;0inputs+80outputs;(0major+13294minor)pagefaults;0swaps
nuXmv_varMultiplication_003.st;0.94;0.05;0:00.49;201%;(0avgtext+0avgdata 87148maxresident)k;0inputs+80outputs;(0major+13502minor)pagefaults;0swaps
nuXmv_varMultiplication_004.st;0.94;0.04;0:00.50;197%;(0avgtext+0avgdata 87236maxresident)k;0inputs+80outputs;(0major+13862minor)pagefaults;0swaps
nuXmv_varMultiplication_005.st;0.94;0.05;0:00.50;198%;(0avgtext+0avgdata 87572maxresident)k;0inputs+80outputs;(0major+13001minor)pagefaults;0swaps
nuXmv_varMultiplication_006.st;0.90;0.07;0:00.51;191%;(0avgtext+0avgdata 87996maxresident)k;0inputs+80outputs;(0major+13795minor)pagefaults;0swaps
nuXmv_varMultiplication_007.st;0.97;0.05;0:00.54;189%;(0avgtext+0avgdata 84236maxresident)k;0inputs+80outputs;(0major+12949minor)pagefaults;0swaps
nuXmv_varMultiplication_008.st;0.98;0.04;0:00.50;202%;(0avgtext+0avgdata 88248maxresident)k;0inputs+80outputs;(0major+13040minor)pagefaults;0swaps
nuXmv_varMultiplication_009.st;0.95;0.06;0:00.52;192%;(0avgtext+0avgdata 87072maxresident)k;0inputs+80outputs;(0major+12976minor)pagefaults;0swaps
nuXmv_varMultiplication_010.st;0.95;0.04;0:00.50;197%;(0avgtext+0avgdata 85596maxresident)k;0inputs+80outputs;(0major+12481minor)pagefaults;0swaps
nuXmv_varMultiplication_011.st;0.98;0.06;0:00.54;190%;(0avgtext+0avgdata 90164maxresident)k;0inputs+80outputs;(0major+14470minor)pagefaults;0swaps
nuXmv_varMultiplication_012.st;0.97;0.05;0:00.50;203%;(0avgtext+0avgdata 88220maxresident)k;0inputs+112outputs;(0major+13655minor)pagefaults;0swaps
nuXmv_varMultiplication_013.st;1.00;0.08;0:00.57;191%;(0avgtext+0avgdata 88828maxresident)k;0inputs+80outputs;(0major+13297minor)pagefaults;0swaps
nuXmv_varMultiplication_014.st;1.04;0.06;0:00.57;193%;(0avgtext+0avgdata 89388maxresident)k;0inputs+80outputs;(0major+13198minor)pagefaults;0swaps
nuXmv_varMultiplication_015.st;0.97;0.07;0:00.53;197%;(0avgtext+0avgdata 88408maxresident)k;0inputs+88outputs;(0major+13347minor)pagefaults;0swaps
nuXmv_varMultiplication_016.st;0.97;0.05;0:00.51;197%;(0avgtext+0avgdata 87656maxresident)k;0inputs+88outputs;(0major+12714minor)pagefaults;0swaps
nuXmv_varMultiplication_017.st;0.97;0.06;0:00.52;198%;(0avgtext+0avgdata 88832maxresident)k;0inputs+88outputs;(0major+12800minor)pagefaults;0swaps
