identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_varSubtraction_001.st;0.86;0.04;0:00.48;187%;(0avgtext+0avgdata 85164maxresident)k;0inputs+72outputs;(0major+12633minor)pagefaults;0swaps
smteta_varSubtraction_002.st;0.77;0.03;0:00.42;189%;(0avgtext+0avgdata 82728maxresident)k;0inputs+72outputs;(0major+11652minor)pagefaults;0swaps
smteta_varSubtraction_003.st;0.82;0.02;0:00.43;193%;(0avgtext+0avgdata 82796maxresident)k;0inputs+72outputs;(0major+11292minor)pagefaults;0swaps
smteta_varSubtraction_004.st;0.85;0.04;0:00.44;201%;(0avgtext+0avgdata 85432maxresident)k;0inputs+72outputs;(0major+12098minor)pagefaults;0swaps
smteta_varSubtraction_005.st;0.87;0.06;0:00.47;196%;(0avgtext+0avgdata 83652maxresident)k;0inputs+72outputs;(0major+12715minor)pagefaults;0swaps
smteta_varSubtraction_006.st;0.77;0.04;0:00.43;186%;(0avgtext+0avgdata 81140maxresident)k;0inputs+72outputs;(0major+11390minor)pagefaults;0swaps
smteta_varSubtraction_007.st;0.85;0.04;0:00.44;199%;(0avgtext+0avgdata 83136maxresident)k;0inputs+72outputs;(0major+11756minor)pagefaults;0swaps
smteta_varSubtraction_008.st;0.82;0.05;0:00.46;189%;(0avgtext+0avgdata 82756maxresident)k;0inputs+72outputs;(0major+11696minor)pagefaults;0swaps
smteta_varSubtraction_009.st;0.86;0.03;0:00.45;198%;(0avgtext+0avgdata 82768maxresident)k;0inputs+72outputs;(0major+12434minor)pagefaults;0swaps
smteta_varSubtraction_010.st;0.83;0.07;0:00.45;198%;(0avgtext+0avgdata 81132maxresident)k;0inputs+80outputs;(0major+11919minor)pagefaults;0swaps
smteta_varSubtraction_011.st;0.81;0.05;0:00.43;197%;(0avgtext+0avgdata 80376maxresident)k;0inputs+80outputs;(0major+11660minor)pagefaults;0swaps
smteta_varSubtraction_012.st;0.85;0.04;0:00.45;198%;(0avgtext+0avgdata 85400maxresident)k;0inputs+80outputs;(0major+11844minor)pagefaults;0swaps
smteta_varSubtraction_013.st;0.91;0.03;0:00.54;175%;(0avgtext+0avgdata 83424maxresident)k;0inputs+80outputs;(0major+11966minor)pagefaults;0swaps
smteta_varSubtraction_014.st;0.91;0.05;0:00.46;208%;(0avgtext+0avgdata 84628maxresident)k;0inputs+80outputs;(0major+11999minor)pagefaults;0swaps
smteta_varSubtraction_015.st;0.86;0.06;0:00.49;188%;(0avgtext+0avgdata 80968maxresident)k;0inputs+80outputs;(0major+11767minor)pagefaults;0swaps
smteta_varSubtraction_016.st;0.83;0.09;0:00.45;205%;(0avgtext+0avgdata 84916maxresident)k;0inputs+80outputs;(0major+12295minor)pagefaults;0swaps
smteta_varSubtraction_017.st;0.88;0.06;0:00.48;198%;(0avgtext+0avgdata 85608maxresident)k;0inputs+80outputs;(0major+11566minor)pagefaults;0swaps
smteta_varSubtraction_018.st;0.83;0.06;0:00.46;192%;(0avgtext+0avgdata 82676maxresident)k;0inputs+80outputs;(0major+11865minor)pagefaults;0swaps
smteta_varSubtraction_019.st;0.86;0.03;0:00.45;194%;(0avgtext+0avgdata 80684maxresident)k;0inputs+112outputs;(0major+11238minor)pagefaults;0swaps
smteta_varSubtraction_020.st;0.94;0.04;0:00.47;208%;(0avgtext+0avgdata 82320maxresident)k;0inputs+80outputs;(0major+11908minor)pagefaults;0swaps
smteta_varSubtraction_021.st;0.94;0.06;0:00.46;214%;(0avgtext+0avgdata 83348maxresident)k;0inputs+80outputs;(0major+12632minor)pagefaults;0swaps
smteta_varSubtraction_022.st;0.88;0.07;0:00.46;205%;(0avgtext+0avgdata 81408maxresident)k;0inputs+80outputs;(0major+11949minor)pagefaults;0swaps
smteta_varSubtraction_023.st;0.97;0.03;0:00.47;212%;(0avgtext+0avgdata 83560maxresident)k;0inputs+80outputs;(0major+12733minor)pagefaults;0swaps
smteta_varSubtraction_024.st;0.92;0.05;0:00.47;207%;(0avgtext+0avgdata 84276maxresident)k;0inputs+88outputs;(0major+11656minor)pagefaults;0swaps
smteta_varSubtraction_025.st;0.91;0.02;0:00.46;201%;(0avgtext+0avgdata 80708maxresident)k;0inputs+88outputs;(0major+11343minor)pagefaults;0swaps
smteta_varSubtraction_026.st;0.91;0.03;0:00.46;206%;(0avgtext+0avgdata 84996maxresident)k;0inputs+88outputs;(0major+12273minor)pagefaults;0swaps
smteta_varSubtraction_027.st;0.92;0.03;0:00.47;201%;(0avgtext+0avgdata 83228maxresident)k;0inputs+88outputs;(0major+11900minor)pagefaults;0swaps
smteta_varSubtraction_028.st;0.91;0.06;0:00.46;210%;(0avgtext+0avgdata 83508maxresident)k;0inputs+88outputs;(0major+11461minor)pagefaults;0swaps
smteta_varSubtraction_029.st;0.97;0.05;0:00.47;219%;(0avgtext+0avgdata 83568maxresident)k;0inputs+88outputs;(0major+12121minor)pagefaults;0swaps
smteta_varSubtraction_030.st;0.95;0.05;0:00.48;206%;(0avgtext+0avgdata 82888maxresident)k;0inputs+120outputs;(0major+12423minor)pagefaults;0swaps
smteta_varSubtraction_031.st;0.98;0.06;0:00.50;206%;(0avgtext+0avgdata 86284maxresident)k;0inputs+88outputs;(0major+11903minor)pagefaults;0swaps
smteta_varSubtraction_032.st;0.97;0.06;0:00.48;213%;(0avgtext+0avgdata 87744maxresident)k;0inputs+88outputs;(0major+12490minor)pagefaults;0swaps
smteta_varSubtraction_033.st;1.01;0.06;0:00.48;221%;(0avgtext+0avgdata 86448maxresident)k;0inputs+88outputs;(0major+12512minor)pagefaults;0swaps
smteta_varSubtraction_034.st;1.03;0.04;0:00.49;219%;(0avgtext+0avgdata 88616maxresident)k;0inputs+88outputs;(0major+12961minor)pagefaults;0swaps
smteta_varSubtraction_035.st;0.98;0.08;0:00.48;218%;(0avgtext+0avgdata 86548maxresident)k;0inputs+88outputs;(0major+12722minor)pagefaults;0swaps
smteta_varSubtraction_036.st;0.98;0.06;0:00.48;216%;(0avgtext+0avgdata 93740maxresident)k;0inputs+88outputs;(0major+15636minor)pagefaults;0swaps
smteta_varSubtraction_037.st;1.09;0.04;0:00.49;233%;(0avgtext+0avgdata 93124maxresident)k;0inputs+96outputs;(0major+15522minor)pagefaults;0swaps
smteta_varSubtraction_038.st;1.05;0.04;0:00.48;226%;(0avgtext+0avgdata 96800maxresident)k;0inputs+96outputs;(0major+14825minor)pagefaults;0swaps
