identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_varAddition_10.st;0.94;0.08;0:00.55;186%;(0avgtext+0avgdata 87964maxresident)k;0inputs+80outputs;(0major+13147minor)pagefaults;0swaps
nuXmv_varAddition_1.st;0.94;0.08;0:00.52;197%;(0avgtext+0avgdata 85668maxresident)k;0inputs+80outputs;(0major+13477minor)pagefaults;0swaps
nuXmv_varAddition_2.st;0.94;0.07;0:00.50;202%;(0avgtext+0avgdata 90128maxresident)k;0inputs+80outputs;(0major+13085minor)pagefaults;0swaps
nuXmv_varAddition_3.st;0.92;0.06;0:00.48;203%;(0avgtext+0avgdata 85764maxresident)k;0inputs+80outputs;(0major+13005minor)pagefaults;0swaps
nuXmv_varAddition_4.st;0.93;0.04;0:00.49;199%;(0avgtext+0avgdata 86920maxresident)k;0inputs+80outputs;(0major+14080minor)pagefaults;0swaps
nuXmv_varAddition_5.st;0.95;0.07;0:00.51;199%;(0avgtext+0avgdata 88492maxresident)k;0inputs+80outputs;(0major+12937minor)pagefaults;0swaps
nuXmv_varAddition_6.st;1.00;0.06;0:00.54;196%;(0avgtext+0avgdata 89064maxresident)k;0inputs+80outputs;(0major+13835minor)pagefaults;0swaps
nuXmv_varAddition_7.st;0.96;0.05;0:00.50;203%;(0avgtext+0avgdata 87632maxresident)k;0inputs+80outputs;(0major+13998minor)pagefaults;0swaps
nuXmv_varAddition_8.st;0.97;0.04;0:00.49;206%;(0avgtext+0avgdata 88264maxresident)k;0inputs+80outputs;(0major+13450minor)pagefaults;0swaps
nuXmv_varAddition_9.st;0.96;0.06;0:00.50;205%;(0avgtext+0avgdata 87376maxresident)k;0inputs+80outputs;(0major+13304minor)pagefaults;0swaps
