identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constMultiplication_001.st;0.82;0.05;0:00.48;179%;(0avgtext+0avgdata 81708maxresident)k;0inputs+72outputs;(0major+12022minor)pagefaults;0swaps
smteta_constMultiplication_002.st;0.80;0.06;0:00.46;185%;(0avgtext+0avgdata 82856maxresident)k;0inputs+72outputs;(0major+11895minor)pagefaults;0swaps
smteta_constMultiplication_003.st;0.85;0.05;0:00.44;204%;(0avgtext+0avgdata 81156maxresident)k;0inputs+72outputs;(0major+12751minor)pagefaults;0swaps
smteta_constMultiplication_004.st;0.78;0.05;0:00.44;190%;(0avgtext+0avgdata 82972maxresident)k;0inputs+72outputs;(0major+11798minor)pagefaults;0swaps
smteta_constMultiplication_005.st;0.84;0.02;0:00.44;197%;(0avgtext+0avgdata 84216maxresident)k;0inputs+72outputs;(0major+11571minor)pagefaults;0swaps
smteta_constMultiplication_006.st;0.83;0.05;0:00.43;200%;(0avgtext+0avgdata 82580maxresident)k;0inputs+72outputs;(0major+11773minor)pagefaults;0swaps
smteta_constMultiplication_007.st;0.79;0.05;0:00.44;190%;(0avgtext+0avgdata 82464maxresident)k;0inputs+72outputs;(0major+11239minor)pagefaults;0swaps
smteta_constMultiplication_008.st;0.87;0.04;0:00.46;198%;(0avgtext+0avgdata 85800maxresident)k;0inputs+72outputs;(0major+12471minor)pagefaults;0swaps
smteta_constMultiplication_009.st;0.84;0.04;0:00.45;194%;(0avgtext+0avgdata 84620maxresident)k;0inputs+136outputs;(0major+12329minor)pagefaults;0swaps
smteta_constMultiplication_010.st;0.89;0.07;0:00.48;199%;(0avgtext+0avgdata 81804maxresident)k;0inputs+72outputs;(0major+12565minor)pagefaults;0swaps
smteta_constMultiplication_011.st;0.88;0.03;0:00.45;202%;(0avgtext+0avgdata 87820maxresident)k;0inputs+80outputs;(0major+12011minor)pagefaults;0swaps
smteta_constMultiplication_012.st;0.85;0.02;0:00.45;194%;(0avgtext+0avgdata 80992maxresident)k;0inputs+80outputs;(0major+11748minor)pagefaults;0swaps
smteta_constMultiplication_013.st;0.88;0.02;0:00.45;198%;(0avgtext+0avgdata 85768maxresident)k;0inputs+80outputs;(0major+11971minor)pagefaults;0swaps
smteta_constMultiplication_014.st;0.90;0.06;0:00.46;206%;(0avgtext+0avgdata 83272maxresident)k;0inputs+80outputs;(0major+12817minor)pagefaults;0swaps
smteta_constMultiplication_015.st;0.86;0.05;0:00.46;198%;(0avgtext+0avgdata 82440maxresident)k;0inputs+80outputs;(0major+12238minor)pagefaults;0swaps
smteta_constMultiplication_016.st;0.92;0.05;0:00.46;211%;(0avgtext+0avgdata 85324maxresident)k;0inputs+80outputs;(0major+12664minor)pagefaults;0swaps
smteta_constMultiplication_017.st;0.88;0.03;0:00.46;197%;(0avgtext+0avgdata 82112maxresident)k;0inputs+80outputs;(0major+11658minor)pagefaults;0swaps
smteta_constMultiplication_018.st;0.87;0.06;0:00.46;200%;(0avgtext+0avgdata 84360maxresident)k;0inputs+80outputs;(0major+11672minor)pagefaults;0swaps
smteta_constMultiplication_019.st;0.92;0.05;0:00.46;213%;(0avgtext+0avgdata 84652maxresident)k;0inputs+80outputs;(0major+12233minor)pagefaults;0swaps
smteta_constMultiplication_020.st;0.91;0.02;0:00.46;202%;(0avgtext+0avgdata 83532maxresident)k;0inputs+80outputs;(0major+11540minor)pagefaults;0swaps
