identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_varMultiplication_001.st;1.05;0.07;0:00.82;137%;(0avgtext+0avgdata 87552maxresident)k;0inputs+80outputs;(0major+13538minor)pagefaults;0swaps
nuXmv_varMultiplication_002.st;0.95;0.06;0:00.53;189%;(0avgtext+0avgdata 86724maxresident)k;0inputs+80outputs;(0major+13347minor)pagefaults;0swaps
nuXmv_varMultiplication_003.st;0.95;0.06;0:00.53;190%;(0avgtext+0avgdata 83928maxresident)k;0inputs+80outputs;(0major+13810minor)pagefaults;0swaps
nuXmv_varMultiplication_004.st;0.90;0.07;0:00.50;194%;(0avgtext+0avgdata 86212maxresident)k;0inputs+80outputs;(0major+13559minor)pagefaults;0swaps
nuXmv_varMultiplication_005.st;0.94;0.06;0:00.52;193%;(0avgtext+0avgdata 86140maxresident)k;0inputs+80outputs;(0major+13678minor)pagefaults;0swaps
nuXmv_varMultiplication_006.st;0.96;0.08;0:00.54;191%;(0avgtext+0avgdata 88376maxresident)k;0inputs+80outputs;(0major+12988minor)pagefaults;0swaps
nuXmv_varMultiplication_007.st;1.00;0.05;0:00.55;188%;(0avgtext+0avgdata 87192maxresident)k;0inputs+80outputs;(0major+13687minor)pagefaults;0swaps
nuXmv_varMultiplication_008.st;0.97;0.10;0:00.54;195%;(0avgtext+0avgdata 86492maxresident)k;0inputs+80outputs;(0major+13787minor)pagefaults;0swaps
nuXmv_varMultiplication_009.st;0.96;0.06;0:00.51;201%;(0avgtext+0avgdata 84836maxresident)k;0inputs+112outputs;(0major+13535minor)pagefaults;0swaps
nuXmv_varMultiplication_010.st;0.97;0.04;0:00.50;201%;(0avgtext+0avgdata 87560maxresident)k;0inputs+80outputs;(0major+13239minor)pagefaults;0swaps
nuXmv_varMultiplication_011.st;0.96;0.06;0:00.53;194%;(0avgtext+0avgdata 84704maxresident)k;0inputs+88outputs;(0major+13601minor)pagefaults;0swaps
