identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constDivision_001.st;0.94;0.04;0:00.64;153%;(0avgtext+0avgdata 86948maxresident)k;0inputs+80outputs;(0major+13120minor)pagefaults;0swaps
nuXmv_constDivision_002.st;0.97;0.05;0:00.52;196%;(0avgtext+0avgdata 89108maxresident)k;0inputs+80outputs;(0major+13348minor)pagefaults;0swaps
nuXmv_constDivision_003.st;0.95;0.04;0:00.49;201%;(0avgtext+0avgdata 87728maxresident)k;0inputs+80outputs;(0major+13572minor)pagefaults;0swaps
nuXmv_constDivision_004.st;0.92;0.06;0:00.49;198%;(0avgtext+0avgdata 80524maxresident)k;0inputs+80outputs;(0major+13718minor)pagefaults;0swaps
nuXmv_constDivision_005.st;0.96;0.07;0:00.53;195%;(0avgtext+0avgdata 87156maxresident)k;0inputs+80outputs;(0major+12964minor)pagefaults;0swaps
nuXmv_constDivision_006.st;0.95;0.04;0:00.50;199%;(0avgtext+0avgdata 87292maxresident)k;0inputs+80outputs;(0major+13969minor)pagefaults;0swaps
nuXmv_constDivision_007.st;0.96;0.03;0:00.50;200%;(0avgtext+0avgdata 84676maxresident)k;0inputs+80outputs;(0major+12801minor)pagefaults;0swaps
nuXmv_constDivision_008.st;0.99;0.04;0:00.51;201%;(0avgtext+0avgdata 84128maxresident)k;0inputs+80outputs;(0major+13848minor)pagefaults;0swaps
nuXmv_constDivision_009.st;0.98;0.04;0:00.50;204%;(0avgtext+0avgdata 88216maxresident)k;0inputs+80outputs;(0major+13051minor)pagefaults;0swaps
nuXmv_constDivision_010.st;0.98;0.04;0:00.50;201%;(0avgtext+0avgdata 87076maxresident)k;0inputs+80outputs;(0major+13693minor)pagefaults;0swaps
nuXmv_constDivision_011.st;1.01;0.02;0:00.50;205%;(0avgtext+0avgdata 84404maxresident)k;0inputs+88outputs;(0major+14008minor)pagefaults;0swaps
nuXmv_constDivision_012.st;0.98;0.05;0:00.51;203%;(0avgtext+0avgdata 88584maxresident)k;0inputs+88outputs;(0major+13720minor)pagefaults;0swaps
nuXmv_constDivision_013.st;1.00;0.06;0:00.51;207%;(0avgtext+0avgdata 86120maxresident)k;0inputs+88outputs;(0major+13593minor)pagefaults;0swaps
nuXmv_constDivision_014.st;1.00;0.05;0:00.50;208%;(0avgtext+0avgdata 89332maxresident)k;0inputs+88outputs;(0major+13397minor)pagefaults;0swaps
nuXmv_constDivision_015.st;0.99;0.04;0:00.51;202%;(0avgtext+0avgdata 87508maxresident)k;0inputs+88outputs;(0major+13722minor)pagefaults;0swaps
nuXmv_constDivision_016.st;1.02;0.03;0:00.51;205%;(0avgtext+0avgdata 87552maxresident)k;0inputs+88outputs;(0major+13306minor)pagefaults;0swaps
nuXmv_constDivision_017.st;1.01;0.07;0:00.52;208%;(0avgtext+0avgdata 85924maxresident)k;0inputs+88outputs;(0major+14126minor)pagefaults;0swaps
nuXmv_constDivision_018.st;1.03;0.05;0:00.52;208%;(0avgtext+0avgdata 87108maxresident)k;0inputs+88outputs;(0major+13297minor)pagefaults;0swaps
nuXmv_constDivision_019.st;1.03;0.07;0:00.52;210%;(0avgtext+0avgdata 88648maxresident)k;0inputs+88outputs;(0major+13754minor)pagefaults;0swaps
