identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constMultiplication_001.st;0.82;0.05;0:00.57;154%;(0avgtext+0avgdata 80832maxresident)k;0inputs+72outputs;(0major+11864minor)pagefaults;0swaps
smteta_constMultiplication_002.st;0.87;0.05;0:00.46;198%;(0avgtext+0avgdata 79468maxresident)k;0inputs+72outputs;(0major+12284minor)pagefaults;0swaps
smteta_constMultiplication_003.st;0.74;0.07;0:00.44;185%;(0avgtext+0avgdata 80156maxresident)k;0inputs+72outputs;(0major+11671minor)pagefaults;0swaps
smteta_constMultiplication_004.st;0.79;0.04;0:00.46;183%;(0avgtext+0avgdata 80520maxresident)k;0inputs+72outputs;(0major+11297minor)pagefaults;0swaps
smteta_constMultiplication_005.st;0.86;0.03;0:00.44;203%;(0avgtext+0avgdata 84544maxresident)k;0inputs+72outputs;(0major+12296minor)pagefaults;0swaps
smteta_constMultiplication_006.st;0.81;0.05;0:00.44;196%;(0avgtext+0avgdata 83736maxresident)k;0inputs+72outputs;(0major+12491minor)pagefaults;0swaps
smteta_constMultiplication_007.st;0.87;0.04;0:00.45;201%;(0avgtext+0avgdata 82228maxresident)k;0inputs+72outputs;(0major+12423minor)pagefaults;0swaps
smteta_constMultiplication_008.st;0.84;0.03;0:00.45;193%;(0avgtext+0avgdata 85360maxresident)k;0inputs+72outputs;(0major+11896minor)pagefaults;0swaps
smteta_constMultiplication_009.st;0.82;0.04;0:00.45;192%;(0avgtext+0avgdata 84784maxresident)k;0inputs+136outputs;(0major+11842minor)pagefaults;0swaps
smteta_constMultiplication_010.st;0.90;0.03;0:00.45;204%;(0avgtext+0avgdata 86244maxresident)k;0inputs+72outputs;(0major+11889minor)pagefaults;0swaps
smteta_constMultiplication_011.st;0.88;0.05;0:00.46;201%;(0avgtext+0avgdata 80124maxresident)k;0inputs+80outputs;(0major+11718minor)pagefaults;0swaps
smteta_constMultiplication_012.st;0.91;0.05;0:00.48;198%;(0avgtext+0avgdata 84440maxresident)k;0inputs+80outputs;(0major+12169minor)pagefaults;0swaps
smteta_constMultiplication_013.st;0.95;0.03;0:00.49;198%;(0avgtext+0avgdata 84600maxresident)k;0inputs+80outputs;(0major+12372minor)pagefaults;0swaps
smteta_constMultiplication_014.st;0.89;0.06;0:00.47;203%;(0avgtext+0avgdata 84404maxresident)k;0inputs+80outputs;(0major+12634minor)pagefaults;0swaps
