identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_varDivision_new_001.st;0.87;0.07;0:00.63;148%;(0avgtext+0avgdata 83036maxresident)k;0inputs+72outputs;(0major+12056minor)pagefaults;0swaps
smteta_varDivision_new_002.st;0.86;0.05;0:00.45;200%;(0avgtext+0avgdata 86048maxresident)k;0inputs+72outputs;(0major+12167minor)pagefaults;0swaps
smteta_varDivision_new_003.st;0.78;0.04;0:00.44;188%;(0avgtext+0avgdata 83240maxresident)k;0inputs+72outputs;(0major+11817minor)pagefaults;0swaps
smteta_varDivision_new_004.st;0.81;0.06;0:00.46;185%;(0avgtext+0avgdata 79084maxresident)k;0inputs+72outputs;(0major+12002minor)pagefaults;0swaps
smteta_varDivision_new_005.st;0.86;0.04;0:00.45;202%;(0avgtext+0avgdata 82184maxresident)k;0inputs+72outputs;(0major+12172minor)pagefaults;0swaps
smteta_varDivision_new_006.st;0.80;0.04;0:00.44;192%;(0avgtext+0avgdata 80308maxresident)k;0inputs+80outputs;(0major+11224minor)pagefaults;0swaps
smteta_varDivision_new_007.st;0.90;0.05;0:00.45;211%;(0avgtext+0avgdata 78296maxresident)k;0inputs+80outputs;(0major+12728minor)pagefaults;0swaps
smteta_varDivision_new_008.st;0.81;0.06;0:00.45;192%;(0avgtext+0avgdata 80032maxresident)k;0inputs+80outputs;(0major+12138minor)pagefaults;0swaps
smteta_varDivision_new_009.st;0.83;0.07;0:00.45;200%;(0avgtext+0avgdata 83392maxresident)k;0inputs+80outputs;(0major+11951minor)pagefaults;0swaps
smteta_varDivision_new_010.st;0.87;0.02;0:00.45;198%;(0avgtext+0avgdata 82220maxresident)k;0inputs+80outputs;(0major+12191minor)pagefaults;0swaps
smteta_varDivision_new_011.st;0.94;0.03;0:00.45;212%;(0avgtext+0avgdata 83404maxresident)k;0inputs+112outputs;(0major+12583minor)pagefaults;0swaps
smteta_varDivision_new_012.st;0.90;0.04;0:00.49;192%;(0avgtext+0avgdata 83688maxresident)k;0inputs+80outputs;(0major+12185minor)pagefaults;0swaps
smteta_varDivision_new_013.st;0.89;0.04;0:00.47;198%;(0avgtext+0avgdata 82748maxresident)k;0inputs+88outputs;(0major+11746minor)pagefaults;0swaps
smteta_varDivision_new_014.st;0.93;0.05;0:00.46;209%;(0avgtext+0avgdata 82240maxresident)k;0inputs+88outputs;(0major+12215minor)pagefaults;0swaps
smteta_varDivision_new_015.st;0.91;0.03;0:00.47;203%;(0avgtext+0avgdata 82644maxresident)k;0inputs+88outputs;(0major+12169minor)pagefaults;0swaps
smteta_varDivision_new_016.st;0.92;0.05;0:00.47;206%;(0avgtext+0avgdata 83392maxresident)k;0inputs+88outputs;(0major+12015minor)pagefaults;0swaps
smteta_varDivision_new_017.st;1.00;0.03;0:00.47;220%;(0avgtext+0avgdata 83752maxresident)k;0inputs+88outputs;(0major+12386minor)pagefaults;0swaps
smteta_varDivision_new_018.st;0.98;0.05;0:00.48;213%;(0avgtext+0avgdata 84076maxresident)k;0inputs+88outputs;(0major+12378minor)pagefaults;0swaps
smteta_varDivision_new_019.st;0.97;0.02;0:00.47;208%;(0avgtext+0avgdata 89092maxresident)k;0inputs+88outputs;(0major+11811minor)pagefaults;0swaps
smteta_varDivision_new_020.st;0.97;0.05;0:00.48;214%;(0avgtext+0avgdata 84296maxresident)k;0inputs+88outputs;(0major+11992minor)pagefaults;0swaps
smteta_varDivision_new_021.st;1.04;0.04;0:00.48;224%;(0avgtext+0avgdata 92832maxresident)k;0inputs+96outputs;(0major+15539minor)pagefaults;0swaps
smteta_varDivision_new_022.st;1.10;0.04;0:00.49;232%;(0avgtext+0avgdata 96768maxresident)k;0inputs+96outputs;(0major+15562minor)pagefaults;0swaps
smteta_varDivision_new_023.st;1.07;0.03;0:00.49;222%;(0avgtext+0avgdata 94264maxresident)k;0inputs+96outputs;(0major+14775minor)pagefaults;0swaps
smteta_varDivision_new_024.st;1.12;0.05;0:00.50;234%;(0avgtext+0avgdata 93176maxresident)k;0inputs+96outputs;(0major+15000minor)pagefaults;0swaps
smteta_varDivision_new_025.st;1.04;0.06;0:00.49;225%;(0avgtext+0avgdata 92728maxresident)k;0inputs+96outputs;(0major+15004minor)pagefaults;0swaps
smteta_varDivision_new_026.st;1.12;0.04;0:00.50;233%;(0avgtext+0avgdata 90184maxresident)k;0inputs+96outputs;(0major+14827minor)pagefaults;0swaps
smteta_varDivision_new_027.st;1.06;0.07;0:00.49;228%;(0avgtext+0avgdata 93104maxresident)k;0inputs+96outputs;(0major+15456minor)pagefaults;0swaps
smteta_varDivision_new_028.st;1.13;0.05;0:00.50;235%;(0avgtext+0avgdata 92892maxresident)k;0inputs+104outputs;(0major+15250minor)pagefaults;0swaps
smteta_varDivision_new_029.st;1.09;0.05;0:00.50;228%;(0avgtext+0avgdata 93420maxresident)k;0inputs+104outputs;(0major+14940minor)pagefaults;0swaps
smteta_varDivision_new_030.st;1.07;0.06;0:00.50;227%;(0avgtext+0avgdata 93128maxresident)k;0inputs+104outputs;(0major+15411minor)pagefaults;0swaps
smteta_varDivision_new_031.st;1.15;0.04;0:00.50;236%;(0avgtext+0avgdata 96240maxresident)k;0inputs+104outputs;(0major+15034minor)pagefaults;0swaps
smteta_varDivision_new_032.st;1.17;0.02;0:00.51;234%;(0avgtext+0avgdata 94776maxresident)k;0inputs+104outputs;(0major+15095minor)pagefaults;0swaps
smteta_varDivision_new_033.st;1.12;0.04;0:00.50;231%;(0avgtext+0avgdata 94816maxresident)k;0inputs+104outputs;(0major+14935minor)pagefaults;0swaps
smteta_varDivision_new_034.st;1.21;0.04;0:00.52;239%;(0avgtext+0avgdata 101228maxresident)k;0inputs+104outputs;(0major+18497minor)pagefaults;0swaps
smteta_varDivision_new_035.st;1.08;0.09;0:00.49;236%;(0avgtext+0avgdata 92636maxresident)k;0inputs+112outputs;(0major+14394minor)pagefaults;0swaps
smteta_varDivision_new_036.st;1.20;0.07;0:00.53;239%;(0avgtext+0avgdata 105224maxresident)k;0inputs+112outputs;(0major+18118minor)pagefaults;0swaps
smteta_varDivision_new_037.st;1.19;0.06;0:00.56;223%;(0avgtext+0avgdata 94468maxresident)k;0inputs+112outputs;(0major+15497minor)pagefaults;0swaps
smteta_varDivision_new_038.st;1.20;0.05;0:00.50;247%;(0avgtext+0avgdata 95048maxresident)k;0inputs+112outputs;(0major+15847minor)pagefaults;0swaps
smteta_varDivision_new_039.st;1.23;0.05;0:00.53;241%;(0avgtext+0avgdata 108624maxresident)k;0inputs+112outputs;(0major+18137minor)pagefaults;0swaps
smteta_varDivision_new_040.st;1.25;0.03;0:00.53;241%;(0avgtext+0avgdata 99000maxresident)k;0inputs+112outputs;(0major+18551minor)pagefaults;0swaps
smteta_varDivision_new_041.st;1.16;0.07;0:00.51;238%;(0avgtext+0avgdata 105448maxresident)k;0inputs+112outputs;(0major+17684minor)pagefaults;0swaps
smteta_varDivision_new_042.st;1.19;0.06;0:00.52;238%;(0avgtext+0avgdata 107268maxresident)k;0inputs+120outputs;(0major+17510minor)pagefaults;0swaps
smteta_varDivision_new_043.st;1.22;0.07;0:00.53;243%;(0avgtext+0avgdata 106240maxresident)k;0inputs+120outputs;(0major+17424minor)pagefaults;0swaps
smteta_varDivision_new_044.st;1.26;0.03;0:00.53;243%;(0avgtext+0avgdata 107532maxresident)k;0inputs+120outputs;(0major+17574minor)pagefaults;0swaps
smteta_varDivision_new_045.st;1.27;0.06;0:00.54;248%;(0avgtext+0avgdata 105348maxresident)k;0inputs+120outputs;(0major+17624minor)pagefaults;0swaps
smteta_varDivision_new_046.st;1.29;0.05;0:00.54;248%;(0avgtext+0avgdata 104688maxresident)k;0inputs+120outputs;(0major+17560minor)pagefaults;0swaps
smteta_varDivision_new_047.st;1.32;0.04;0:00.54;250%;(0avgtext+0avgdata 106804maxresident)k;0inputs+120outputs;(0major+18852minor)pagefaults;0swaps
smteta_varDivision_new_048.st;1.30;0.06;0:00.54;251%;(0avgtext+0avgdata 104912maxresident)k;0inputs+120outputs;(0major+18334minor)pagefaults;0swaps
smteta_varDivision_new_049.st;1.31;0.04;0:00.56;240%;(0avgtext+0avgdata 100352maxresident)k;0inputs+128outputs;(0major+18368minor)pagefaults;0swaps
smteta_varDivision_new_050.st;1.29;0.04;0:00.54;246%;(0avgtext+0avgdata 108624maxresident)k;0inputs+128outputs;(0major+17640minor)pagefaults;0swaps
smteta_varDivision_new_051.st;1.34;0.04;0:00.55;252%;(0avgtext+0avgdata 105356maxresident)k;0inputs+128outputs;(0major+18362minor)pagefaults;0swaps
