identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constAdditionOf7_10.st;0.99;0.04;0:00.56;184%;(0avgtext+0avgdata 86376maxresident)k;0inputs+80outputs;(0major+12423minor)pagefaults;0swaps
nuXmv_constAdditionOf7_1.st;0.93;0.06;0:00.49;202%;(0avgtext+0avgdata 88496maxresident)k;0inputs+80outputs;(0major+13780minor)pagefaults;0swaps
nuXmv_constAdditionOf7_2.st;0.93;0.05;0:00.47;207%;(0avgtext+0avgdata 85868maxresident)k;0inputs+80outputs;(0major+13063minor)pagefaults;0swaps
nuXmv_constAdditionOf7_3.st;1.01;0.05;0:00.74;143%;(0avgtext+0avgdata 87780maxresident)k;0inputs+80outputs;(0major+13324minor)pagefaults;0swaps
nuXmv_constAdditionOf7_4.st;0.95;0.07;0:00.53;191%;(0avgtext+0avgdata 88376maxresident)k;0inputs+80outputs;(0major+13573minor)pagefaults;0swaps
nuXmv_constAdditionOf7_5.st;0.98;0.08;0:00.55;193%;(0avgtext+0avgdata 87076maxresident)k;0inputs+80outputs;(0major+13805minor)pagefaults;0swaps
nuXmv_constAdditionOf7_6.st;1.00;0.06;0:00.55;192%;(0avgtext+0avgdata 85532maxresident)k;0inputs+80outputs;(0major+13321minor)pagefaults;0swaps
nuXmv_constAdditionOf7_7.st;0.98;0.04;0:00.51;200%;(0avgtext+0avgdata 87364maxresident)k;0inputs+80outputs;(0major+13298minor)pagefaults;0swaps
nuXmv_constAdditionOf7_8.st;0.97;0.09;0:00.55;194%;(0avgtext+0avgdata 87260maxresident)k;0inputs+80outputs;(0major+12946minor)pagefaults;0swaps
nuXmv_constAdditionOf7_9.st;0.98;0.04;0:00.50;203%;(0avgtext+0avgdata 85176maxresident)k;0inputs+80outputs;(0major+13178minor)pagefaults;0swaps
