identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constMultiplicationBy3_100.st;1.69;0.08;0:00.78;227%;(0avgtext+0avgdata 113568maxresident)k;0inputs+120outputs;(0major+20607minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_10.st;1.06;0.04;0:00.56;197%;(0avgtext+0avgdata 87992maxresident)k;0inputs+80outputs;(0major+14036minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_11.st;1.01;0.04;0:00.51;206%;(0avgtext+0avgdata 84936maxresident)k;0inputs+88outputs;(0major+13849minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_12.st;1.00;0.04;0:00.50;206%;(0avgtext+0avgdata 85832maxresident)k;0inputs+88outputs;(0major+14023minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_13.st;1.00;0.05;0:00.52;204%;(0avgtext+0avgdata 86564maxresident)k;0inputs+88outputs;(0major+13183minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_14.st;1.00;0.06;0:00.51;206%;(0avgtext+0avgdata 88212maxresident)k;0inputs+88outputs;(0major+13426minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_15.st;1.05;0.05;0:00.55;200%;(0avgtext+0avgdata 85940maxresident)k;0inputs+88outputs;(0major+13319minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_16.st;1.02;0.05;0:00.51;207%;(0avgtext+0avgdata 90348maxresident)k;0inputs+88outputs;(0major+14212minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_17.st;1.02;0.04;0:00.51;208%;(0avgtext+0avgdata 88172maxresident)k;0inputs+88outputs;(0major+12883minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_18.st;1.02;0.03;0:00.51;205%;(0avgtext+0avgdata 89216maxresident)k;0inputs+88outputs;(0major+13585minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_19.st;1.04;0.03;0:00.52;207%;(0avgtext+0avgdata 87848maxresident)k;0inputs+88outputs;(0major+13476minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_1.st;0.94;0.04;0:00.48;203%;(0avgtext+0avgdata 89564maxresident)k;0inputs+80outputs;(0major+13953minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_20.st;1.04;0.05;0:00.52;208%;(0avgtext+0avgdata 87064maxresident)k;0inputs+88outputs;(0major+13646minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_21.st;1.01;0.07;0:00.52;208%;(0avgtext+0avgdata 89128maxresident)k;0inputs+88outputs;(0major+13567minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_22.st;1.06;0.04;0:00.52;213%;(0avgtext+0avgdata 89600maxresident)k;0inputs+88outputs;(0major+13404minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_23.st;1.04;0.05;0:00.52;207%;(0avgtext+0avgdata 87104maxresident)k;0inputs+88outputs;(0major+13474minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_24.st;1.06;0.05;0:00.52;212%;(0avgtext+0avgdata 88684maxresident)k;0inputs+88outputs;(0major+13816minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_25.st;1.05;0.07;0:00.53;208%;(0avgtext+0avgdata 90012maxresident)k;0inputs+88outputs;(0major+13832minor)pagefaults;0swaps
nuXmv_constMultiplicationBy3_26.st;1.04;0.07;0:00.53;209%;(0avgtext+0avgdata 89380maxresident)k;0inputs+88outputs;(0major+13246minor)pagefaults;0swaps
