identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_varDivision_001.st;0.78;0.05;0:00.47;176%;(0avgtext+0avgdata 84196maxresident)k;16inputs+72outputs;(0major+11677minor)pagefaults;0swaps
smteta_varDivision_002.st;0.77;0.03;0:00.44;183%;(0avgtext+0avgdata 81252maxresident)k;16inputs+72outputs;(0major+10892minor)pagefaults;0swaps
smteta_varDivision_003.st;0.76;0.06;0:00.44;187%;(0avgtext+0avgdata 80768maxresident)k;16inputs+72outputs;(0major+11736minor)pagefaults;0swaps
smteta_varDivision_004.st;0.85;0.05;0:00.45;200%;(0avgtext+0avgdata 86916maxresident)k;16inputs+72outputs;(0major+11855minor)pagefaults;0swaps
smteta_varDivision_005.st;0.78;0.05;0:00.44;186%;(0avgtext+0avgdata 83536maxresident)k;16inputs+72outputs;(0major+12046minor)pagefaults;0swaps
smteta_varDivision_006.st;0.79;0.04;0:00.44;186%;(0avgtext+0avgdata 82048maxresident)k;16inputs+72outputs;(0major+11517minor)pagefaults;0swaps
smteta_varDivision_007.st;0.87;0.05;0:00.45;203%;(0avgtext+0avgdata 86572maxresident)k;16inputs+72outputs;(0major+11941minor)pagefaults;0swaps
smteta_varDivision_008.st;0.78;0.04;0:00.44;189%;(0avgtext+0avgdata 84572maxresident)k;16inputs+104outputs;(0major+11141minor)pagefaults;0swaps
smteta_varDivision_009.st;0.85;0.03;0:00.46;192%;(0avgtext+0avgdata 80528maxresident)k;16inputs+72outputs;(0major+11780minor)pagefaults;0swaps
smteta_varDivision_010.st;0.85;0.04;0:00.46;193%;(0avgtext+0avgdata 85768maxresident)k;16inputs+80outputs;(0major+11639minor)pagefaults;0swaps
smteta_varDivision_011.st;0.80;0.06;0:00.45;190%;(0avgtext+0avgdata 82948maxresident)k;16inputs+80outputs;(0major+11739minor)pagefaults;0swaps
smteta_varDivision_012.st;0.90;0.05;0:00.45;208%;(0avgtext+0avgdata 81328maxresident)k;16inputs+80outputs;(0major+12748minor)pagefaults;0swaps
smteta_varDivision_013.st;0.84;0.06;0:00.46;195%;(0avgtext+0avgdata 83236maxresident)k;16inputs+80outputs;(0major+11894minor)pagefaults;0swaps
smteta_varDivision_014.st;0.91;0.04;0:00.47;203%;(0avgtext+0avgdata 83668maxresident)k;16inputs+80outputs;(0major+12376minor)pagefaults;0swaps
