identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
nuXmv_constAdditionOf7_10.st;0.99;0.06;0:00.55;188%;(0avgtext+0avgdata 85952maxresident)k;0inputs+80outputs;(0major+13793minor)pagefaults;0swaps
nuXmv_constAdditionOf7_1.st;0.94;0.08;0:00.51;200%;(0avgtext+0avgdata 87248maxresident)k;0inputs+80outputs;(0major+13649minor)pagefaults;0swaps
nuXmv_constAdditionOf7_2.st;0.92;0.07;0:00.48;206%;(0avgtext+0avgdata 86060maxresident)k;0inputs+80outputs;(0major+13149minor)pagefaults;0swaps
nuXmv_constAdditionOf7_3.st;0.92;0.08;0:00.51;196%;(0avgtext+0avgdata 87216maxresident)k;0inputs+80outputs;(0major+13209minor)pagefaults;0swaps
nuXmv_constAdditionOf7_4.st;0.95;0.05;0:00.48;208%;(0avgtext+0avgdata 89772maxresident)k;0inputs+80outputs;(0major+13381minor)pagefaults;0swaps
nuXmv_constAdditionOf7_5.st;0.95;0.05;0:00.49;202%;(0avgtext+0avgdata 87716maxresident)k;0inputs+80outputs;(0major+13436minor)pagefaults;0swaps
nuXmv_constAdditionOf7_6.st;0.98;0.05;0:00.53;196%;(0avgtext+0avgdata 86896maxresident)k;0inputs+80outputs;(0major+13366minor)pagefaults;0swaps
nuXmv_constAdditionOf7_7.st;0.96;0.09;0:00.54;195%;(0avgtext+0avgdata 86188maxresident)k;0inputs+80outputs;(0major+13610minor)pagefaults;0swaps
nuXmv_constAdditionOf7_8.st;0.99;0.04;0:00.52;200%;(0avgtext+0avgdata 87180maxresident)k;0inputs+80outputs;(0major+13663minor)pagefaults;0swaps
nuXmv_constAdditionOf7_9.st;0.98;0.03;0:00.50;201%;(0avgtext+0avgdata 87732maxresident)k;0inputs+80outputs;(0major+13032minor)pagefaults;0swaps
