identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_MinMax_0001.gtt;1.27;0.07;0:00.58;229%;(0avgtext+0avgdata 110192maxresident)k;0inputs+96outputs;(0major+23505minor)pagefaults;0swaps
smteta_MinMax_0002.gtt;1.25;0.04;0:00.56;230%;(0avgtext+0avgdata 112088maxresident)k;0inputs+96outputs;(0major+22370minor)pagefaults;0swaps
smteta_MinMax_0003.gtt;1.23;0.06;0:00.56;229%;(0avgtext+0avgdata 127696maxresident)k;0inputs+96outputs;(0major+23905minor)pagefaults;0swaps
smteta_MinMax_0004.gtt;1.28;0.06;0:00.55;242%;(0avgtext+0avgdata 120368maxresident)k;0inputs+96outputs;(0major+25973minor)pagefaults;0swaps
smteta_MinMax_0005.gtt;1.31;0.08;0:00.58;237%;(0avgtext+0avgdata 136660maxresident)k;0inputs+128outputs;(0major+25002minor)pagefaults;0swaps
smteta_MinMax_0010.gtt;1.27;0.04;0:00.57;230%;(0avgtext+0avgdata 126904maxresident)k;0inputs+96outputs;(0major+23470minor)pagefaults;0swaps
smteta_MinMax_0015.gtt;1.26;0.05;0:00.56;232%;(0avgtext+0avgdata 129768maxresident)k;0inputs+96outputs;(0major+24914minor)pagefaults;0swaps
smteta_MinMax_0020.gtt;1.25;0.06;0:00.58;224%;(0avgtext+0avgdata 110040maxresident)k;0inputs+96outputs;(0major+23350minor)pagefaults;0swaps
smteta_MinMax_0025.gtt;1.30;0.05;0:00.56;239%;(0avgtext+0avgdata 117496maxresident)k;0inputs+96outputs;(0major+24797minor)pagefaults;0swaps
smteta_MinMax_0050.gtt;1.32;0.06;0:00.59;232%;(0avgtext+0avgdata 123168maxresident)k;0inputs+96outputs;(0major+25649minor)pagefaults;0swaps
smteta_MinMax_0075.gtt;1.24;0.05;0:00.56;228%;(0avgtext+0avgdata 108136maxresident)k;0inputs+96outputs;(0major+21820minor)pagefaults;0swaps
smteta_MinMax_0100.gtt;1.25;0.06;0:00.57;227%;(0avgtext+0avgdata 125580maxresident)k;0inputs+96outputs;(0major+22650minor)pagefaults;0swaps
smteta_MinMax_0200.gtt;1.35;0.03;0:00.58;237%;(0avgtext+0avgdata 135404maxresident)k;0inputs+96outputs;(0major+26446minor)pagefaults;0swaps
smteta_MinMax_0300.gtt;1.24;0.04;0:00.56;228%;(0avgtext+0avgdata 126004maxresident)k;0inputs+96outputs;(0major+23330minor)pagefaults;0swaps
smteta_MinMax_0400.gtt;1.31;0.07;0:00.58;237%;(0avgtext+0avgdata 126380maxresident)k;0inputs+96outputs;(0major+23332minor)pagefaults;0swaps
smteta_MinMax_0500.gtt;1.27;0.05;0:00.58;229%;(0avgtext+0avgdata 124320maxresident)k;0inputs+96outputs;(0major+22368minor)pagefaults;0swaps
smteta_MinMax_1000.gtt;1.24;0.05;0:00.56;231%;(0avgtext+0avgdata 123652maxresident)k;0inputs+96outputs;(0major+23221minor)pagefaults;0swaps
eld-math_t_MinMax_0001.hcc;304.87;4.20;2:52.73;178%;(0avgtext+0avgdata 1233016maxresident)k;0inputs+288outputs;(0major+87634minor)pagefaults;0swaps
eld-math_t_MinMax_0002.hcc;301.19;4.54;3:07.46;163%;(0avgtext+0avgdata 1191772maxresident)k;0inputs+184outputs;(0major+76907minor)pagefaults;0swaps
eld-math_t_MinMax_0003.hcc;279.03;4.11;3:00.19;157%;(0avgtext+0avgdata 1184816maxresident)k;0inputs+184outputs;(0major+80756minor)pagefaults;0swaps
eld-math_t_MinMax_0004.hcc;303.61;4.27;3:02.31;168%;(0avgtext+0avgdata 1266432maxresident)k;0inputs+184outputs;(0major+85275minor)pagefaults;0swaps
eld-math_t_MinMax_0005.hcc;281.88;4.28;3:02.86;156%;(0avgtext+0avgdata 1229172maxresident)k;0inputs+248outputs;(0major+88102minor)pagefaults;0swaps
eld-math_t_MinMax_0010.hcc;307.64;4.16;3:04.81;168%;(0avgtext+0avgdata 1269716maxresident)k;0inputs+184outputs;(0major+78998minor)pagefaults;0swaps
