identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_constMultiplication_001.st;0.84;0.05;0:00.45;197%;(0avgtext+0avgdata 80016maxresident)k;0inputs+72outputs;(0major+12124minor)pagefaults;0swaps
smteta_constMultiplication_002.st;0.86;0.03;0:00.43;206%;(0avgtext+0avgdata 82664maxresident)k;0inputs+72outputs;(0major+12751minor)pagefaults;0swaps
smteta_constMultiplication_003.st;0.80;0.04;0:00.44;191%;(0avgtext+0avgdata 81764maxresident)k;0inputs+72outputs;(0major+11566minor)pagefaults;0swaps
smteta_constMultiplication_004.st;0.86;0.05;0:00.44;206%;(0avgtext+0avgdata 84532maxresident)k;0inputs+72outputs;(0major+12607minor)pagefaults;0swaps
smteta_constMultiplication_005.st;0.86;0.05;0:00.44;204%;(0avgtext+0avgdata 81284maxresident)k;0inputs+72outputs;(0major+12731minor)pagefaults;0swaps
smteta_constMultiplication_006.st;0.81;0.05;0:00.47;185%;(0avgtext+0avgdata 82988maxresident)k;0inputs+72outputs;(0major+11845minor)pagefaults;0swaps
smteta_constMultiplication_007.st;0.85;0.05;0:00.47;190%;(0avgtext+0avgdata 81096maxresident)k;0inputs+72outputs;(0major+11928minor)pagefaults;0swaps
smteta_constMultiplication_008.st;0.79;0.06;0:00.45;190%;(0avgtext+0avgdata 83992maxresident)k;0inputs+136outputs;(0major+11574minor)pagefaults;0swaps
smteta_constMultiplication_009.st;0.83;0.04;0:00.44;195%;(0avgtext+0avgdata 81860maxresident)k;0inputs+72outputs;(0major+11494minor)pagefaults;0swaps
smteta_constMultiplication_010.st;0.87;0.06;0:00.46;201%;(0avgtext+0avgdata 84168maxresident)k;0inputs+72outputs;(0major+11635minor)pagefaults;0swaps
smteta_constMultiplication_011.st;0.96;0.01;0:00.46;208%;(0avgtext+0avgdata 84584maxresident)k;0inputs+80outputs;(0major+12021minor)pagefaults;0swaps
smteta_constMultiplication_012.st;0.94;0.03;0:00.47;206%;(0avgtext+0avgdata 83500maxresident)k;0inputs+80outputs;(0major+12211minor)pagefaults;0swaps
smteta_constMultiplication_013.st;0.87;0.05;0:00.46;198%;(0avgtext+0avgdata 85272maxresident)k;0inputs+80outputs;(0major+11856minor)pagefaults;0swaps
smteta_constMultiplication_014.st;0.93;0.06;0:00.49;203%;(0avgtext+0avgdata 84264maxresident)k;0inputs+80outputs;(0major+12267minor)pagefaults;0swaps
smteta_constMultiplication_015.st;0.89;0.05;0:00.49;191%;(0avgtext+0avgdata 84376maxresident)k;0inputs+80outputs;(0major+11703minor)pagefaults;0swaps
smteta_constMultiplication_016.st;0.94;0.07;0:00.51;197%;(0avgtext+0avgdata 81488maxresident)k;0inputs+80outputs;(0major+11671minor)pagefaults;0swaps
smteta_constMultiplication_017.st;0.97;0.03;0:00.48;208%;(0avgtext+0avgdata 85940maxresident)k;0inputs+80outputs;(0major+11829minor)pagefaults;0swaps
smteta_constMultiplication_018.st;0.94;0.05;0:00.47;210%;(0avgtext+0avgdata 83616maxresident)k;0inputs+80outputs;(0major+12611minor)pagefaults;0swaps
smteta_constMultiplication_019.st;0.94;0.03;0:00.47;203%;(0avgtext+0avgdata 83092maxresident)k;0inputs+80outputs;(0major+11917minor)pagefaults;0swaps
smteta_constMultiplication_020.st;0.91;0.05;0:00.47;207%;(0avgtext+0avgdata 84708maxresident)k;0inputs+80outputs;(0major+12383minor)pagefaults;0swaps
smteta_constMultiplication_021.st;0.92;0.05;0:00.48;205%;(0avgtext+0avgdata 86532maxresident)k;0inputs+80outputs;(0major+11786minor)pagefaults;0swaps
smteta_constMultiplication_022.st;0.87;0.06;0:00.46;202%;(0avgtext+0avgdata 82372maxresident)k;0inputs+80outputs;(0major+12213minor)pagefaults;0swaps
smteta_constMultiplication_023.st;0.92;0.02;0:00.47;199%;(0avgtext+0avgdata 84936maxresident)k;0inputs+80outputs;(0major+12281minor)pagefaults;0swaps
smteta_constMultiplication_024.st;0.99;0.05;0:00.49;211%;(0avgtext+0avgdata 87824maxresident)k;0inputs+80outputs;(0major+12855minor)pagefaults;0swaps
smteta_constMultiplication_025.st;0.95;0.08;0:00.48;212%;(0avgtext+0avgdata 85592maxresident)k;0inputs+88outputs;(0major+12591minor)pagefaults;0swaps
smteta_constMultiplication_026.st;0.99;0.06;0:00.48;218%;(0avgtext+0avgdata 84508maxresident)k;0inputs+88outputs;(0major+12249minor)pagefaults;0swaps
smteta_constMultiplication_027.st;0.94;0.07;0:00.48;209%;(0avgtext+0avgdata 86036maxresident)k;0inputs+88outputs;(0major+12694minor)pagefaults;0swaps
smteta_constMultiplication_028.st;0.93;0.05;0:00.48;204%;(0avgtext+0avgdata 81608maxresident)k;0inputs+88outputs;(0major+11377minor)pagefaults;0swaps
smteta_constMultiplication_029.st;0.98;0.04;0:00.49;209%;(0avgtext+0avgdata 79536maxresident)k;0inputs+120outputs;(0major+11567minor)pagefaults;0swaps
smteta_constMultiplication_030.st;0.97;0.05;0:00.49;207%;(0avgtext+0avgdata 84336maxresident)k;0inputs+88outputs;(0major+12113minor)pagefaults;0swaps
