identifier;user;system;elapsed;CPU;other Stats;other Stats;other Stats;other Stats
smteta_MinMax_Minimal_0001.gtt;1.14;0.12;0:00.66;189%;(0avgtext+0avgdata 114384maxresident)k;0inputs+80outputs;(0major+23092minor)pagefaults;0swaps
smteta_MinMax_Minimal_0002.gtt;1.13;0.06;0:00.53;224%;(0avgtext+0avgdata 118092maxresident)k;0inputs+80outputs;(0major+21785minor)pagefaults;0swaps
smteta_MinMax_Minimal_0003.gtt;1.15;0.04;0:00.52;228%;(0avgtext+0avgdata 109116maxresident)k;0inputs+80outputs;(0major+20421minor)pagefaults;0swaps
smteta_MinMax_Minimal_0004.gtt;1.13;0.03;0:00.52;223%;(0avgtext+0avgdata 122396maxresident)k;0inputs+80outputs;(0major+23328minor)pagefaults;0swaps
smteta_MinMax_Minimal_0005.gtt;1.18;0.03;0:00.54;224%;(0avgtext+0avgdata 108488maxresident)k;0inputs+80outputs;(0major+22217minor)pagefaults;0swaps
smteta_MinMax_Minimal_0010.gtt;1.12;0.04;0:00.52;222%;(0avgtext+0avgdata 115452maxresident)k;0inputs+80outputs;(0major+20157minor)pagefaults;0swaps
smteta_MinMax_Minimal_0015.gtt;1.15;0.04;0:00.53;223%;(0avgtext+0avgdata 121448maxresident)k;0inputs+80outputs;(0major+21854minor)pagefaults;0swaps
smteta_MinMax_Minimal_0020.gtt;1.11;0.05;0:00.52;223%;(0avgtext+0avgdata 110408maxresident)k;0inputs+80outputs;(0major+20304minor)pagefaults;0swaps
smteta_MinMax_Minimal_0025.gtt;1.11;0.07;0:00.52;225%;(0avgtext+0avgdata 111596maxresident)k;0inputs+80outputs;(0major+20588minor)pagefaults;0swaps
smteta_MinMax_Minimal_0050.gtt;1.14;0.05;0:00.52;226%;(0avgtext+0avgdata 102448maxresident)k;0inputs+80outputs;(0major+19051minor)pagefaults;0swaps
smteta_MinMax_Minimal_0075.gtt;1.14;0.06;0:00.53;227%;(0avgtext+0avgdata 110480maxresident)k;0inputs+80outputs;(0major+19787minor)pagefaults;0swaps
smteta_MinMax_Minimal_0100.gtt;1.14;0.04;0:00.52;228%;(0avgtext+0avgdata 111896maxresident)k;0inputs+80outputs;(0major+18905minor)pagefaults;0swaps
smteta_MinMax_Minimal_0200.gtt;1.14;0.05;0:00.53;224%;(0avgtext+0avgdata 116936maxresident)k;0inputs+80outputs;(0major+21696minor)pagefaults;0swaps
